Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Log
1.87E-19,-37.45631679,0.0005224,-6.563993663,0,0.0077794,0.052171,3,0.333333333,300,300,-1.948577334
3.46E-06,-10.9218478,0.00043529,-6.72244262,2.64E-11,0.00090787,0.00066315,13,0.076923077,112,229,-1.921325727
0.015862,-3.599284109,0.0049625,-4.60859896,0.033782,0.0026579,9.20E-06,6,0.166666667,70,70,-2.104356495
0.00020077,-7.394602362,0.0049185,-4.616334649,3.95E-11,0.0063276,0.00063251,6,0.166666667,180,180,-1.890286495
0.0090011,-4.091408827,0.0042012,-4.753253286,0.077763,0.0026379,2.15E-05,7,0.142857143,100,100,-2.057897653
1.85E-20,-39.46565654,5.19E-05,-8.569665284,0,0.00077312,0.0051848,5,0.2,300,300,-2.507574887
0.0023118,-5.272099481,0.0026545,-5.152034541,0.012873,0.0022402,0.00012062,8,0.125,60,140,-2.03193754
0.14737,-1.663181833,0.046103,-2.672541627,0.31385,0.024693,8.54E-05,1,1,70,70,-2.692632344
2.15E-05,-9.33512308,0.00052553,-6.558804974,4.22E-12,0.00067609,6.76E-05,20,0.05,180,180,-1.815762971
0.0055635,-4.509303815,0.0025967,-5.171156444,0.048064,0.0016305,1.33E-05,9,0.111111111,100,100,-2.048555621
4.65E-21,-40.66509409,1.30E-05,-9.772113295,0,0.00019396,0.0013008,11,0.090909091,300,300,-2.423255646
6.32E-05,-8.398565843,0.00036125,-6.884384288,2.06E-06,0.00038077,2.30E-05,15,0.066666667,156,163,-2.314115013
0.054111,-2.53342888,0.016928,-3.542788699,0.11524,0.0090669,3.14E-05,4,0.25,70,70,-1.923614456
7.71E-05,-8.225891244,0.0018876,-5.448180063,1.52E-11,0.0024284,0.00024274,8,0.125,180,180,-2.05632745
0.00044843,-6.696610682,0.0002093,-7.358461543,0.003874,0.00013142,1.07E-06,14,0.071428571,100,100,-2.758453519
1.99E-20,-39.40229385,5.56E-05,-8.509850417,0,0.00082834,0.0055551,5,0.2,300,300,-2.477620981
0.0001521,-7.635741572,0.023871,-3.244258774,4.70E-11,0.048983,0.030502,2,0.5,130,225,-1.835112042
0.0050046,-4.601261257,0.0015657,-5.610582897,0.010658,0.00083858,2.90E-06,14,0.071428571,70,70,-1.869408948
0.00023093,-7.273039289,0.0056575,-4.494750875,4.54E-11,0.0072783,0.00072755,6,0.166666667,180,180,-1.829503594
0.0085425,-4.136830025,0.0039871,-4.798685743,0.073801,0.0025035,2.04E-05,9,0.111111111,100,100,-1.862329463
4.94E-21,-40.6125461,1.38E-05,-9.720241827,0,0.00020599,0.0013814,15,0.066666667,300,300,-2.12773881
0.010346,-3.970455052,0.0017941,-5.492306708,3.57E-28,0.00072655,2.42E-08,15,0.066666667,229,45,-1.843662899
0.0019518,-5.419129373,0.00061062,-6.42845795,0.0041568,0.00032705,1.13E-06,16,0.0625,70,70,-2.162348442
4.79E-05,-8.639328973,0.0011732,-5.861255891,9.42E-12,0.0015093,0.00015087,10,0.1,180,180,-2.06905606
0.0027404,-5.124372082,0.001279,-5.786258911,0.023675,0.0008031,6.53E-06,16,0.0625,100,100,-1.856329567
1.11E-21,-41.90935404,3.11E-06,-11.01447922,0,4.63E-05,0.00031082,20,0.05,300,300,-2.525681732
4.68E-08,-14.65950829,0.00014026,-7.706132331,8.37E-22,0.00045349,0.00073774,14,0.071428571,140,258,-2.067445066
0.004893,-4.620849568,0.0015308,-5.630163093,0.010421,0.00081988,2.84E-06,12,0.083333333,70,70,-2.013085017
4.09E-05,-8.776553384,0.0010013,-5.998871568,8.04E-12,0.0012882,0.00012877,14,0.071428571,180,180,-1.845606462
0.16659,-1.556702144,0.077756,-2.218532178,1.4392,0.048823,0.00039719,2,0.5,100,100,-1.878670002
2.98E-21,-41.05156747,8.34E-06,-10.1576679,0,0.00012425,0.00083327,20,0.05,300,300,-2.097404304
1.48E-11,-21.65947657,5.27E-05,-8.55637877,1.29E-52,0.00043043,0.0028469,11,0.090909091,163,312,-2.017362485
0.011769,-3.858520874,0.0036818,-4.867879613,0.025064,0.001972,6.82E-06,9,0.111111111,70,70,-1.881801432
0.0019226,-5.432222124,0.047101,-2.653939745,3.78E-10,0.060596,0.0060572,1,1,180,180,-2.465377466
0.073509,-2.267318971,0.03431,-2.929158564,0.63506,0.021543,0.00017526,2,0.5,100,100,-2.233988912
3.20E-20,-38.98970004,8.95E-05,-8.096353929,0,0.0013323,0.0089346,7,0.142857143,300,300,-1.978976178
6.93E-13,-24.31853353,1.34E-05,-9.745790403,5.41E-232,8.38E-05,0.00026443,12,0.083333333,225,280,-2.845606462
0.00071438,-6.292141425,0.00022349,-7.301483809,0.0015214,0.0001197,4.14E-07,19,0.052631579,70,70,-2.449588181
7.01E-05,-8.308563964,0.0017172,-5.53035824,1.38E-11,0.0022092,0.00022083,4,0.25,180,180,-2.69946973
0.0057805,-4.476069189,0.002698,-5.137916109,0.049939,0.0016941,1.38E-05,9,0.111111111,100,100,-2.03193754
1.47E-19,-37.66536533,0.00041204,-6.770121243,0,0.0061359,0.041149,3,0.333333333,300,300,-2.051650618
0.00060066,-6.442742576,0.00043669,-6.719653506,0.0041006,0.00032635,1.10E-05,20,0.05,45,123,-2.053203973
0.0053159,-4.548846395,0.0016631,-5.558163273,0.011321,0.00089074,3.08E-06,9,0.111111111,70,70,-2.226967278
7.65E-05,-8.23267713,0.001874,-5.454460827,1.50E-11,0.0024109,0.00024099,8,0.125,180,180,-2.059473554
0.089889,-2.092586902,0.041955,-2.754432549,0.77657,0.026343,0.00021431,2,0.5,100,100,-2.146624283
1.66E-20,-39.55978382,4.64E-05,-8.666964039,0,0.0006911,0.0046347,11,0.090909091,300,300,-1.871439193
1.04E-18,-35.96593332,1.69E-05,-9.544226591,0,0.00030888,0.0035533,12,0.083333333,258,323,-1.981590793
0.0031132,-5.013585956,0.00097396,-6.022917758,0.0066302,0.00052165,1.81E-06,14,0.071428571,70,70,-2.075560468
3.15E-05,-9.003378892,0.00077133,-6.225519554,6.19E-12,0.00099231,9.92E-05,11,0.090909091,180,180,-2.168392545
0.00086693,-6.124031936,0.00040463,-6.785883842,0.0074896,0.00025406,2.07E-06,20,0.05,100,100,-2.162348442
1.48E-22,-43.65947657,4.14E-07,-12.76599932,0,6.16E-06,4.13E-05,8,0.125,300,300,-4.197910742
7.82E-40,-78.21358649,9.42E-06,-10.05189819,0,0.0024379,0.17097,2,0.5,312,399,-1.802443787
0.0075167,-4.247945565,0.0023516,-5.257273097,0.016008,0.0012595,4.36E-06,11,0.090909091,70,70,-1.902222265
1.22E-05,-9.827280339,0.0002988,-7.049238814,2.40E-12,0.0003844,3.84E-05,17,0.058823529,180,180,-2.202144101
0.0068915,-4.323372479,0.0032165,-4.985232889,0.059537,0.0020196,1.64E-05,8,0.125,100,100,-2.057897653
5.13E-19,-36.57976527,0.001437,-5.685086464,0,0.021399,0.14351,2,0.5,300,300,-1.861318446
0.011649,-3.867422709,0.0019135,-5.436343067,0,0.00066316,7.96E-10,10,0.1,280,26,-2.146624283
0.038684,-2.824937251,0.012102,-3.834285703,0.082385,0.0064819,2.24E-05,5,0.2,70,70,-1.875560989
1.01E-05,-9.991357252,0.00024774,-7.212007733,1.99E-12,0.00031871,3.19E-05,13,0.076923077,180,180,-2.516541085
0.31162,-1.012749354,0.14544,-1.674632268,2.6921,0.091323,0.00074295,1,1,100,100,-2.208772658
8.70E-21,-40.12096149,2.44E-05,-9.225220347,0,0.00036286,0.0024335,16,0.0625,300,300,-1.825794773
1.92E-14,-27.43339754,3.97E-06,-10.80241899,1.21E-49,7.86E-05,0.0014631,19,0.052631579,123,375,-1.829503594
0.017142,-3.531877018,0.0053627,-4.541232995,0.036507,0.0028723,9.94E-06,6,0.166666667,70,70,-2.070673052
3.28E-05,-8.968252313,0.00080327,-6.190276905,6.45E-12,0.0010334,0.0001033,14,0.071428571,180,180,-1.941308317
0.0028028,-5.104815782,0.0013082,-5.76665171,0.024214,0.00082139,6.68E-06,16,0.0625,100,100,-1.846551011
5.60E-20,-38.50362395,0.00015672,-7.609751154,0,0.0023338,0.015651,6,0.166666667,300,300,-1.869408948
0.0061568,-4.421289908,0.0046532,-4.664496561,0,0.0024943,1.80E-07,9,0.111111111,323,98,-1.99366234
0.066775,-2.350772207,0.02089,-3.36012312,0.14221,0.011189,3.87E-05,2,0.5,70,70,-2.434352853
0.00017838,-7.497307681,0.0043701,-4.71901725,3.51E-11,0.0056222,0.00056199,7,0.142857143,180,180,-1.807711387
0.030462,-3.032483172,0.014218,-3.69432298,0.26317,0.0089274,7.26E-05,4,0.25,100,100,-2.014506164
4.34E-21,-40.72502054,1.21E-05,-9.834429259,0,0.00018089,0.0012131,13,0.076923077,300,300,-2.308476478
3.55E-90,-178.8995433,1.29E-08,-15.77882058,0,6.62E-06,0.00058857,15,0.066666667,399,374,-2.766420143
0.0015499,-5.619392643,0.0004849,-6.628695632,0.0033009,0.00025971,8.99E-07,19,0.052631579,70,70,-2.113199175
4.37E-05,-8.719037126,0.001071,-5.940421058,8.60E-12,0.0013778,0.00013772,13,0.076923077,180,180,-1.880744111
0.00023181,-7.269735666,0.0001082,-7.931545478,0.0020027,6.79E-05,5.53E-07,18,0.055555556,100,100,-2.826697158
1.03E-20,-39.97432555,2.90E-05,-9.075204004,0,0.00043143,0.0028933,8,0.125,300,300,-2.352675722
0.046231,-2.670133425,0.086548,-2.125485927,0.14305,0.086293,0.011561,1,1,26,162,-2.231635731
0.0058947,-4.459076585,0.0018441,-5.468431064,0.012554,0.00098772,3.42E-06,5,0.2,70,70,-2.692632344
0.00011109,-7.908650066,0.0027214,-5.130415239,2.18E-11,0.0035011,0.00034997,5,0.2,180,180,-2.305684427
0.012197,-3.827493952,0.0056929,-4.48933289,0.10537,0.0035745,2.91E-05,7,0.142857143,100,100,-1.925951931
4.46E-21,-40.70133028,1.25E-05,-9.806179974,0,0.00018583,0.0012462,15,0.066666667,300,300,-2.172469189
0.017568,-3.510555354,0.0014873,-5.655202844,0,0.00046448,6.44E-12,14,0.071428571,375,36,-2.082163775
0.004114,-4.771471425,0.001287,-5.780842906,0.0087616,0.00068935,2.39E-06,15,0.066666667,70,70,-1.894592014
6.65E-06,-10.35435671,0.00016282,-7.576584499,1.31E-12,0.00020947,2.09E-05,15,0.066666667,180,180,-2.574530994
0.01669,-3.555087327,0.0077901,-4.216913935,0.14419,0.0048914,3.98E-05,6,0.166666667,100,100,-1.923614456
2.16E-20,-39.3310925,6.05E-05,-8.436489251,0,0.0009009,0.0060417,9,0.111111111,300,300,-1.930590929
0.00090931,-6.082576066,0.00023121,-7.271986773,6.24E-05,0.00010364,5.29E-08,16,0.0625,98,37,-2.559279783
0.0017909,-5.493857327,0.00056028,-6.50318976,0.0038141,0.00030009,1.04E-06,18,0.055555556,70,70,-2.097404304
0.00018247,-7.477617056,0.0044703,-4.699326661,3.59E-11,0.005751,0.00057487,4,0.25,180,180,-2.28396325
0.0060885,-4.430979379,0.0028417,-5.092843545,0.0526,0.0017843,1.45E-05,10,0.1,100,100,-1.917897116
3.31E-20,-38.96034401,9.27E-05,-8.065840532,0,0.0013806,0.0092586,1,1,300,300,-3.653705718
2.73E-51,-101.1276747,0.00028542,-7.089031196,0,0.032298,1.1612,1,1,374,344,-1.834162375
0.004957,-4.609562162,0.0015508,-5.618888415,0.010557,0.0008306,2.87E-06,12,0.083333333,70,70,-2.007446482
1.97E-05,-9.411067548,0.00048192,-6.6340501,3.87E-12,0.00061998,6.20E-05,20,0.05,180,180,-1.853375911
0.010787,-3.934198643,0.0050346,-4.596070057,0.093188,0.0031612,2.57E-05,4,0.25,100,100,-2.465377466
4.41E-20,-38.71112282,0.00012361,-7.815892787,0,0.0018408,0.012345,6,0.166666667,300,300,-1.972487308
0.016288,-3.576264479,0.026989,-3.137626413,0.045275,0.022009,0.00040309,2,0.5,162,136,-2.305684427
0.037947,-2.841645105,0.011872,-3.850952224,0.080816,0.0063584,2.20E-05,5,0.2,70,70,-1.883923828
1.96E-05,-9.415487857,0.00048071,-6.636233687,3.86E-12,0.00061842,6.18E-05,15,0.066666667,180,180,-2.104356495
4.00E-06,-10.79588002,1.86E-06,-11.46097411,3.45E-05,1.17E-06,9.53E-09,20,0.05,100,100,-4.498940738
5.58E-21,-40.5067316,1.56E-05,-9.613750803,0,0.00023253,0.0015594,18,0.055555556,300,300,-1.916748283
2.93E-11,-21.06626476,1.01E-05,-9.991357252,3.30E-23,0.00011948,0.0016254,15,0.066666667,36,375,-1.908860846
0.00011154,-7.90513872,3.49E-05,-8.914349146,0.00023756,1.87E-05,6.47E-08,17,0.058823529,70,70,-3.352675722
1.06E-05,-9.949388269,0.00025974,-7.170922328,2.09E-12,0.00033415,3.34E-05,15,0.066666667,180,180,-2.371703048
0.00049006,-6.619501489,0.00022873,-7.28135374,0.0042337,0.00014362,1.17E-06,15,0.066666667,100,100,-2.659952682
1.66E-20,-39.55978382,4.65E-05,-8.665094094,0,0.0006923,0.0046428,7,0.142857143,300,300,-2.263276904
0.0020735,-5.366591921,0.0012209,-5.826639813,0.013427,0.00085545,2.18E-05,13,0.076923077,37,113,-1.99366234
0.017845,-3.496966895,0.0055828,-4.50629586,0.038005,0.0029902,1.03E-05,2,0.5,70,70,-3.007446482
0.0003872,-6.824129303,0.0094857,-4.045861229,7.61E-11,0.012203,0.0012198,2,0.5,180,180,-2.559279783
0.0021652,-5.329003963,0.0010106,-5.990841412,0.018706,0.00063455,5.16E-06,18,0.055555556,100,100,-1.856329567
5.11E-21,-40.5831582,1.43E-05,-9.689327925,0,0.000213,0.0014285,15,0.066666667,300,300,-2.113199175
0.0044914,-4.695236531,0.00060924,-6.430423181,0,0.00024384,5.18E-10,15,0.066666667,344,67,-2.461376004
0.0011951,-5.845191507,0.00037389,-6.854512301,0.0025453,0.00020026,6.93E-07,17,0.058823529,70,70,-2.322712499
9.94E-06,-10.00522723,0.00024362,-7.226574122,1.96E-12,0.00031341,3.13E-05,16,0.0625,180,180,-2.343470594
0.0023083,-5.273415497,0.0010774,-5.935246058,0.019942,0.00067647,5.50E-06,15,0.066666667,100,100,-1.986909862
6.76E-21,-40.34010661,1.89E-05,-9.447076392,0,0.00028197,0.001891,16,0.0625,300,300,-1.935317434
2.34E-09,-17.26156829,9.89E-06,-10.00960742,2.76E-23,3.44E-05,6.61E-05,3,0.333333333,136,264,-4.498940738
0.0035,-4.911863911,0.0010949,-5.921251088,0.0074539,0.00058646,2.03E-06,15,0.066666667,70,70,-1.964770444
9.42E-06,-10.05189819,0.00023066,-7.274055425,1.85E-12,0.00029674,2.97E-05,15,0.066666667,180,180,-2.423255646
0.023523,-3.257014583,0.010979,-3.91887443,0.20322,0.0068937,5.61E-05,5,0.2,100,100,-1.93296636
2.80E-21,-41.10568394,7.84E-06,-10.21136787,0,0.00011672,0.00078279,14,0.071428571,300,300,-2.434352853
0.056611,-2.494198347,0.005495,-4.520064606,0,0.0016825,1.48E-11,8,0.125,375,32,-1.982924904
0.018421,-3.469373595,0.0057629,-4.478717833,0.039231,0.0030866,1.07E-05,4,0.25,70,70,-2.391591648
2.05E-05,-9.376492278,0.00050275,-6.597295841,4.04E-12,0.00064679,6.47E-05,12,0.083333333,180,180,-2.27870062
0.019975,-3.399026424,0.0093233,-4.060860682,0.17257,0.005854,4.76E-05,4,0.25,100,100,-2.197773762
1.52E-21,-41.63631282,4.27E-06,-10.73914425,0,6.36E-05,0.00042631,11,0.090909091,300,300,-2.907735639
2.87E-13,-25.08423621,4.17E-06,-10.75972789,3.70E-40,5.93E-05,0.00084538,20,0.05,113,360,-2.034915946
0.0017412,-5.518302683,0.00054472,-6.527653358,0.0037082,0.00029175,1.01E-06,18,0.055555556,70,70,-2.109640469
1.06E-05,-9.949388269,0.00025974,-7.170922328,2.09E-12,0.00033415,3.34E-05,15,0.066666667,180,180,-2.371703048
0.01304,-3.769444817,0.0060862,-4.431307561,0.11265,0.0038215,3.11E-05,5,0.2,100,100,-2.189176276
1.61E-20,-39.58634825,4.51E-05,-8.691646916,0,0.00067202,0.0045068,9,0.111111111,300,300,-2.057897653
4.04E-05,-8.78723727,0.00048036,-6.636866328,3.61E-06,0.00070139,0.00026044,17,0.058823529,67,202,-1.840793866
0.0023435,-5.260270084,0.00073315,-6.269614322,0.0049909,0.00039268,1.36E-06,13,0.076923077,70,70,-2.263276904
6.36E-06,-10.39308577,0.00015584,-7.614642121,1.25E-12,0.00020049,2.00E-05,19,0.052631579,180,180,-2.388212986
0.0011306,-5.893382038,0.0005277,-6.555225812,0.0097675,0.00033134,2.70E-06,20,0.05,100,100,-2.047018774
1.58E-20,-39.60268583,4.41E-05,-8.711122821,0,0.00065741,0.0044088,12,0.083333333,300,300,-1.817556814
0.0016607,-5.559417629,0.004885,-4.622270864,0,0.0036163,9.08E-06,6,0.166666667,264,127,-2.197773762
0.00081728,-6.175258258,0.00025568,-7.184606485,0.0017406,0.00013694,4.74E-07,18,0.055555556,70,70,-2.438111872
5.49E-05,-8.520855311,0.001344,-5.743201463,1.08E-11,0.001729,0.00017283,7,0.142857143,180,180,-2.319827718
0.00021208,-7.347000571,9.90E-05,-8.008729611,0.0018322,6.22E-05,5.06E-07,18,0.055555556,100,100,-2.865344858
2.50E-21,-41.20411998,7.01E-06,-10.30856396,0,0.00010432,0.00069958,11,0.090909091,300,300,-2.692632344
4.48E-12,-22.69744397,5.11E-06,-10.5831582,3.14E-25,7.71E-05,0.0012793,10,0.1,32,392,-2.322712499
0.0027529,-5.120419128,0.00086123,-6.129761701,0.0058628,0.00046128,1.60E-06,15,0.066666667,70,70,-2.06905606
5.67E-05,-8.492833882,0.0013891,-5.714532977,1.12E-11,0.0017871,0.00017864,9,0.111111111,180,180,-2.087188299
0.0032622,-4.972978833,0.0015226,-5.634828349,0.028183,0.00095604,7.78E-06,13,0.076923077,100,100,-1.960982678
2.22E-21,-41.30729405,6.22E-06,-10.41241923,0,9.26E-05,0.00062084,7,0.142857143,300,300,-3.137075922
9.13E-41,-80.07905844,2.91E-07,-13.07221402,0,1.33E-05,0.00021978,20,0.05,360,321,-2.865344858
0.0029067,-5.073199579,0.00090934,-6.08254741,0.0061904,0.00048705,1.69E-06,18,0.055555556,70,70,-1.88709351
1.95E-05,-9.419930777,0.00047701,-6.642945033,3.83E-12,0.00061367,6.13E-05,16,0.0625,180,180,-2.051650618
0.0020863,-5.361246484,0.00097376,-6.023096139,0.018024,0.00061142,4.97E-06,12,0.083333333,100,100,-2.224651737
6.08E-21,-40.43219284,1.70E-05,-9.539102157,0,0.00025346,0.0016998,16,0.0625,300,300,-1.981590793
0.00024354,-7.226859397,4.65E-05,-8.665094094,3.76E-12,1.92E-05,1.25E-09,17,0.058823529,202,43,-3.294683775
0.12536,-1.803682033,0.03922,-2.812984821,0.26699,0.021006,7.27E-05,3,0.333333333,70,70,-1.808604883
1.75E-05,-9.513923903,0.00042931,-6.734457991,3.45E-12,0.0005523,5.52E-05,8,0.125,180,180,-2.69946973
0.002397,-5.240663932,0.0011188,-5.902495085,0.020709,0.00070248,5.72E-06,4,0.25,100,100,-3.118592516
1.36E-20,-39.73292218,3.82E-05,-8.835873274,0,0.00056833,0.0038114,13,0.076923077,300,300,-1.811268329
2.39E-10,-19.2432042,3.18E-05,-8.99514576,2.48E-30,0.00019943,0.0010636,18,0.055555556,127,306,-1.963530801
0.0017554,-5.511247812,0.00054916,-6.520602207,0.0037384,0.00029413,1.02E-06,18,0.055555556,70,70,-2.106110686
0.00018581,-7.461861833,0.004552,-4.683595493,3.65E-11,0.0058562,0.00058539,4,0.25,180,180,-2.276093028
0.06765,-2.339464398,0.031575,-3.001313282,0.58444,0.019826,0.00016129,3,0.333333333,100,100,-1.917897116
8.51E-22,-42.14014088,2.38E-06,-11.24684609,0,3.55E-05,0.00023808,20,0.05,300,300,-2.641475066
0.00064699,-6.378204864,0.0014052,-5.704523718,0,0.00068403,1.96E-09,16,0.0625,392,95,-2.092266263
0.0044793,-4.6975797,0.0014013,-5.706937756,0.0095395,0.00075055,2.60E-06,16,0.0625,70,70,-1.801590366
1.50E-05,-9.647817482,0.00036645,-6.871970548,2.94E-12,0.00047143,4.71E-05,13,0.076923077,180,180,-2.346517343
0.028365,-3.094434424,0.013239,-3.756289636,0.24505,0.0083127,6.76E-05,4,0.25,100,100,-2.045487347
1.41E-19,-37.70156177,0.00039401,-6.808985511,0,0.0058674,0.039349,4,0.25,300,300,-1.821195654
0.2457,-1.219189687,0.027647,-3.116703975,0,0.0096321,5.40E-09,4,0.25,321,40,-1.868381336
0.0062522,-4.407934276,0.001956,-5.417262299,0.013315,0.0010476,3.63E-06,12,0.083333333,70,70,-1.90661334
3.20E-05,-8.989700043,0.00078324,-6.212210283,6.29E-12,0.0010076,0.00010072,7,0.142857143,180,180,-2.554317973
0.028232,-3.098516709,0.013177,-3.760366908,0.2439,0.0082737,6.73E-05,3,0.333333333,100,100,-2.297405772
4.73E-21,-40.65027772,1.32E-05,-9.758852138,0,0.00019722,0.0013227,20,0.05,300,300,-1.896743767
0.0023823,-5.246007099,0.00067776,-6.337848132,0.00064832,0.00031892,4.15E-07,19,0.052631579,43,37,-1.905528871
0.73913,-0.26255834,0.23124,-1.271874079,1.5741,0.12385,0.00042855,1,1,70,70,-1.992294886
9.80E-06,-10.01754785,0.00024,-7.239577517,1.93E-12,0.00030875,3.09E-05,13,0.076923077,180,180,-2.530325227
0.0018377,-5.471450769,0.00085774,-6.133288673,0.015877,0.00053857,4.38E-06,20,0.05,100,100,-1.836034017
4.35E-21,-40.72302149,1.22E-05,-9.827280339,0,0.00018138,0.0012164,19,0.052631579,300,300,-1.977654124
9.16E-07,-12.07620905,0.003728,-4.857048193,0,0.0052332,0.000119,8,0.125,306,176,-1.813948209
0.0097273,-4.02401538,0.0030432,-5.033339009,0.020716,0.0016299,5.64E-06,7,0.142857143,70,70,-2.182838044
1.76E-05,-9.508974664,0.00043009,-6.73288131,3.45E-12,0.00055331,5.53E-05,17,0.058823529,180,180,-2.043961301
0.00068182,-6.332660527,0.00031823,-6.994517762,0.0058904,0.00019982,1.63E-06,15,0.066666667,100,100,-2.516541085
1.44E-20,-39.68327502,4.04E-05,-8.78723727,0,0.00060153,0.0040341,10,0.1,300,300,-2.014506164
2.87E-08,-15.08423621,0.0014188,-5.69615764,5.80E-22,0.0089559,0.053893,2,0.5,95,315,-2.168392545
0.0047485,-4.646887115,0.0014855,-5.656254688,0.010113,0.00079566,2.75E-06,15,0.066666667,70,70,-1.832298765
3.81E-05,-8.838150049,0.00093234,-6.060851366,7.48E-12,0.0011994,0.0001199,15,0.066666667,180,180,-1.816673203
0.0034659,-4.920367944,0.0016177,-5.582204029,0.029943,0.0010157,8.26E-06,15,0.066666667,100,100,-1.810397407
7.04E-21,-40.30485468,1.97E-05,-9.411067548,0,0.0002934,0.0019676,18,0.055555556,300,300,-1.815762971
8.08E-06,-10.18517728,0.00041347,-6.767111992,5.26E-08,0.00087322,0.00096811,13,0.076923077,40,241,-1.871439193
0.0093543,-4.057977412,0.0029265,-5.067302943,0.019922,0.0015674,5.42E-06,8,0.125,70,70,-2.083835678
2.23E-05,-9.303390274,0.00054515,-6.526967967,4.38E-12,0.00070134,7.01E-05,4,0.25,180,180,-3.197773762
0.044345,-2.706310682,0.020698,-3.368143235,0.38311,0.012996,0.00010573,4,0.25,100,100,-1.851428191
3.94E-21,-40.80900756,1.10E-05,-9.91721463,0,0.00016435,0.0011022,6,0.166666667,300,300,-3.021687069
1.89E-10,-19.44707639,1.48E-05,-9.659476569,1.12E-20,0.00013331,0.001395,14,0.071428571,37,356,-2.05632745
0.0044773,-4.69796761,0.0014007,-5.707309743,0.0095353,0.00075022,2.60E-06,12,0.083333333,70,70,-2.051650618
4.99E-05,-8.603798909,0.0012236,-5.824721063,9.82E-12,0.0015741,0.00015735,6,0.166666667,180,180,-2.49448374
0.0005055,-6.59255768,0.00023594,-7.25439685,0.0043671,0.00014814,1.21E-06,14,0.071428571,100,100,-2.706416487
6.56E-21,-40.36619232,1.84E-05,-9.470364354,0,0.00027348,0.0018341,15,0.066666667,300,300,-2.004650042
0.0011888,-5.849782407,0.028527,-3.089487796,8.36E-10,0.036987,0.0039601,2,0.5,176,181,-2.073925211
0.0043959,-4.713904391,0.0013752,-5.723268273,0.0093619,0.00073658,2.55E-06,11,0.090909091,70,70,-2.135192371
1.98E-05,-9.406669619,0.00048508,-6.628373262,3.89E-12,0.00062405,6.24E-05,14,0.071428571,180,180,-2.16035229
0.0045828,-4.677738191,0.002139,-5.339578431,0.039592,0.001343,1.09E-05,11,0.090909091,100,100,-1.958488887
1.16E-20,-39.87108402,3.24E-05,-8.97890998,0,0.00048247,0.0032356,11,0.090909091,300,300,-2.027514823
0.01459,-3.671889416,0.0036369,-4.87853728,0,0.001673,3.81E-08,11,0.090909091,315,80,-1.931777021
0.046052,-2.673503008,0.014407,-3.682852888,0.098077,0.0077165,2.67E-05,2,0.5,70,70,-2.595713771
2.21E-05,-9.311215453,0.0005407,-6.534087261,4.34E-12,0.00069561,6.95E-05,14,0.071428571,180,180,-2.113199175
0.0037505,-4.85182166,0.0017505,-5.51367577,0.032401,0.0010991,8.94E-06,7,0.142857143,100,100,-2.438111872
6.58E-20,-38.36354821,0.00018436,-7.468666601,0,0.0027454,0.018411,5,0.2,300,300,-1.957227663
2.87E-13,-25.08423621,0.00011463,-7.881403415,0,0.00087092,0.0033589,11,0.090909091,241,286,-1.870406772
0.0033331,-4.954303313,0.0010427,-5.963681253,0.0070985,0.0005585,1.93E-06,18,0.055555556,70,70,-1.827630623
1.02E-05,-9.982799656,0.0002487,-7.208648429,2.00E-12,0.00031995,3.20E-05,11,0.090909091,180,180,-2.659952682
0.00057529,-6.48022635,0.00026851,-7.142079071,0.00497,0.0001686,1.37E-06,10,0.1,100,100,-2.94248604
2.75E-20,-39.12133461,7.70E-05,-8.22701855,0,0.0011464,0.0076879,4,0.25,300,300,-2.530325227
9.00E-27,-52.09151498,3.69E-05,-8.865947268,0,0.00044566,0.0011817,15,0.066666667,356,274,-1.972487308
0.0051118,-4.582852293,0.0015992,-5.592194438,0.010887,0.00085654,2.96E-06,10,0.1,70,70,-2.152452017
5.95E-05,-8.450966069,0.0014567,-5.67325976,1.17E-11,0.001874,0.00018732,10,0.1,180,180,-1.975063032
0.0010867,-5.927780666,0.00050719,-6.589658636,0.0093879,0.00031846,2.59E-06,5,0.2,100,100,-3.268354837
2.06E-19,-37.37226556,0.00057685,-6.477874206,0,0.0085902,0.057609,3,0.333333333,300,300,-1.905528871
8.45E-05,-8.146286582,0.00038997,-6.817937603,8.62E-07,0.00037507,1.19E-05,17,0.058823529,181,153,-2.231635731
0.0053137,-4.549205937,0.0016624,-5.55852894,0.011317,0.00089037,3.08E-06,13,0.076923077,70,70,-1.907735639
1.47E-05,-9.665365331,0.00036116,-6.884600711,2.90E-12,0.00046464,4.64E-05,8,0.125,180,180,-2.774535641
0.048296,-2.632177674,0.022542,-3.294015109,0.41724,0.014154,0.00011515,3,0.333333333,100,100,-2.064235861
6.82E-21,-40.33243125,1.91E-05,-9.437933266,0,0.00028428,0.0019065,16,0.0625,300,300,-1.931777021
7.42E-08,-14.25919219,0.00090379,-6.087864936,3.92E-18,0.0047959,0.023832,2,0.5,80,307,-2.485970522
0.00088124,-6.109811596,0.00027569,-7.119157973,0.0018768,0.00014766,5.11E-07,18,0.055555556,70,70,-2.405386491
2.48E-05,-9.211096638,0.00060842,-6.431593036,4.88E-12,0.00078273,7.82E-05,18,0.055555556,180,180,-1.843662899
