Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Source_Location_X,Source_Location_Y,Source_Emission_rate,Wind_speed,wind_angle
0.0047519,0.0026617,0.0325,6.01E-05,0.0047519,100,50,0.013952,9,0
0.0077759,0.0068417,0.083537,0.00015459,0.0077759,100,50,0.015221,6,0
0.0026244,0.0013722,0.016755,3.10E-05,0.0026244,100,50,0.0042808,5,0
0.0028674,0.004919,0.060061,0.00011115,0.0028674,100,50,0.0093544,10,0
0.0011124,0.005233,0.063895,0.00011825,0.0011124,100,50,0.0032661,9,0
0.00037491,0.0071767,0.087628,0.00016216,0.00037491,100,50,0.00085616,7,0
0.048405,0.04733,0.5779,0.0010695,0.048405,100,50,0.015791,1,0
0.0043545,0.0024653,0.030102,5.57E-05,0.0043545,100,50,0.007103,5,0
0.00373,0.0025729,0.031415,5.81E-05,0.00373,100,50,0.0097349,8,0
0.00086399,0.0063701,0.077779,0.00014394,0.00086399,100,50,0.0025368,9,0
0.034019,0.013024,0.15903,0.0002943,0.034019,100,50,0.011098,1,0
0.0056699,0.0068611,0.083774,0.00015503,0.0056699,100,50,0.011098,6,0
0.02012,0.021339,0.26055,0.00048218,0.02012,100,50,0.013128,2,0
0.0068201,0.0069192,0.084484,0.00015635,0.0068201,100,50,0.01335,6,0
0.00088559,0.0039151,0.047803,8.85E-05,0.00088559,100,50,0.0026002,9,0
0.0052348,0.0073927,0.090265,0.00016704,0.0052348,100,50,0.011955,7,0
0.0020088,0.0035662,0.043543,8.06E-05,0.0020088,100,50,0.003932,6,0
0.0057671,0.0012404,0.015146,2.80E-05,0.0057671,100,50,0.0056443,3,0
0.00046655,0.0011513,0.014057,2.60E-05,0.00046655,100,50,0.0015221,10,0
0.0032237,0.0050586,0.061765,0.0001143,0.0032237,100,50,0.0063102,6,0
0.00162,0.0093807,0.11454,0.00021197,0.00162,100,50,0.003171,6,0
0.0019023,0.0082731,0.10102,0.00018694,0.0019023,100,50,0.0043442,7,0
0.0048275,0.0016668,0.020352,3.77E-05,0.0048275,100,50,0.0047248,3,0
0.0040435,0.01035,0.12637,0.00023386,0.0040435,100,50,0.0065956,5,0
0.0052487,0.011803,0.14412,0.00026671,0.0052487,100,50,0.0034247,2,0
0.015503,0.012966,0.15832,0.00029299,0.015503,100,50,0.010115,2,0
0.012377,0.0096132,0.11738,0.00021722,0.012377,100,50,0.012113,3,0
0.0078893,0.0071905,0.087797,0.00016248,0.0078893,100,50,0.015443,6,0
0.022842,0.0040701,0.049696,9.20E-05,0.022842,100,50,0.014904,2,0
0.0025758,0.014158,0.17287,0.00031992,0.0025758,100,50,0.0033612,4,0
0.0041147,0.0002455,0.0029976,5.55E-06,0.0041147,100,50,0.012081,9,0
0.0044063,0.0022612,0.027609,5.11E-05,0.0044063,100,50,0.012938,9,0
0.0036449,0.0026456,0.032303,5.98E-05,0.0036449,100,50,0.0047565,4,0
0.011858,0.011687,0.1427,0.00026408,0.011858,100,50,0.0077372,2,0
0.0076544,0.0090996,0.11111,0.00020562,0.0076544,100,50,0.0099886,4,0
0.0021816,0.001473,0.017985,3.33E-05,0.0021816,100,50,0.0064054,9,0
0.00094769,0.0070646,0.086259,0.00015963,0.00094769,100,50,0.0012367,4,0
0.0062346,6.65E-05,0.00081137,1.50E-06,0.0062346,100,50,0.014238,7,0
0.00189,0.0025067,0.030607,5.66E-05,0.00189,100,50,0.0055492,9,0
0.0018711,0.0036631,0.044727,8.28E-05,0.0018711,100,50,0.0048833,8,0
0.020606,0.0080821,0.098683,0.00018262,0.020606,100,50,0.013445,2,0
0.0061964,0.0059598,0.07277,0.00013467,0.0061964,100,50,0.008086,4,0
0.0010692,0.0059598,0.07277,0.00013467,0.0010692,100,50,0.0027905,8,0
0.0043059,0.0024072,0.029392,5.44E-05,0.0043059,100,50,0.014047,10,0
0.0011056,0.002224,0.027155,5.03E-05,0.0011056,100,50,0.0028856,8,0
0.0024105,0.0095357,0.11643,0.00021547,0.0024105,100,50,0.003932,5,0
0.008845,0.0084891,0.10365,0.00019182,0.008845,100,50,0.011542,4,0
0.004685,0.0032561,0.039757,7.36E-05,0.004685,100,50,0.0076421,5,0
0.015552,0.045934,0.56086,0.0010379,0.015552,100,50,0.0050736,1,0
0.0094088,0.0050935,0.062191,0.00011509,0.0094088,100,50,0.015348,5,0
0.0058319,0.0028375,0.034645,6.41E-05,0.0058319,100,50,0.0095129,5,0
0.0035639,0.0043156,0.052694,9.75E-05,0.0035639,100,50,0.010464,9,0
0.00071279,0.00046516,0.0056796,1.05E-05,0.00071279,100,50,0.0020928,9,0
0.045392,0.040003,0.48844,0.00090392,0.045392,100,50,0.014808,1,0
0.0067067,0.004419,0.053956,9.99E-05,0.0067067,100,50,0.015316,7,0
0.0023328,0.00078818,0.0096237,1.78E-05,0.0023328,100,50,0.0068493,9,0
0.010109,0.0079077,0.096553,0.00017868,0.010109,100,50,0.0098935,3,0
0.012053,0.024886,0.30386,0.00056232,0.012053,100,50,0.007864,2,0
0.0016385,0.0073428,0.089656,0.00016592,0.0016385,100,50,0.0037418,7,0
0.0010206,0.0091481,0.1117,0.00020671,0.0010206,100,50,0.0019977,6,0
0.000486,0.0075006,0.091583,0.00016948,0.000486,100,50,0.00095129,6,0
0.00081647,0.010187,0.12438,0.00023018,0.00081647,100,50,0.0013318,5,0
0.0034451,0.0048454,0.059162,0.00010949,0.0034451,100,50,0.010115,9,0
0.0067067,0.0062098,0.075822,0.00014032,0.0067067,100,50,0.01094,5,0
0.0025758,0.0070791,0.086436,0.00015996,0.0025758,100,50,0.0067225,8,0
0.010011,0.011367,0.13879,0.00025685,0.010011,100,50,0.013064,4,0
0.0078731,0.0070936,0.086613,0.00016029,0.0078731,100,50,0.005137,2,0
0.013997,0.0019382,0.023665,4.38E-05,0.013997,100,50,0.013699,3,0
0.0057671,0.0066285,0.080934,0.00014978,0.0057671,100,50,0.0056443,3,0
0.011081,0.01097,0.13394,0.00024788,0.011081,100,50,0.010845,3,0
0.030229,0.048958,0.59778,0.0011062,0.030229,100,50,0.0098617,1,0
0.0067844,0.0049074,0.059919,0.00011089,0.0067844,100,50,0.011067,5,0
0.0066581,0.00061052,0.0074544,1.38E-05,0.0066581,100,50,0.0086885,4,0
0.012393,0.022618,0.27617,0.00051108,0.012393,100,50,0.008086,2,0
0.0015228,0.0088961,0.10862,0.00020102,0.0015228,100,50,0.0029807,6,0
0.0013122,0.0027716,0.033841,6.26E-05,0.0013122,100,50,0.0025685,6,0
0.0057185,0.0085085,0.10389,0.00019226,0.0057185,100,50,0.011194,6,0
0.0030861,0.0092159,0.11253,0.00020824,0.0030861,100,50,0.0040271,4,0
0.0010497,0.0015815,0.019311,3.57E-05,0.0010497,100,50,0.0017123,5,0
0.003487,0.0038666,0.047211,8.74E-05,0.003487,100,50,0.0091007,8,0
0.0062855,0.013334,0.16281,0.00030131,0.0062855,100,50,0.0061517,3,0
0.045683,0.047795,0.58358,0.00108,0.045683,100,50,0.014904,1,0
0.0061721,0.00048454,0.0059162,1.09E-05,0.0061721,100,50,0.012081,6,0
0.0026146,0.00058145,0.0070995,1.31E-05,0.0026146,100,50,0.0085299,10,0
0.00044954,0.0024857,0.03035,5.62E-05,0.00044954,100,50,0.0011733,8,0
0.0021141,0.001599,0.019524,3.61E-05,0.0021141,100,50,0.0027588,4,0
0.029257,0.0020932,0.025558,4.73E-05,0.029257,100,50,0.0095446,1,0
0.010206,0.022676,0.27688,0.0005124,0.010206,100,50,0.0033295,1,0
0.022307,0.0076751,0.093713,0.00017343,0.022307,100,50,0.014555,2,0
0.0012441,0.0031631,0.038621,7.15E-05,0.0012441,100,50,0.0020294,5,0
0.0050786,0.013024,0.15903,0.0002943,0.0050786,100,50,0.0066273,4,0
0.0039462,0.0018723,0.02286,4.23E-05,0.0039462,100,50,0.012874,10,0
0.0041309,0.002694,0.032894,6.09E-05,0.0041309,100,50,0.008086,6,0
0.0034019,0.0012958,0.015822,2.93E-05,0.0034019,100,50,0.0077689,7,0
0.0068687,0.0045353,0.055376,0.00010248,0.0068687,100,50,0.0067225,3,0
0.0059097,0.01035,0.12637,0.00023386,0.0059097,100,50,0.0096398,5,0
0.00050759,0.0017573,0.021456,3.97E-05,0.00050759,100,50,0.0014904,9,0
0.0041601,0.0052912,0.064605,0.00011956,0.0041601,100,50,0.013572,10,0
0.0015968,0.004203,0.051319,9.50E-05,0.0015968,100,50,0.0036466,7,0
0.024786,0.052795,0.64463,0.001193,0.024786,100,50,0.008086,1,0
0.0047724,0.00307,0.037485,6.94E-05,0.0047724,100,50,0.01557,10,0
0.0042864,0.0054191,0.066167,0.00012245,0.0042864,100,50,0.013984,10,0
0.0034991,0.0039393,0.048099,8.90E-05,0.0034991,100,50,0.0091324,8,0
0.010789,0.017211,0.21014,0.0003889,0.010789,100,50,0.010559,3,0
0.035672,0.039887,0.48702,0.00090129,0.035672,100,50,0.011637,1,0
0.0052487,0.0055819,0.068155,0.00012613,0.0052487,100,50,0.005137,3,0
0.044906,0.040236,0.49128,0.00090917,0.044906,100,50,0.01465,1,0
0.0049814,0.0012792,0.015619,2.89E-05,0.0049814,100,50,0.013001,8,0
0.023085,0.0071518,0.087323,0.0001616,0.023085,100,50,0.015062,2,0
0.00097201,0.041748,0.50974,0.00094333,0.00097201,100,50,0.0003171,1,0
0.0055403,0.0040701,0.049696,9.20E-05,0.0055403,100,50,0.0090373,5,0
0.012441,0.041864,0.51116,0.00094596,0.012441,100,50,0.0040589,1,0
0.0028965,0.0024886,0.030386,5.62E-05,0.0028965,100,50,0.0047248,5,0
0.010376,0.0089543,0.10933,0.00020233,0.010376,100,50,0.01354,4,0
0.007076,0.008024,0.097973,0.00018131,0.007076,100,50,0.011542,5,0
0.0064151,0.020234,0.24706,0.00045721,0.0064151,100,50,0.0020928,1,0
3.24E-05,0.010621,0.12968,0.00023999,3.24E-05,100,50,3.17E-05,3,0
0.01317,0.01785,0.21795,0.00040335,0.01317,100,50,0.0085934,2,0
0.045294,0.01942,0.23712,0.00043882,0.045294,100,50,0.014777,1,0
0.0053783,0.0078301,0.095606,0.00017693,0.0053783,100,50,0.0052638,3,0
0.0047951,0.017792,0.21724,0.00040203,0.0047951,100,50,0.004693,3,0
0.0028382,0.0038259,0.046714,8.65E-05,0.0028382,100,50,0.0092593,10,0
0.0087154,0.0027134,0.033131,6.13E-05,0.0087154,100,50,0.0085299,3,0
0.0063989,0.00075588,0.0092293,1.71E-05,0.0063989,100,50,0.012525,6,0
0.0053459,0.0062021,0.075728,0.00014014,0.0053459,100,50,0.015696,9,0
0.0067067,0.013867,0.16932,0.00031335,0.0067067,100,50,0.0087519,4,0
0.0042573,0.0061866,0.075538,0.00013979,0.0042573,100,50,0.0069444,5,0
0.0022842,0.013838,0.16897,0.00031269,0.0022842,100,50,0.0014904,2,0
0.004685,0.0015001,0.018317,3.39E-05,0.004685,100,50,0.015284,10,0
0.00031937,0.0007808,0.0095336,1.76E-05,0.00031937,100,50,0.00072933,7,0
0.0050867,0.0015634,0.01909,3.53E-05,0.0050867,100,50,0.014935,9,0
0.0027216,0.0013179,0.016092,2.98E-05,0.0027216,100,50,0.0053272,6,0
0.008709,0.00051168,0.0062475,1.16E-05,0.008709,100,50,0.014206,5,0
0.0025488,0.0032303,0.039441,7.30E-05,0.0025488,100,50,0.0074835,9,0
0.0077111,0.0080046,0.097736,0.00018087,0.0077111,100,50,0.015094,6,0
0.0063017,0.0020932,0.025558,4.73E-05,0.0063017,100,50,0.012335,6,0
0.0038015,0.0052847,0.064526,0.00011941,0.0038015,100,50,0.011162,9,0
0.005818,0.0013456,0.01643,3.04E-05,0.005818,100,50,0.013286,7,0
0.0011664,0.0046386,0.056638,0.00010481,0.0011664,100,50,0.0034247,9,0
0.0040715,0.0026617,0.0325,6.01E-05,0.0040715,100,50,0.011955,9,0
0.0013122,0.0005233,0.0063895,1.18E-05,0.0013122,100,50,0.0034247,8,0
0.0047735,0.0059824,0.073046,0.00013518,0.0047735,100,50,0.014016,9,0
0.00031937,0.0065953,0.080528,0.00014903,0.00031937,100,50,0.00072933,7,0
0.0029159,0.0029072,0.035497,6.57E-05,0.0029159,100,50,0.0057078,6,0
0.011729,0.018606,0.22718,0.00042043,0.011729,100,50,0.011479,3,0
0.0037583,0.003353,0.04094,7.58E-05,0.0037583,100,50,0.0073567,6,0
0.0037907,0.0040934,0.04998,9.25E-05,0.0037907,100,50,0.0061834,5,0
0.0078731,0.0020157,0.024611,4.55E-05,0.0078731,100,50,0.015411,6,0
0.0093116,0.0023025,0.028114,5.20E-05,0.0093116,100,50,0.015189,5,0
0.0050786,0.0090996,0.11111,0.00020562,0.0050786,100,50,0.0066273,4,0
0.0040143,0.0048144,0.058784,0.00010879,0.0040143,100,50,0.013096,10,0
0.0046239,0.0079907,0.097567,0.00018056,0.0046239,100,50,0.010559,7,0
0.0057833,0.00055238,0.0067445,1.25E-05,0.0057833,100,50,0.015094,8,0
0.0090881,0.020816,0.25416,0.00047035,0.0090881,100,50,0.0059297,2,0
0.005273,0.0059162,0.072237,0.00013368,0.005273,100,50,0.013762,8,0
0.0072121,0.0056749,0.069291,0.00012823,0.0072121,100,50,0.011764,5,0
0.00061559,0.0036179,0.044174,8.18E-05,0.00061559,100,50,0.0018075,9,0
0.0025272,0.0094969,0.11596,0.00021459,0.0025272,100,50,0.0049467,6,0
0.00081,0.018878,0.2305,0.00042656,0.00081,100,50,0.00079274,3,0
0.0042038,0.002413,0.029463,5.45E-05,0.0042038,100,50,0.010972,8,0
0.0045845,0.00054269,0.0066262,1.23E-05,0.0045845,100,50,0.0089739,6,0
0.0066289,0.0066517,0.081218,0.0001503,0.0066289,100,50,0.010813,5,0
0.0058319,0.0068611,0.083774,0.00015503,0.0058319,100,50,0.0057078,3,0
0.00055542,0.007592,0.092699,0.00017155,0.00055542,100,50,0.0012684,7,0
0.002187,0.008867,0.10827,0.00020036,0.002187,100,50,0.0028539,4,0
0.0030131,0.0034305,0.041887,7.75E-05,0.0030131,100,50,0.001966,2,0
0.010206,0.015001,0.18317,0.00033897,0.010206,100,50,0.0033295,1,0
0.0031395,0.0054191,0.066167,0.00012245,0.0031395,100,50,0.010242,10,0
0.0037421,0.0041476,0.050643,9.37E-05,0.0037421,100,50,0.007325,6,0
0.0039851,1.29E-05,0.00015777,2.92E-07,0.0039851,100,50,0.011701,9,0
0.0032367,0.0021746,0.026552,4.91E-05,0.0032367,100,50,0.010559,10,0
0.0013608,0.0074813,0.091346,0.00016905,0.0013608,100,50,0.0026636,6,0
0.0023522,0.0027328,0.033367,6.18E-05,0.0023522,100,50,0.0076738,10,0
0.0021967,0.00091869,0.011217,2.08E-05,0.0021967,100,50,0.0071664,10,0
0.0034894,0.0046283,0.056512,0.00010458,0.0034894,100,50,0.011384,10,0
0.0032631,0.0010466,0.012779,2.36E-05,0.0032631,100,50,0.0074518,7,0
0.0092824,0.0089543,0.10933,0.00020233,0.0092824,100,50,0.0060566,2,0
0.0052973,0.0026601,0.03248,6.01E-05,0.0052973,100,50,0.013825,8,0
0.046655,0.032445,0.39615,0.00073312,0.046655,100,50,0.015221,1,0
0.0035408,0.0042362,0.051725,9.57E-05,0.0035408,100,50,0.008086,7,0
0.0034797,0.00051167,0.0062475,1.16E-05,0.0034797,100,50,0.0056761,5,0
0.002754,0.0017637,0.021535,3.99E-05,0.002754,100,50,0.0053907,6,0
0.0089746,0.0053881,0.065788,0.00012175,0.0089746,100,50,0.0087836,3,0
0.0078731,0.013955,0.17039,0.00031532,0.0078731,100,50,0.005137,2,0
0.0093796,0.0017734,0.021653,4.01E-05,0.0093796,100,50,0.01224,4,0
0.0048794,0.0033491,0.040893,7.57E-05,0.0048794,100,50,0.0079592,5,0
0.0057833,0.024246,0.29605,0.00054787,0.0057833,100,50,0.0037735,2,0
0.0048842,0.011949,0.14589,0.00026999,0.0048842,100,50,0.0063737,4,0
0.0059534,0.0036922,0.045082,8.34E-05,0.0059534,100,50,0.0077689,4,0
0.0068428,0.0073262,0.089453,0.00016554,0.0068428,100,50,0.011162,5,0
0.011372,0.0077623,0.094778,0.0001754,0.011372,100,50,0.01484,4,0
0.00084562,4.65E-05,0.00056796,1.05E-06,0.00084562,100,50,0.0027588,10,0
0.0022599,0.0038085,0.046502,8.61E-05,0.0022599,100,50,0.002949,4,0
0.00097201,0.04105,0.50122,0.00092757,0.00097201,100,50,0.0003171,1,0
0.0047627,0.0072681,0.088743,0.00016423,0.0047627,100,50,0.01243,8,0
0.0024022,0.00024919,0.0030426,5.63E-06,0.0024022,100,50,0.0054858,7,0
0.0023133,0.0034654,0.042313,7.83E-05,0.0023133,100,50,0.0037735,5,0
0.0017301,0.01135,0.13858,0.00025646,0.0017301,100,50,0.0028222,5,0
0.0050381,0.0032755,0.039994,7.40E-05,0.0050381,100,50,0.0098617,6,0
0.0104,0.0030235,0.036917,6.83E-05,0.0104,100,50,0.010179,3,0
0.00085535,0.0083263,0.10166,0.00018814,0.00085535,100,50,0.0013952,5,0
0.0088062,0.0094194,0.11501,0.00021284,0.0088062,100,50,0.014365,5,0
0.0061397,0.0058532,0.071468,0.00013226,0.0061397,100,50,0.012018,6,0
0.0046655,0.0070239,0.085762,0.00015871,0.0046655,100,50,0.0076104,5,0
0.035283,0.029305,0.35781,0.00066217,0.035283,100,50,0.011511,1,0
0.020314,0.032212,0.39331,0.00072786,0.020314,100,50,0.0066273,1,0
0.027507,0.050469,0.61623,0.0011404,0.027507,100,50,0.0089739,1,0
2.92E-05,0.00069773,0.0085194,1.58E-05,2.92E-05,100,50,9.51E-05,10,0
0.0088451,0.026165,0.31948,0.00059123,0.0088451,100,50,0.0028856,1,0
0.0035963,0.00046516,0.0056796,1.05E-05,0.0035963,100,50,0.0035198,3,0
0.0079379,0.005485,0.066972,0.00012394,0.0079379,100,50,0.015538,6,0
0.0067715,0.0027522,0.033604,6.22E-05,0.0067715,100,50,0.013255,6,0
0.016086,0.0030817,0.037627,6.96E-05,0.016086,100,50,0.010496,2,0
0.0039973,0.0062215,0.075964,0.00014058,0.0039973,100,50,0.010433,8,0
0.022987,0.0016862,0.020588,3.81E-05,0.022987,100,50,0.014999,2,0
0.037519,0.024304,0.29676,0.00054918,0.037519,100,50,0.01224,1,0
0.013316,0.052214,0.63753,0.0011798,0.013316,100,50,0.0043442,1,0
0.0019245,0.0054888,0.067019,0.00012403,0.0019245,100,50,0.0031393,5,0
0.010692,0.038608,0.4714,0.00087239,0.010692,100,50,0.0034881,1,0
0.00084239,0.0047679,0.058216,0.00010773,0.00084239,100,50,0.00082445,3,0
