Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Emission_rate
5.33E-09,0.00011989,1.39E-17,0.00086776,0.0072483,8,0.125,1.806179974,0.015062
0.0094023,0.0029415,0.020024,0.0015755,5.45E-06,6,0.166666667,1.556302501,0.0046613
6.59E-06,0.00016153,1.30E-12,0.0002078,2.08E-05,18,0.055555556,2.51054501,0.0038052
0.0026779,0.0012499,0.023135,0.00078481,6.38E-06,16,0.0625,2.408239965,0.013604
6.69E-21,1.87E-05,0,0.00027874,0.0018693,15,0.066666667,2.352182518,0.010084
0.0059436,0.00098342,0,0.00033748,3.11E-10,13,0.076923077,2.227886705,0.0062151
0.010035,0.0031393,0.021371,0.0016814,5.82E-06,9,0.111111111,1.908485019,0.011194
0.00014099,0.0034541,2.77E-11,0.0044437,0.00044419,5,0.2,1.397940009,0.0062785
0.00062416,0.00029132,0.0053922,0.00018292,1.49E-06,19,0.052631579,2.557507202,0.0044711
3.91E-23,1.09E-07,0,1.63E-06,1.09E-05,11,0.090909091,2.08278537,3.17E-05
0.0078608,0.0021645,0,0.0010034,1.98E-08,8,0.125,1.806179974,0.0036149
0.0030986,0.00096937,0.006599,0.0005192,1.80E-06,18,0.055555556,2.51054501,0.013825
5.49E-05,0.0013447,1.08E-11,0.00173,0.00017293,12,0.083333333,2.158362492,0.014079
0.00029339,0.00013694,0.0025346,8.60E-05,6.99E-07,16,0.0625,2.408239965,0.0014904
6.60E-21,1.85E-05,0,0.00027502,0.0018444,17,0.058823529,2.460897843,0.012779
0.34311,0.10983,0,0.056014,1.15E-05,2,0.5,0.602059991,0.013286
0.0010362,0.00032416,0.0022067,0.00017362,6.01E-07,20,0.05,2.602059991,0.0057078
1.29E-05,0.00031483,2.53E-12,0.00040503,4.05E-05,13,0.076923077,2.227886705,0.0038686
0.0012282,0.00057327,0.010611,0.00035995,2.93E-06,11,0.090909091,2.08278537,0.002949
1.72E-20,4.82E-05,0,0.00071718,0.0048096,11,0.090909091,2.08278537,0.013952
0.00016715,0.001964,0,0.0013339,3.17E-07,15,0.066666667,2.352182518,0.013064
0.0029341,0.00091791,0.0062487,0.00049164,1.70E-06,19,0.052631579,2.557507202,0.014587
0.0017268,0.042304,3.40E-10,0.054424,0.0054402,1,1,0,0.0030758
0.0014121,0.00065909,0.012199,0.00041384,3.37E-06,19,0.052631579,2.557507202,0.010115
1.72E-18,0.0048076,0,0.071592,0.48012,1,1,0,0.011511
1.68E-06,0.0006764,1.72E-10,0.0022813,0.0067199,7,0.142857143,1.69019608,0.014999
0.0034283,0.0010725,0.0073013,0.00057445,1.99E-06,15,0.066666667,2.352182518,0.010623
0.0061239,0.15003,1.20E-09,0.19301,0.019293,1,1,0,0.010908
0.0064247,0.0029987,0.055504,0.0018828,1.53E-05,7,0.142857143,1.69019608,0.0062468
7.76E-22,2.17E-06,0,3.24E-05,0.000217,16,0.0625,2.408239965,0.0013318
1.79E-10,2.34E-05,1.79E-24,0.00018592,0.0015493,18,0.055555556,2.51054501,0.014904
0.013816,0.0043222,0.029423,0.002315,8.01E-06,6,0.166666667,1.556302501,0.0068493
0.00011377,0.0027871,2.24E-11,0.0035856,0.00035842,8,0.125,1.806179974,0.012969
0.00019887,9.28E-05,0.001718,5.83E-05,4.74E-07,15,0.066666667,2.352182518,0.00088787
2.52E-19,0.00070488,0,0.010497,0.070394,3,0.333333333,0.954242509,0.015189
0.00016209,0.00079884,7.60E-05,0.00092969,0.00014738,15,0.066666667,2.352182518,0.013413
0.0037358,0.0011687,0.0079563,0.00062599,2.17E-06,14,0.071428571,2.292256071,0.010084
7.07E-05,0.0017314,1.39E-11,0.0022275,0.00022266,10,0.1,2,0.012589
0.0017707,0.00082644,0.015297,0.00051892,4.22E-06,19,0.052631579,2.557507202,0.012684
1.24E-19,0.00034683,0,0.0051648,0.034637,4,0.25,1.204119983,0.013286
0.00061249,0.00019303,0.0021588,0.00010423,2.43E-07,12,0.083333333,2.158362492,0.0011098
0.069078,0.021611,0.14712,0.011575,4.01E-05,3,0.333333333,0.954242509,0.0085616
7.80E-06,0.00019103,1.53E-12,0.00024576,2.46E-05,11,0.090909091,2.08278537,0.0016806
0.020819,0.0097169,0.17986,0.0061012,4.96E-05,6,0.166666667,1.556302501,0.014872
2.37E-20,6.64E-05,0,0.0009892,0.0066339,8,0.125,1.806179974,0.010179
0.00021789,0.00036645,0,0.00023821,1.77E-07,20,0.05,2.602059991,0.0046613
0.43289,0.13543,0.92193,0.072536,0.00025099,1,1,0,0.0059614
0.00017731,0.0043438,3.49E-11,0.0055883,0.00055861,5,0.2,1.397940009,0.0078957
0.18857,0.088012,1.6291,0.055262,0.00044958,2,0.5,0.602059991,0.014967
3.64E-21,1.02E-05,0,0.00015177,0.0010178,16,0.0625,2.408239965,0.0062468
9.01E-51,1.32E-09,0,4.30E-07,3.32E-05,18,0.055555556,2.51054501,0.00022197
0.001257,0.00039326,0.0026771,0.00021063,7.29E-07,14,0.071428571,2.292256071,0.0033929
0.00014205,0.0034801,2.79E-11,0.0044771,0.00044753,7,0.142857143,1.69019608,0.012399
0.00053083,0.00024776,0.004586,0.00015557,1.27E-06,17,0.058823529,2.460897843,0.0030441
5.08E-21,1.42E-05,0,0.00021189,0.001421,11,0.090909091,2.08278537,0.0041223
0.00015814,0.0022806,2.58E-09,0.0027054,0.00020785,10,0.1,2,0.015094
0.010859,0.0033973,0.023127,0.0018196,6.30E-06,9,0.111111111,1.908485019,0.012113
0.0008011,0.019626,1.58E-10,0.025248,0.0025238,1,1,0,0.0014269
0.00027721,0.00012938,0.0023949,8.12E-05,6.61E-07,14,0.071428571,2.292256071,0.0010781
8.18E-21,2.29E-05,0,0.00034088,0.0022861,9,0.111111111,1.908485019,0.0044394
0.0020815,0.00075433,0.0090859,0.00043413,2.40E-06,20,0.05,2.602059991,0.013033
0.0083584,0.0026149,0.017801,0.0014006,4.85E-06,10,0.1,2,0.011511
1.34E-05,0.00032709,2.63E-12,0.0004208,4.21E-05,20,0.05,2.602059991,0.0095129
0.0017203,0.00080294,0.014862,0.00050416,4.10E-06,14,0.071428571,2.292256071,0.0066908
1.45E-19,0.00040725,0,0.0060646,0.040671,4,0.25,1.204119983,0.015601
4.22E-11,1.58E-05,4.53E-31,0.00012468,0.00094154,16,0.0625,2.408239965,0.0069127
0.016502,0.0051626,0.035144,0.0027651,9.57E-06,6,0.166666667,1.556302501,0.0081811
0.00022858,0.0055998,4.50E-11,0.0072041,0.00072013,5,0.2,1.397940009,0.010179
0.0025888,0.0012083,0.022365,0.00075868,6.17E-06,10,0.1,2,0.005137
2.34E-20,6.54E-05,0,0.00097429,0.0065339,10,0.1,2,0.015665
1.64E-68,8.85E-07,0,0.00012459,0.0047196,16,0.0625,2.408239965,0.014206
0.0050657,0.0015848,0.010788,0.00084882,2.94E-06,10,0.1,2,0.0069762
5.30E-05,0.0012976,1.04E-11,0.0016694,0.00016687,9,0.111111111,1.908485019,0.0076421
0.00021012,9.81E-05,0.0018153,6.16E-05,5.01E-07,17,0.058823529,2.460897843,0.001205
1.72E-20,4.81E-05,0,0.00071555,0.0047987,11,0.090909091,2.08278537,0.013921
9.29E-07,0.00016389,1.43E-18,0.0002965,9.38E-05,18,0.055555556,2.51054501,0.0061834
0.14219,0.044482,0.30281,0.023825,8.24E-05,2,0.5,0.602059991,0.0078323
1.98E-05,0.00048566,3.90E-12,0.00062479,6.25E-05,19,0.052631579,2.557507202,0.012747
7.77E-05,3.63E-05,0.00067111,2.28E-05,1.85E-07,12,0.083333333,2.158362492,0.00022197
6.56E-21,1.84E-05,0,0.0002737,0.0018355,7,0.142857143,1.69019608,0.0021563
1.65E-05,0.00011806,3.44E-06,0.00014951,3.20E-05,19,0.052631579,2.557507202,0.0035515
1.0546,0.32992,2.246,0.17671,0.00061145,1,1,0,0.014523
1.71E-05,0.00041868,3.36E-12,0.00053863,5.38E-05,10,0.1,2,0.0030441
0.0026282,0.0012267,0.022705,0.00077022,6.27E-06,11,0.090909091,2.08278537,0.0063102
1.38E-20,3.87E-05,0,0.00057589,0.0038621,5,0.2,1.397940009,0.0023148
1.32E-36,2.03E-06,0,0.00019478,0.0077029,11,0.090909091,2.08278537,0.014238
0.00077662,0.00024296,0.001654,0.00013013,4.50E-07,13,0.076923077,2.227886705,0.0018075
6.23E-05,0.0015264,1.23E-11,0.0019637,0.0001963,2,0.5,0.602059991,0.00044394
0.060015,0.028011,0.51848,0.017588,0.00014309,3,0.333333333,0.954242509,0.010718
5.29E-20,0.00014826,0,0.0022078,0.014806,6,0.166666667,1.556302501,0.012779
4.23E-05,0.008697,0,0.0076195,8.64E-06,4,0.25,1.204119983,0.0050736
0.0025073,0.00078439,0.0053398,0.00042012,1.45E-06,15,0.066666667,2.352182518,0.0077689
0.0011393,0.027912,2.24E-10,0.035909,0.0035894,2,0.5,0.602059991,0.0081177
0.01598,0.0074586,0.13806,0.0046832,3.81E-05,3,0.333333333,0.954242509,0.0028539
6.95E-21,1.95E-05,0,0.0002898,0.0019435,14,0.071428571,2.292256071,0.0091324
2.66E-20,2.88E-05,2.13E-300,0.0016565,0.057978,3,0.333333333,0.954242509,0.013667
0.0066999,0.002096,0.014269,0.0011227,3.88E-06,12,0.083333333,2.158362492,0.013286
2.23E-05,0.00054686,4.39E-12,0.00070353,7.03E-05,16,0.0625,2.408239965,0.010179
0.00218,0.0010175,0.018834,0.00063888,5.20E-06,18,0.055555556,2.51054501,0.014016
7.99E-19,0.0022382,0,0.033331,0.22353,1,1,0,0.005359
0.0071793,0.0014481,3.03E-07,0.00061587,6.92E-08,12,0.083333333,2.158362492,0.0080226
0.0023966,0.00074976,0.005104,0.00040158,1.39E-06,14,0.071428571,2.292256071,0.0064688
6.27E-05,0.0015354,1.23E-11,0.0019753,0.00019746,11,0.090909091,2.08278537,0.013508
0.0077654,0.0036244,0.067087,0.0022758,1.85E-05,8,0.125,1.806179974,0.0098617
1.12E-20,3.15E-05,0,0.00046841,0.0031413,8,0.125,1.806179974,0.0048199
0.0013282,0.0058698,0,0.0033938,1.39E-07,10,0.1,2,0.015157
0.0030662,0.00095925,0.0065301,0.00051378,1.78E-06,14,0.071428571,2.292256071,0.0082763
1.43E-06,3.50E-05,2.81E-13,4.50E-05,4.50E-06,18,0.055555556,2.51054501,0.00082445
0.0012084,0.000564,0.010439,0.00035413,2.88E-06,18,0.055555556,2.51054501,0.0077689
3.25E-20,9.11E-05,0,0.0013569,0.0090998,5,0.2,1.397940009,0.0054541
1.40E-12,2.81E-05,1.96E-48,0.00034382,0.003964,10,0.1,2,0.010084
0.0070517,0.0022061,0.015018,0.0011816,4.09E-06,8,0.125,1.806179974,0.0062151
2.31E-05,0.00056539,4.54E-12,0.00072737,7.27E-05,19,0.052631579,2.557507202,0.01484
0.036854,0.017201,0.31839,0.010801,8.79E-05,4,0.25,1.204119983,0.011701
2.86E-21,8.00E-06,0,0.0001191,0.00079872,19,0.052631579,2.557507202,0.0069127
1.10E-58,1.15E-05,0,0.00092541,0.021278,6,0.166666667,1.556302501,0.010147
0.045029,0.014087,0.095898,0.0075451,2.61E-05,3,0.333333333,0.954242509,0.0055809
5.00E-06,0.00012255,9.84E-13,0.00015766,1.58E-05,11,0.090909091,2.08278537,0.0010781
0.0027028,0.0012615,0.02335,0.0007921,6.44E-06,9,0.111111111,1.908485019,0.0043442
1.85E-21,5.17E-06,0,7.70E-05,0.00051654,13,0.076923077,2.227886705,0.0020928
6.11E-10,1.38E-05,4.64E-19,9.48E-05,0.0007294,18,0.055555556,2.51054501,0.0075786
0.00091211,0.00028535,0.0019425,0.00015283,5.29E-07,19,0.052631579,2.557507202,0.0045345
0.00025635,0.0062802,5.04E-11,0.0080794,0.00080762,5,0.2,1.397940009,0.011416
0.0024215,0.0011302,0.02092,0.00070965,5.77E-06,14,0.071428571,2.292256071,0.0094178
5.15E-20,0.00014421,0,0.0021476,0.014402,6,0.166666667,1.556302501,0.01243
3.95E-09,2.02E-05,3.28E-20,8.20E-05,0.00023944,14,0.071428571,2.292256071,0.0019977
0.028143,0.0088044,0.059936,0.0047157,1.63E-05,6,0.166666667,1.556302501,0.013952
0.0088655,0.21719,1.74E-09,0.27941,0.02793,1,1,0,0.015791
0.0024433,0.0011404,0.021108,0.00071603,5.83E-06,11,0.090909091,2.08278537,0.0058663
1.13E-20,3.15E-05,0,0.00046978,0.0031505,12,0.083333333,2.158362492,0.010876
1.36E-50,2.03E-07,0,6.21E-05,0.0046414,10,0.1,2,0.0085934
0.0036125,0.0011302,0.0076936,0.00060532,2.09E-06,15,0.066666667,2.352182518,0.011194
0.00010014,0.0024532,1.97E-11,0.003156,0.00031548,4,0.25,1.204119983,0.0028539
0.039252,0.01832,0.3391,0.011503,9.36E-05,4,0.25,1.204119983,0.012462
6.33E-20,0.00017732,0,0.0026406,0.017709,6,0.166666667,1.556302501,0.015284
5.95E-46,8.06E-07,0,0.00027102,0.021149,5,0.2,1.397940009,0.01205
0.043462,0.013597,0.09256,0.0072825,2.52E-05,4,0.25,1.204119983,0.0095764
3.77E-05,0.00092458,7.42E-12,0.0011895,0.0001189,15,0.066666667,2.352182518,0.015126
0.0017397,0.00081198,0.015029,0.00050984,4.15E-06,19,0.052631579,2.557507202,0.012462
1.16E-20,3.25E-05,0,0.000484,0.0032459,14,0.071428571,2.292256071,0.015252
0.0069803,0.0018452,0,0.00083658,9.35E-09,14,0.071428571,2.292256071,0.0091641
0.018468,0.0057776,0.039331,0.0030945,1.07E-05,7,0.142857143,1.69019608,0.012462
4.19E-05,0.0010258,8.23E-12,0.0013197,0.00013191,14,0.071428571,2.292256071,0.014618
0.010137,0.0047316,0.08758,0.0029709,2.42E-05,8,0.125,1.806179974,0.012874
7.00E-21,1.96E-05,0,0.00029198,0.0019581,16,0.0625,2.408239965,0.012018
1.76E-17,1.23E-06,0,9.91E-06,3.05E-05,15,0.066666667,2.352182518,0.00025368
0.0023717,0.00074197,0.005051,0.0003974,1.38E-06,20,0.05,2.602059991,0.013064
0.00031332,0.0076758,6.16E-11,0.0098748,0.00098709,5,0.2,1.397940009,0.013952
0.0017827,0.00083205,0.015401,0.00052244,4.25E-06,15,0.066666667,2.352182518,0.0079592
8.91E-20,0.00024952,0,0.0037157,0.024919,5,0.2,1.397940009,0.014935
1.05E-05,0.00070416,0,0.00043538,1.06E-08,15,0.066666667,2.352182518,0.0040271
0.4421,0.13831,0.94154,0.074079,0.00025633,1,1,0,0.0060883
0.0018514,0.045357,3.64E-10,0.058351,0.0058328,1,1,0,0.0032978
0.0025253,0.0011786,0.021816,0.00074006,6.02E-06,9,0.111111111,1.908485019,0.0040589
7.92E-20,0.00022184,0,0.0033035,0.022154,2,0.5,0.602059991,0.0021246
0.0080419,0.00045837,0,0.0001516,2.39E-12,15,0.066666667,2.352182518,0.0024099
0.8865,0.27734,1.888,0.14854,0.00051399,1,1,0,0.012208
0.0087053,0.21326,1.71E-09,0.27436,0.027425,1,1,0,0.015506
0.025768,0.012027,0.22262,0.0075517,6.14E-05,4,0.25,1.204119983,0.0081811
5.05E-20,0.00014127,0,0.0021037,0.014108,6,0.166666667,1.556302501,0.012177
0.010665,0.0029356,0.0073808,0.0014468,2.25E-06,9,0.111111111,1.908485019,0.010591
0.001705,0.00053342,0.0036312,0.0002857,9.89E-07,17,0.058823529,2.460897843,0.0067859
2.91E-05,0.0007133,5.73E-12,0.00091766,9.17E-05,15,0.066666667,2.352182518,0.011669
0.00033428,0.00015602,0.0028879,9.80E-05,7.97E-07,14,0.071428571,2.292256071,0.0013001
9.27E-21,2.60E-05,0,0.00038656,0.0025924,5,0.2,1.397940009,0.0015538
4.97E-22,2.93E-06,0,6.76E-05,0.00090811,14,0.071428571,2.292256071,0.0033612
0.00030448,9.53E-05,0.00064844,5.10E-05,1.77E-07,11,0.090909091,2.08278537,0.00050736
0.00023341,0.0057181,4.59E-11,0.0073563,0.00073533,3,0.333333333,0.954242509,0.0037418
0.0063761,0.002976,0.055085,0.0018686,1.52E-05,10,0.1,2,0.012652
1.23E-20,3.44E-05,0,0.00051278,0.0034389,5,0.2,1.397940009,0.0020611
1.44E-14,7.50E-06,2.43E-49,0.00018184,0.0039737,11,0.090909091,2.08278537,0.014935
0.0043014,0.0013457,0.0091607,0.00072075,2.49E-06,12,0.083333333,2.158362492,0.0085299
7.69E-05,0.0018845,1.51E-11,0.0024244,0.00024234,9,0.111111111,1.908485019,0.011098
0.036055,0.016828,0.31149,0.010567,8.60E-05,4,0.25,1.204119983,0.011447
1.87E-21,5.24E-06,0,7.80E-05,0.00052318,15,0.066666667,2.352182518,0.0028222
0.0011611,0.00034512,0.0013485,0.00017719,4.93E-07,13,0.076923077,2.227886705,0.0026953
0.009381,0.0029348,0.019979,0.0015719,5.44E-06,9,0.111111111,1.908485019,0.010464
5.55E-05,0.0013588,1.09E-11,0.0017481,0.00017474,11,0.090909091,2.08278537,0.011955
0.14182,0.066195,1.2253,0.041564,0.00033814,2,0.5,0.602059991,0.011257
1.33E-19,0.00037249,0,0.0055469,0.0372,4,0.25,1.204119983,0.014269
2.50E-08,0.00096277,1.22E-18,0.0070088,0.056244,3,0.333333333,0.954242509,0.015855
0.0010534,0.00032956,0.0022435,0.00017652,6.11E-07,20,0.05,2.602059991,0.0058029
0.00010208,0.0025009,2.01E-11,0.0032174,0.00032161,8,0.125,1.806179974,0.011637
0.0017458,0.00081485,0.015083,0.00051164,4.16E-06,20,0.05,2.602059991,0.013857
1.74E-21,4.87E-06,0,7.25E-05,0.00048587,14,0.071428571,2.292256071,0.0022831
0.028695,0.0038738,0,0.0012639,1.77E-10,8,0.125,1.806179974,0.0083714
0.064984,0.02033,0.1384,0.010889,3.77E-05,3,0.333333333,0.954242509,0.0080543
6.72E-05,0.0016466,1.32E-11,0.0021183,0.00021175,7,0.142857143,1.69019608,0.0058663
0.0066683,0.0031124,0.057609,0.0019542,1.59E-05,9,0.111111111,1.908485019,0.010718
1.26E-20,3.54E-05,0,0.00052659,0.0035315,10,0.1,2,0.0084665
3.07E-28,0.00072904,0,0.0050644,0.0024752,6,0.166666667,1.556302501,0.012335
0.0083469,0.0026113,0.017776,0.0013986,4.84E-06,8,0.125,1.806179974,0.0073567
3.70E-05,0.00090556,7.27E-12,0.001165,0.00011645,12,0.083333333,2.158362492,0.0094812
0.021662,0.010111,0.18714,0.0063484,5.16E-05,6,0.166666667,1.556302501,0.015474
3.35E-20,9.38E-05,0,0.001397,0.0093688,6,0.166666667,1.556302501,0.008086
0.0013883,0.00084664,0.010313,0.0005931,1.29E-05,13,0.076923077,2.227886705,0.0068176
0.23544,0.073657,0.50142,0.039451,0.00013651,2,0.5,0.602059991,0.012969
9.90E-05,0.0024248,1.95E-11,0.0031196,0.00031183,5,0.2,1.397940009,0.0044077
0.00066843,0.00031198,0.0057747,0.00019589,1.59E-06,19,0.052631579,2.557507202,0.0047882
5.45E-19,0.0015264,0,0.02273,0.15244,2,0.5,0.602059991,0.014618
2.41E-17,0.00022219,0,0.0011987,0.00085863,7,0.142857143,1.69019608,0.0042491
0.033516,0.010485,0.071378,0.0056159,1.94E-05,3,0.333333333,0.954242509,0.004154
3.37E-06,8.26E-05,6.63E-13,0.00010624,1.06E-05,13,0.076923077,2.227886705,0.0010147
0.0026416,0.001233,0.022822,0.00077416,6.30E-06,14,0.071428571,2.292256071,0.010274
2.37E-19,0.0006622,0,0.0098612,0.066133,2,0.5,0.602059991,0.006342
5.00E-11,9.55E-06,7.60E-22,0.00010571,0.0013649,14,0.071428571,2.292256071,0.0091007
0.02648,0.0082841,0.056394,0.004437,1.54E-05,6,0.166666667,1.556302501,0.013128
0.0015844,0.038815,3.12E-10,0.049935,0.0049916,1,1,0,0.0028222
0.002053,0.00095822,0.017736,0.00060166,4.89E-06,12,0.083333333,2.158362492,0.0058663
1.08E-20,3.03E-05,0,0.00045046,0.003021,13,0.076923077,2.227886705,0.01224
1.9674,0.43654,3.81E-23,0.20432,2.67E-05,1,1,0,0.01373
0.0037808,0.0011828,0.008052,0.00063352,2.19E-06,9,0.111111111,1.908485019,0.0042174
5.00E-06,0.00012255,9.84E-13,0.00015766,1.58E-05,11,0.090909091,2.08278537,0.0010781
0.0040677,0.0018986,0.035142,0.0011921,9.70E-06,11,0.090909091,2.08278537,0.0097666
1.29E-19,0.000362,0,0.0053908,0.036152,3,0.333333333,0.954242509,0.0078006
0.0020873,0.001089,0.02255,0.00070283,5.94E-06,6,0.166666667,1.556302501,0.0016489
0.0038856,0.0012156,0.0082753,0.00065108,2.25E-06,12,0.083333333,2.158362492,0.0077055
3.16E-05,0.00077533,6.22E-12,0.00099746,9.97E-05,12,0.083333333,2.158362492,0.0081177
0.004043,0.001887,0.034928,0.0011849,9.64E-06,10,0.1,2,0.0080226
4.19E-21,1.17E-05,0,0.00017488,0.0011728,16,0.0625,2.408239965,0.0071981
0.027672,0.0052709,6.05E-255,0.0018934,7.74E-09,8,0.125,1.806179974,0.013699
0.54572,0.17073,1.1622,0.091441,0.00031641,1,1,0,0.0075152
2.07E-05,0.00050612,4.06E-12,0.00065112,6.51E-05,18,0.055555556,2.51054501,0.011923
0.0012749,0.00059504,0.011014,0.00037362,3.04E-06,19,0.052631579,2.557507202,0.0091324
7.98E-20,0.00022349,0,0.0033282,0.02232,4,0.25,1.204119983,0.0085616
0.032358,0.0030918,0,0.0011416,3.07E-10,14,0.071428571,2.292256071,0.01446
0.00121,0.00037856,0.002577,0.00020276,7.02E-07,14,0.071428571,2.292256071,0.0032661
5.34E-05,0.0013084,1.05E-11,0.0016832,0.00016825,7,0.142857143,1.69019608,0.0046613
0.00063522,0.00029648,0.0054878,0.00018616,1.51E-06,20,0.05,2.602059991,0.0050419
7.23E-21,2.02E-05,0,0.00030153,0.0020222,15,0.066666667,2.352182518,0.010908
1.07E-06,0.00026097,2.86E-11,0.0006951,0.0010939,11,0.090909091,2.08278537,0.0083714
0.0060283,0.0018859,0.012839,0.0010101,3.50E-06,12,0.083333333,2.158362492,0.011955
5.09E-06,0.00012461,1.00E-12,0.00016031,1.60E-05,7,0.142857143,1.69019608,0.00044394
0.00082779,0.00038636,0.0071514,0.00024259,1.97E-06,19,0.052631579,2.557507202,0.0059297
2.29E-20,6.41E-05,0,0.00095457,0.0064016,5,0.2,1.397940009,0.0038369
3.55E-06,0.00018911,1.01E-09,0.00034302,0.00018355,15,0.066666667,2.352182518,0.0056761
0.007115,0.0022259,0.015153,0.0011922,4.13E-06,10,0.1,2,0.0097983
4.67E-05,0.0011448,9.19E-12,0.0014728,0.00014722,4,0.25,1.204119983,0.0013318
0.00025568,0.00011934,0.0022089,7.49E-05,6.10E-07,15,0.066666667,2.352182518,0.0011416
1.93E-21,5.39E-06,0,8.03E-05,0.00053859,19,0.052631579,2.557507202,0.0046613
2.76E-05,0.00065966,1.32E-06,0.001223,0.0010809,12,0.083333333,2.158362492,0.015284
0.11846,0.037058,0.25228,0.019849,6.87E-05,3,0.333333333,0.954242509,0.014682
1.06E-05,0.00025949,2.08E-12,0.00033384,3.34E-05,20,0.05,2.602059991,0.0075469
0.0013059,0.0006095,0.011282,0.0003827,3.11E-06,19,0.052631579,2.557507202,0.0093544
5.82E-21,1.63E-05,0,0.00024274,0.0016279,13,0.076923077,2.227886705,0.0065956
0.0033836,0.0040238,0.018337,0.0034219,0.00018794,8,0.125,1.806179974,0.014143
0.003262,0.0010205,0.0069471,0.00054659,1.89E-06,12,0.083333333,2.158362492,0.0064688
3.53E-05,0.00086504,6.94E-12,0.0011129,0.00011124,11,0.090909091,2.08278537,0.0076104
0.0054932,0.0025639,0.047457,0.0016099,1.31E-05,8,0.125,1.806179974,0.0069762
1.69E-20,4.72E-05,0,0.00070261,0.0047119,8,0.125,1.806179974,0.0072298
4.71E-18,1.98E-05,0,0.00032622,0.0033568,10,0.1,2,0.007103
0.0037367,0.001169,0.0079582,0.00062614,2.17E-06,17,0.058823529,2.460897843,0.014872
0.00018941,0.0046404,3.73E-11,0.0059698,0.00059674,5,0.2,1.397940009,0.0084348
0.017878,0.0083443,0.15445,0.0052394,4.26E-05,4,0.25,1.204119983,0.0056761
2.46E-21,6.90E-06,0,0.0001027,0.00068872,13,0.076923077,2.227886705,0.0027905
1.112,0.20136,6.92E-14,0.083031,4.12E-06,1,1,0,0.0072615
0.0066217,0.0020716,0.014102,0.0011095,3.84E-06,13,0.076923077,2.227886705,0.015411
0.00055632,0.013629,1.09E-10,0.017533,0.0017527,4,0.25,1.204119983,0.015855
0.0020863,0.00097376,0.018024,0.00061142,4.97E-06,6,0.166666667,1.556302501,0.0014904
6.30E-21,1.76E-05,0,0.00026274,0.001762,17,0.058823529,2.460897843,0.012208
6.80E-12,0.0093503,0,0.089973,0.52928,1,1,0,0.014333
0.093831,0.029355,0.19983,0.015722,5.44E-05,2,0.5,0.602059991,0.0051687
0.0019983,0.048955,3.93E-10,0.06298,0.0062955,2,0.5,0.602059991,0.014238
0.0055337,0.0025828,0.047806,0.0016217,1.32E-05,11,0.090909091,2.08278537,0.013286
1.37E-21,3.83E-06,0,5.70E-05,0.00038233,16,0.0625,2.408239965,0.0023465
2.19E-12,3.45E-05,1.31E-47,0.00040729,0.0045235,9,0.111111111,1.908485019,0.0093544
0.018133,0.0056728,0.038618,0.0030384,1.05E-05,4,0.25,1.204119983,0.0039954
2.25E-05,0.0005521,4.43E-12,0.00071028,7.10E-05,19,0.052631579,2.557507202,0.014491
0.00014981,6.99E-05,0.0012943,4.39E-05,3.57E-07,16,0.0625,2.408239965,0.00076104
1.83E-20,5.13E-05,0,0.00076424,0.0051253,4,0.25,1.204119983,0.001966
0.0069155,0.00082659,0,0.00031724,8.16E-10,19,0.052631579,2.557507202,0.008308
0.099779,0.031216,0.2125,0.016719,5.79E-05,3,0.333333333,0.954242509,0.012367
2.01E-05,0.00049266,3.95E-12,0.0006338,6.34E-05,18,0.055555556,2.51054501,0.011606
0.011545,0.0053885,0.099739,0.0033834,2.75E-05,7,0.142857143,1.69019608,0.011225
4.01E-20,0.00011221,0,0.0016709,0.011206,6,0.166666667,1.556302501,0.0096715
0.00092211,0.00086805,0.005676,0.00070098,3.41E-05,9,0.111111111,1.908485019,0.0037735
0.0043007,0.0013455,0.0091593,0.00072064,2.49E-06,11,0.090909091,2.08278537,0.0071664
3.02E-05,0.00073899,5.93E-12,0.0009507,9.50E-05,12,0.083333333,2.158362492,0.0077372
0.0022688,0.0010589,0.019601,0.0006649,5.41E-06,18,0.055555556,2.51054501,0.014587
1.50E-19,0.00042087,0,0.0062673,0.042031,3,0.333333333,0.954242509,0.009069
0.018866,0.0029047,0,0.00097635,4.32E-10,9,0.111111111,1.908485019,0.0084665
0.0042368,0.0013255,0.0090231,0.00070992,2.46E-06,15,0.066666667,2.352182518,0.013128
3.32E-06,8.14E-05,6.54E-13,0.00010473,1.05E-05,15,0.066666667,2.352182518,0.0013318
0.00083664,0.00039049,0.0072279,0.00024519,1.99E-06,19,0.052631579,2.557507202,0.0059932
1.58E-20,4.43E-05,0,0.00065985,0.0044252,9,0.111111111,1.908485019,0.0085934
2.73E-06,0.0040714,0,0.0042169,1.17E-05,5,0.2,1.397940009,0.004376
0.0024732,0.00077372,0.0052671,0.00041441,1.43E-06,18,0.055555556,2.51054501,0.011035
0.00013463,0.0032982,2.65E-11,0.0042431,0.00042414,8,0.125,1.806179974,0.015348
0.0013428,0.00062673,0.011601,0.00039352,3.20E-06,12,0.083333333,2.158362492,0.0038369
3.57E-22,1.00E-06,0,1.49E-05,9.99E-05,15,0.066666667,2.352182518,0.00053907
0.013289,0.013172,0.082418,0.010708,0.00050022,3,0.333333333,0.954242509,0.0063102
