Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Source_Emission_rate,Log
0.0035426,-4.901355763,0.086789,-2.123070631,6.97E-10,0.11165,0.011161,1,1,0,180,180,0.0063102,-2.199956876
0.014382,-3.684361431,0.0067128,-4.346192584,0.12425,0.0042149,3.43E-05,4,0.25,1.204119983,100,100,0.0045662,-2.34044507
1.01E-19,-37.99135725,0.00028144,-7.101228356,0,0.004191,0.028106,2,0.5,0.602059991,300,300,0.0026953,-2.569392889
0.0682,-2.332431251,0.010208,-3.982118677,0,0.004115,5.88E-08,4,0.25,1.204119983,273,54,0.0050736,-2.294683775
0.0095328,-4.041559037,0.0029823,-5.050897343,0.020302,0.0015973,5.53E-06,10,0.1,2,70,70,0.013128,-1.881801432
0.00015354,-7.627556927,0.0037616,-4.849254776,3.02E-11,0.0048392,0.00048373,4,0.25,1.204119983,180,180,0.004376,-2.358922687
0.00036299,-6.880210678,0.00016942,-7.542070645,0.0031359,0.00010638,8.65E-07,19,0.052631579,2.557507202,100,100,0.0026002,-2.584993246
2.99E-21,-41.04865762,8.37E-06,-10.15454908,0,0.00012463,0.00083584,12,0.083333333,2.158362492,300,300,0.0028856,-2.539763871
0.00073009,-6.2732472,0.00033754,-6.943349508,0.0042392,0.00021576,3.00E-06,18,0.055555556,2.51054501,48,99,0.0050736,-2.294683775
0.0026789,-5.144086996,0.00083809,-6.153418683,0.0057053,0.00044889,1.55E-06,19,0.052631579,2.557507202,70,70,0.013318,-1.875560989
1.69E-05,-9.544226591,0.00041286,-6.768394384,3.31E-12,0.00053115,5.31E-05,15,0.066666667,2.352182518,180,180,0.0067542,-2.170426084
0.0012429,-5.811127624,0.00058011,-6.472979296,0.010738,0.00036425,2.96E-06,12,0.083333333,2.158362492,100,100,0.0035515,-2.449588181
5.64E-20,-38.49744179,0.00015782,-7.603675922,0,0.0023503,0.015762,6,0.166666667,1.556302501,300,300,0.013604,-1.866333377
1.92E-05,-9.433397543,0.00035526,-6.898907377,6.34E-08,0.00050477,0.00011841,20,0.05,2.602059991,122,194,0.012969,-1.88709351
0.007092,-4.298462546,0.0022187,-5.307802833,0.015104,0.0011883,4.11E-06,5,0.2,1.397940009,70,70,0.0024417,-2.612307697
4.21E-05,-8.751435808,0.0010308,-5.97365118,8.28E-12,0.0013262,0.00013256,11,0.090909091,2.08278537,180,180,0.009069,-2.042440598
0.0017698,-5.504151618,0.00082604,-6.165997844,0.01529,0.00051867,4.22E-06,20,0.05,2.602059991,100,100,0.014047,-1.852416418
2.20E-20,-39.31515464,6.16E-05,-8.420838576,0,0.00091795,0.006156,9,0.111111111,1.908485019,300,300,0.011955,-1.92245042
1.55E-05,-9.619336604,0.00013362,-7.748257065,0,0.0001177,8.62E-07,14,0.071428571,2.292256071,256,143,0.0011098,-2.95475528
0.0078006,-4.215743983,0.0024404,-5.225077967,0.016613,0.0013071,4.52E-06,7,0.142857143,1.69019608,70,70,0.0052638,-2.27870062
3.69E-06,-10.86594727,9.05E-05,-8.086702842,7.26E-13,0.00011642,1.16E-05,20,0.05,2.602059991,180,180,0.0026319,-2.579730616
0.0011686,-5.864668236,0.00054545,-6.526490108,0.010096,0.00034248,2.79E-06,19,0.052631579,2.557507202,100,100,0.0083714,-2.077201906
6.50E-20,-38.37417329,0.00018211,-7.479332411,0,0.0027118,0.018186,4,0.25,1.204119983,300,300,0.0069762,-2.156381077
4.19E-07,-12.75557195,0.00013243,-7.756027242,1.74E-11,0.00039119,0.00081648,16,0.0625,2.408239965,54,268,0.011225,-1.94981365
0.001703,-5.537570704,0.00053279,-6.54688787,0.003627,0.00028536,9.87E-07,19,0.052631579,2.557507202,70,70,0.0084665,-2.072296087
0.00029409,-7.063039485,0.0072048,-4.284756141,5.78E-11,0.0092689,0.00092652,5,0.2,1.397940009,180,180,0.013096,-1.882861334
0.00074283,-6.25822113,0.00034671,-6.920067264,0.0064175,0.0002177,1.77E-06,16,0.0625,2.408239965,100,100,0.0037735,-2.423255646
4.67E-22,-42.66136624,1.31E-06,-11.76545741,0,1.95E-05,0.00013063,18,0.055555556,2.51054501,300,300,0.0010147,-2.99366234
4.56E-05,-8.682070315,0.00045329,-6.687247724,2.88E-06,0.00059842,0.00013191,18,0.055555556,2.51054501,99,189,0.01262,-1.898940645
0.0031211,-5.011384633,0.00097642,-6.020726667,0.006647,0.00052298,1.81E-06,16,0.0625,2.408239965,70,70,0.011003,-1.958488887
1.23E-05,-9.820189777,0.00030193,-7.040187466,2.42E-12,0.00038843,3.88E-05,13,0.076923077,2.227886705,180,180,0.00371,-2.43062609
0.0016819,-5.548399659,0.000785,-6.210260687,0.01453,0.00049289,4.01E-06,18,0.055555556,2.51054501,100,100,0.010813,-1.966053797
3.61E-20,-38.8849856,0.00010099,-7.991443256,0,0.0015038,0.010085,4,0.25,1.204119983,300,300,0.0038686,-2.412446173
8.21E-12,-22.17131369,2.43E-05,-9.228787453,2.56E-81,0.00015456,0.00061059,16,0.0625,2.408239965,194,289,0.0052955,-2.276093028
0.011001,-3.917135671,0.0034417,-4.926453976,0.02343,0.0018434,6.38E-06,9,0.111111111,1.908485019,70,70,0.012272,-1.911084653
4.99E-05,-8.603798909,0.0012232,-5.825005055,9.82E-12,0.0015737,0.0001573,13,0.076923077,2.227886705,180,180,0.01503,-1.823041019
0.00040937,-6.775767974,0.00019107,-7.437614993,0.0035366,0.00011997,9.76E-07,18,0.055555556,2.51054501,100,100,0.0026319,-2.579730616
8.87E-21,-40.10415276,2.48E-05,-9.211096638,0,0.0003698,0.00248,12,0.083333333,2.158362492,300,300,0.0085616,-2.067445066
3.33E-05,-8.955111533,0.00030253,-7.038463105,3.89E-07,0.00035794,3.80E-05,20,0.05,2.602059991,143,175,0.0084348,-2.073925211
0.0013643,-5.730180242,0.00042681,-6.739530828,0.0029055,0.0002286,7.91E-07,20,0.05,2.602059991,70,70,0.0075152,-2.124059457
6.61E-06,-10.35959708,0.00016184,-7.58182826,1.30E-12,0.00020821,2.08E-05,16,0.0625,2.408239965,180,180,0.0030124,-2.521087361
0.013078,-3.766917334,0.0061039,-4.42878518,0.11298,0.0038326,3.12E-05,7,0.142857143,1.69019608,100,100,0.012716,-1.895649481
3.40E-21,-40.93704217,9.53E-06,-10.0418142,0,0.00014195,0.00095194,17,0.058823529,2.460897843,300,300,0.0065956,-2.180745691
5.53E-29,-56.51454974,5.21E-07,-12.56632455,0,5.12E-05,0.0023051,10,0.1,2,268,387,0.0050101,-2.300153606
0.0004893,-6.620849568,0.00015308,-7.630163093,0.0010421,8.20E-05,2.84E-07,20,0.05,2.602059991,70,70,0.0026953,-2.569392889
5.65E-06,-10.4959031,0.00013847,-7.717288616,1.11E-12,0.00017814,1.78E-05,20,0.05,2.602059991,180,180,0.0040271,-2.395007586
0.0026652,-5.148540391,0.001244,-5.810359239,0.023025,0.00078108,6.35E-06,17,0.058823529,2.460897843,100,100,0.015284,-1.815762971
5.44E-19,-36.5288022,0.0015231,-5.634543164,0,0.022681,0.1521,1,1,0,300,300,0.0036466,-2.438111872
0.00042309,-6.747134479,0.0015498,-5.619448687,6.58E-06,0.0014059,3.11E-05,10,0.1,2,189,147,0.0075152,-2.124059457
0.020084,-3.394299575,0.0062831,-4.403652056,0.042773,0.0033653,1.16E-05,6,0.166666667,1.556302501,70,70,0.0099569,-2.001875855
0.00013102,-7.76532481,0.0032099,-4.987016994,2.58E-11,0.0041295,0.00041278,5,0.2,1.397940009,180,180,0.0058346,-2.233988912
0.013697,-3.726749088,0.0063931,-4.388577005,0.11833,0.0040142,3.27E-05,7,0.142857143,1.69019608,100,100,0.013318,-1.875560989
3.17E-20,-38.99788148,8.87E-05,-8.10415276,0,0.0013203,0.0088544,6,0.166666667,1.556302501,300,300,0.0076421,-2.116787284
5.73E-29,-56.48369076,9.00E-07,-12.09151498,0,5.78E-05,0.0018954,18,0.055555556,2.51054501,289,362,0.010528,-1.977654124
0.0048754,-4.623979494,0.0015253,-5.633289459,0.010383,0.00081693,2.83E-06,14,0.071428571,2.292256071,70,70,0.01316,-1.880744111
5.55E-05,-8.511414034,0.0013607,-5.73247523,1.09E-11,0.0017505,0.00017498,5,0.2,1.397940009,180,180,0.0024734,-2.606705644
0.0026597,-5.150334693,0.0012414,-5.812176518,0.022978,0.00077946,6.34E-06,17,0.058823529,2.460897843,100,100,0.015252,-1.816673203
3.44E-21,-40.92688311,9.64E-06,-10.03184593,0,0.00014354,0.00096264,13,0.076923077,2.227886705,300,300,0.0039003,-2.408901987
3.31E-14,-26.96034401,5.28E-06,-10.55473215,6.73E-79,6.59E-05,0.00069907,10,0.1,2,175,332,0.0016806,-2.774535641
0.013816,-3.719235351,0.0043222,-4.728590282,0.029423,0.002315,8.01E-06,6,0.166666667,1.556302501,70,70,0.0068493,-2.164353811
2.56E-06,-11.18352007,6.28E-05,-8.404080713,5.04E-13,8.08E-05,8.08E-06,19,0.052631579,2.557507202,180,180,0.0016489,-2.782805682
0.0010893,-5.925704993,0.00050842,-6.587554747,0.0094108,0.00031924,2.60E-06,17,0.058823529,2.460897843,100,100,0.0062468,-2.204342398
1.05E-20,-39.9576214,2.95E-05,-9.060355968,0,0.00043981,0.0029495,10,0.1,2,300,300,0.0070713,-2.150500737
0.00084102,-6.150387353,0.00078216,-6.213408796,0,0.00036313,8.10E-10,11,0.090909091,2.08278537,387,90,0.0021246,-2.672722823
0.0023966,-5.24080889,0.00074976,-6.250155466,0.005104,0.00040158,1.39E-06,14,0.071428571,2.292256071,70,70,0.0064688,-2.189176276
1.72E-05,-9.528943106,0.00042249,-6.748367132,3.39E-12,0.00054354,5.43E-05,16,0.0625,2.408239965,180,180,0.007864,-2.104356495
0.0065506,-4.367437838,0.0030574,-5.029295478,0.056592,0.0019197,1.56E-05,11,0.090909091,2.08278537,100,100,0.015728,-1.8033265
2.64E-21,-41.15679215,7.38E-06,-10.26388728,0,0.00010995,0.00073738,20,0.05,2.602059991,300,300,0.0070713,-2.150500737
1.18E-14,-27.85623599,7.09E-06,-10.29870753,1.28E-62,0.00013476,0.0023304,16,0.0625,2.408239965,147,364,0.015157,-1.819386749
0.0019518,-5.419129373,0.00061062,-6.42845795,0.0041568,0.00032705,1.13E-06,16,0.0625,2.408239965,70,70,0.006881,-2.162348442
0.0037563,-4.850479459,0.092022,-2.072216664,7.39E-10,0.11839,0.011834,1,1,0,180,180,0.0066908,-2.174521952
0.0019006,-5.44221855,0.00088709,-6.104064633,0.01642,0.000557,4.53E-06,13,0.076923077,2.227886705,100,100,0.0063737,-2.195608382
1.08E-20,-39.93315249,3.02E-05,-9.039986114,0,0.00044923,0.0030127,12,0.083333333,2.158362492,300,300,0.010401,-1.982924904
5.31E-07,-12.54981096,6.34E-05,-8.395821484,0,4.74E-05,1.13E-08,14,0.071428571,2.292256071,362,129,0.00038052,-3.419622512
0.0017285,-5.524661232,0.00054077,-6.533974819,0.0036813,0.00028964,1.00E-06,19,0.052631579,2.557507202,70,70,0.0085934,-2.065834972
2.54E-05,-9.190332567,0.00062323,-6.410703299,5.00E-12,0.00080178,8.01E-05,18,0.055555556,2.51054501,180,180,0.014682,-1.83321478
0.00083231,-6.159429775,0.00038847,-6.821285029,0.0071905,0.00024392,1.98E-06,12,0.083333333,2.158362492,100,100,0.0023782,-2.623751625
4.70E-21,-40.65580428,1.32E-05,-9.758852138,0,0.00019613,0.0013153,19,0.052631579,2.557507202,300,300,0.011384,-1.943705113
2.02E-13,-25.38929726,1.61E-05,-9.586348248,0,4.08E-05,4.29E-06,16,0.0625,2.408239965,332,208,0.00053907,-3.268354837
0.0061089,-4.428073968,0.0019112,-5.437387727,0.01301,0.0010236,3.54E-06,7,0.142857143,1.69019608,70,70,0.0041223,-2.384860406
9.49E-06,-10.04546758,0.0002324,-7.267527753,1.87E-12,0.00029898,2.99E-05,17,0.058823529,2.460897843,180,180,0.0048833,-2.311286595
0.0010962,-5.920220405,0.00051162,-6.582104973,0.00947,0.00032125,2.61E-06,11,0.090909091,2.08278537,100,100,0.0026319,-2.579730616
9.46E-21,-40.04821773,2.65E-05,-9.153508252,0,0.00039445,0.0026453,10,0.1,2,300,300,0.006342,-2.197773762
0.0091916,-4.073217767,0.0028646,-5.085872025,0.02303,0.0015372,4.56E-06,9,0.111111111,1.908485019,90,73,0.00983,-2.007446482
0.0034069,-4.935281227,0.0010658,-5.944648568,0.0072557,0.00057087,1.98E-06,14,0.071428571,2.292256071,70,70,0.0091958,-2.036410483
0.00043615,-6.720728246,0.010685,-3.942450947,8.58E-11,0.013746,0.0013741,4,0.25,1.204119983,180,180,0.01243,-1.905528871
0.0018693,-5.456641988,0.00087247,-6.118498995,0.016149,0.00054782,4.46E-06,18,0.055555556,2.51054501,100,100,0.012018,-1.9201678
8.01E-21,-40.19273497,2.24E-05,-9.299503963,0,0.00033414,0.0022409,11,0.090909091,2.08278537,300,300,0.0065005,-2.187053237
2.24E-47,-93.29950396,9.69E-07,-12.02735245,0,8.63E-05,0.0026786,15,0.066666667,2.352182518,364,341,0.0079592,-2.099130582
0.012923,-3.777273311,0.0040428,-4.786635486,0.027522,0.0021654,7.49E-06,7,0.142857143,1.69019608,70,70,0.0087202,-2.059473554
0.00014143,-7.698916917,0.0034648,-4.920643659,2.78E-11,0.0044574,0.00044556,6,0.166666667,1.556302501,180,180,0.009069,-2.042440598
0.0017774,-5.500429648,0.00082958,-6.162283453,0.015355,0.00052089,4.24E-06,14,0.071428571,2.292256071,100,100,0.0069127,-2.16035229
3.93E-21,-40.8112149,1.10E-05,-9.91721463,0,0.0001637,0.0010978,20,0.05,2.602059991,300,300,0.010528,-1.977654124
3.88E-07,-12.82233655,0.0004846,-6.62923318,1.29E-17,0.001421,0.0020209,8,0.125,1.806179974,129,253,0.0084348,-2.073925211
0.27861,-1.110006599,0.087164,-2.119325696,0.59337,0.046685,0.00016154,2,0.5,0.602059991,70,70,0.015348,-1.813948209
0.00023835,-7.245569687,0.0058392,-4.467293299,4.69E-11,0.0075121,0.00075091,6,0.166666667,1.556302501,180,180,0.015284,-1.815762971
0.0059482,-4.451228875,0.0027763,-5.113067214,0.051388,0.0017432,1.42E-05,6,0.166666667,1.556302501,100,100,0.0042491,-2.371703048
1.28E-19,-37.78558006,0.00035759,-6.893229269,0,0.0053251,0.035712,2,0.5,0.602059991,300,300,0.0034247,-2.465377466
0.0066707,-4.351657181,0.0013368,-5.747867126,1.30E-19,0.00051135,1.01E-08,7,0.142857143,1.69019608,208,27,0.002727,-2.564314862
0.0012335,-5.817721692,0.00038591,-6.827027935,0.0026271,0.00020669,7.15E-07,14,0.071428571,2.292256071,70,70,0.0033295,-2.477620981
8.87E-05,-8.10415276,0.0021738,-5.325560831,1.75E-11,0.0027966,0.00027955,8,0.125,1.806179974,180,180,0.010115,-1.995034113
0.002033,-5.383725243,0.00094888,-6.045577414,0.017563,0.00059579,4.85E-06,13,0.076923077,2.227886705,100,100,0.0068176,-2.166368483
1.52E-20,-39.63631282,4.27E-05,-8.73914425,0,0.0006355,0.0042619,3,0.333333333,0.954242509,300,300,0.00091958,-3.036410483
6.59E-07,-12.36222917,0.00029489,-7.060679909,2.81E-12,0.0008786,0.0017189,8,0.125,1.806179974,73,265,0.0060566,-2.217771108
0.26653,-1.148507801,0.083382,-2.157855384,0.56762,0.04466,0.00015453,2,0.5,0.602059991,70,70,0.014682,-1.83321478
1.26E-05,-9.79925891,0.00030965,-7.018257831,2.49E-12,0.00039836,3.98E-05,20,0.05,2.602059991,180,180,0.0090056,-2.045487347
0.001059,-5.95020808,0.0004943,-6.612018779,0.0091493,0.00031037,2.53E-06,13,0.076923077,2.227886705,100,100,0.0035515,-2.449588181
1.10E-20,-39.91721463,3.07E-05,-9.025723249,0,0.00045684,0.0030637,14,0.071428571,2.292256071,300,300,0.014396,-1.841758162
0.0016922,-5.543096619,0.0018988,-5.443041554,0,0.0010228,4.55E-08,17,0.058823529,2.460897843,341,100,0.014269,-1.845606462
0.0030914,-5.019689595,0.00096713,-6.02903029,0.0065837,0.000518,1.79E-06,17,0.058823529,2.460897843,70,70,0.012303,-1.909988976
4.15E-05,-8.763903807,0.0010169,-5.985443505,8.16E-12,0.0013082,0.00013077,14,0.071428571,2.292256071,180,180,0.014491,-1.838901644
0.0059447,-4.451740114,0.0027746,-5.113599236,0.051357,0.0017422,1.42E-05,5,0.2,1.397940009,100,100,0.002949,-2.530325227
6.91E-21,-40.32104391,1.94E-05,-9.42439654,0,0.00028825,0.0019331,13,0.076923077,2.227886705,300,300,0.0078323,-2.106110686
0.10397,-1.966183912,0.016352,-3.572858243,0,0.0063304,7.69E-08,5,0.2,1.397940009,253,42,0.014111,-1.850442208
0.29013,-1.074814724,0.090765,-2.084163176,0.61789,0.048614,0.00016822,1,1,0,70,70,0.0039954,-2.398439735
3.22E-05,-8.984288257,0.00078967,-6.205108722,6.34E-12,0.0010159,0.00010155,13,0.076923077,2.227886705,180,180,0.0097032,-2.013085017
0.011773,-3.858225712,0.005495,-4.520064606,0.10171,0.0034503,2.81E-05,7,0.142857143,1.69019608,100,100,0.011447,-1.941308317
4.17E-19,-36.75972789,0.0011688,-5.864519594,0,0.017405,0.11672,2,0.5,0.602059991,300,300,0.011194,-1.951014697
0.037176,-2.859474681,0.010913,-3.92411169,0.0088978,0.0051057,6.91E-06,5,0.2,1.397940009,27,32,0.014555,-1.83698779
0.00086845,-6.122510361,0.00027169,-7.131852692,0.0018496,0.00014552,5.04E-07,17,0.058823529,2.460897843,70,70,0.0034564,-2.461376004
0.00045395,-6.685983959,0.011121,-3.907712319,8.93E-11,0.014307,0.0014302,2,0.5,0.602059991,180,180,0.0032344,-2.490206272
0.015328,-3.629029017,0.0071542,-4.290877846,0.13242,0.0044921,3.65E-05,7,0.142857143,1.69019608,100,100,0.014904,-1.826697158
9.25E-21,-40.06771653,2.59E-05,-9.173400472,0,0.00038568,0.0025865,15,0.066666667,2.352182518,300,300,0.013952,-1.855363532
0.023248,-3.267228806,0.0036209,-4.882366938,0,0.0013272,5.66E-09,8,0.125,1.806179974,265,34,0.0082763,-2.082163775
0.013076,-3.767050176,0.0040909,-4.776362273,0.027849,0.0021911,7.58E-06,9,0.111111111,1.908485019,70,70,0.014587,-1.836034017
2.06E-05,-9.372265559,0.00050578,-6.592076696,4.06E-12,0.00065069,6.50E-05,12,0.083333333,2.158362492,180,180,0.0052955,-2.276093028
0.010403,-3.965682803,0.0048557,-4.627496306,0.089878,0.0030489,2.48E-05,7,0.142857143,1.69019608,100,100,0.010115,-1.995034113
5.36E-21,-40.54167042,1.50E-05,-9.647817482,0,0.0002234,0.0014982,18,0.055555556,2.51054501,300,300,0.011637,-1.934158966
1.49E-09,-17.65362746,0.00015172,-7.637914332,5.20E-25,0.0010544,0.0070867,5,0.2,1.397940009,100,320,0.005359,-2.270916243
0.0029252,-5.06768887,0.00091515,-6.077015432,0.0062299,0.00049016,1.70E-06,14,0.071428571,2.292256071,70,70,0.0078957,-2.102609361
7.88E-06,-10.20694757,0.00019298,-7.428975396,1.55E-12,0.00024827,2.48E-05,20,0.05,2.602059991,180,180,0.0056126,-2.250835908
0.0054846,-4.521710081,0.0025599,-5.183553999,0.047382,0.0016073,1.31E-05,9,0.111111111,1.908485019,100,100,0.0088153,-2.054762903
1.16E-19,-37.87108402,0.00032365,-6.979848777,0,0.0048197,0.032322,4,0.25,1.204119983,300,300,0.012399,-1.90661334
3.93E-11,-20.8112149,1.60E-05,-9.591760035,1.20E-23,0.00018948,0.0025598,11,0.090909091,2.08278537,42,373,0.010242,-1.989615229
0.00578,-4.476144323,0.0018082,-5.48550707,0.01231,0.00096851,3.35E-06,7,0.142857143,1.69019608,70,70,0.0039003,-2.408901987
1.11E-05,-9.909354042,0.00027182,-7.131437184,2.18E-12,0.0003497,3.50E-05,19,0.052631579,2.557507202,180,180,0.0071347,-2.146624283
0.0028527,-5.089487796,0.0013315,-5.751317658,0.024645,0.00083603,6.80E-06,16,0.0625,2.408239965,100,100,0.014491,-1.838901644
8.37E-21,-40.15454908,2.34E-05,-9.261568285,0,0.00034917,0.0023416,14,0.071428571,2.292256071,300,300,0.011003,-1.958488887
1.45E-05,-9.677263996,0.00067177,-6.34555879,1.45E-07,0.0014152,0.0016174,4,0.25,1.204119983,32,242,0.0020928,-2.679272273
0.0012837,-5.783072918,0.0004016,-6.792412592,0.0027339,0.0002151,7.44E-07,20,0.05,2.602059991,70,70,0.0070713,-2.150500737
1.71E-05,-9.534007779,0.00041921,-6.755136732,3.37E-12,0.00053931,5.39E-05,19,0.052631579,2.557507202,180,180,0.011003,-1.958488887
0.00089889,-6.092586902,0.00041955,-6.754432549,0.0077657,0.00026343,2.14E-06,4,0.25,1.204119983,100,100,0.00028539,-3.544561249
7.96E-21,-40.19817386,2.23E-05,-9.303390274,0,0.00033206,0.0022269,14,0.071428571,2.292256071,300,300,0.010464,-1.980302269
6.60E-08,-14.36091213,0.003292,-4.965080347,1.87E-17,0.027568,0.26943,1,1,0,34,352,0.0086885,-2.061055195
0.00578,-4.476144323,0.0018082,-5.48550707,0.01231,0.00096851,3.35E-06,14,0.071428571,2.292256071,70,70,0.015601,-1.806847563
5.52E-05,-8.516121845,0.001352,-5.738046617,1.09E-11,0.0017393,0.00017386,10,0.1,2,180,180,0.00983,-2.007446482
0.0039217,-4.813051264,0.0018304,-5.474907986,0.03388,0.0011493,9.35E-06,14,0.071428571,2.292256071,100,100,0.015252,-1.816673203
1.07E-19,-37.94123244,0.00029882,-7.049180677,0,0.0044499,0.029842,4,0.25,1.204119983,300,300,0.011447,-1.941308317
0.000131,-7.765457409,0.0046952,-4.656691807,0,0.003889,5.57E-06,7,0.142857143,1.69019608,320,137,0.0082763,-2.082163775
0.00083917,-6.152300101,0.00026253,-7.161642123,0.0017872,0.00014061,4.87E-07,15,0.066666667,2.352182518,70,70,0.0026002,-2.584993246
6.34E-05,-8.395821484,0.0015526,-5.617880836,1.25E-11,0.0019974,0.00019966,5,0.2,1.397940009,180,180,0.0028222,-2.549412212
0.0013723,-5.725101873,0.00064049,-6.386975293,0.011855,0.00040216,3.27E-06,19,0.052631579,2.557507202,100,100,0.00983,-2.007446482
4.17E-21,-40.75972789,1.17E-05,-9.863628277,0,0.00017373,0.0011651,19,0.052631579,2.557507202,300,300,0.010084,-1.996367163
1.60E-64,-127.59176,1.40E-06,-11.70774393,0,0.00050504,0.039467,3,0.333333333,0.954242509,373,378,0.0052321,-2.281323964
0.085196,-2.13916159,0.026653,-3.148507801,0.18144,0.014276,4.94E-05,2,0.5,0.602059991,70,70,0.004693,-2.328549446
6.66E-06,-10.35305154,0.00016309,-7.575145335,1.31E-12,0.00020982,2.10E-05,19,0.052631579,2.557507202,180,180,0.0042808,-2.368475062
0.0013547,-5.736313738,0.0006323,-6.398153636,0.011704,0.00039702,3.23E-06,17,0.058823529,2.460897843,100,100,0.0077689,-2.109640469
9.04E-22,-42.08766314,2.53E-06,-11.19375896,0,3.77E-05,0.00025277,15,0.066666667,2.352182518,300,300,0.0013635,-2.865344858
6.73E-05,-8.343969872,0.0098831,-4.010213621,3.84E-174,0.01337,0.00075902,4,0.25,1.204119983,242,179,0.010972,-1.959714201
0.0044773,-4.69796761,0.0014007,-5.707309743,0.0095353,0.00075022,2.60E-06,12,0.083333333,2.158362492,70,70,0.0088787,-2.051650618
2.57E-05,-9.180133753,0.00062996,-6.401374051,5.06E-12,0.00081044,8.10E-05,6,0.166666667,1.556302501,180,180,0.0016489,-2.782805682
0.0045035,-4.692899666,0.002102,-5.354734577,0.038907,0.0013198,1.07E-05,11,0.090909091,2.08278537,100,100,0.010813,-1.966053797
3.89E-21,-40.8201008,1.09E-05,-9.925147004,0,0.00016222,0.0010879,20,0.05,2.602059991,300,300,0.010433,-1.981590793
2.75E-55,-109.1213346,1.05E-07,-13.9576214,0,3.58E-05,0.0027896,17,0.058823529,2.460897843,352,387,0.014143,-1.849458459
0.040894,-2.776680815,0.012794,-3.785987307,0.087093,0.0068523,2.37E-05,5,0.2,1.397940009,70,70,0.014079,-1.851428191
2.56E-05,-9.183520069,0.00062608,-6.406740339,5.03E-12,0.00080545,8.05E-05,15,0.066666667,2.352182518,180,180,0.010242,-1.989615229
0.00075107,-6.248639169,0.00035055,-6.910500057,0.0064887,0.00022011,1.79E-06,10,0.1,2,100,100,0.0014904,-2.826697158
1.87E-20,-39.45631679,5.22E-05,-8.564658994,0,0.00077794,0.0052171,6,0.166666667,1.556302501,300,300,0.0045028,-2.346517343
9.22E-09,-16.07053816,8.36E-05,-8.155587445,1.45E-24,0.00032696,0.0007774,15,0.066666667,2.352182518,137,272,0.0081811,-2.087188299
0.0023879,-5.243967729,0.00074704,-6.253312287,0.0050855,0.00040012,1.38E-06,18,0.055555556,2.51054501,70,70,0.010654,-1.972487308
0.00019582,-7.416285908,0.0047974,-4.637988138,3.85E-11,0.0061718,0.00061693,1,1,0,180,180,0.00034881,-3.457411073
0.001541,-5.624394723,0.00071922,-6.286276489,0.013313,0.0004516,3.67E-06,14,0.071428571,2.292256071,100,100,0.0059932,-2.222341229
9.17E-23,-44.07526133,2.57E-07,-13.18013375,0,3.82E-06,2.56E-05,19,0.052631579,2.557507202,300,300,0.00022197,-3.653705718
0.0095468,-4.040284351,0.001103,-5.914848975,0,0.00042009,1.42E-10,18,0.055555556,2.51054501,378,67,0.0082763,-2.082163775
0.0094982,-4.04471738,0.0029715,-5.054048531,0.020228,0.0015915,5.51E-06,8,0.125,1.806179974,70,70,0.0083714,-2.077201906
4.60E-05,-8.674484337,0.0011267,-5.896383411,9.04E-12,0.0014494,0.00014489,6,0.166666667,1.556302501,180,180,0.002949,-2.530325227
0.0054972,-4.519716924,0.0025658,-5.181554398,0.047492,0.001611,1.31E-05,5,0.2,1.397940009,100,100,0.002727,-2.564314862
4.35E-19,-36.72302149,0.0012185,-5.828348933,0,0.018145,0.12168,1,1,0,300,300,0.0029173,-2.535018908
1.09E-07,-13.925147,0.00026563,-7.151445755,1.89E-30,0.00069849,0.00055399,10,0.1,2,179,236,0.005359,-2.270916243
0.015883,-3.598134928,0.004969,-4.607462007,0.033827,0.0026614,9.21E-06,7,0.142857143,1.69019608,70,70,0.010718,-1.969886247
6.21E-06,-10.4138168,0.00015222,-7.635056565,1.22E-12,0.00019583,1.96E-05,19,0.052631579,2.557507202,180,180,0.0039954,-2.398439735
0.0012671,-5.794378218,0.00059139,-6.456252047,0.010947,0.00037133,3.02E-06,13,0.076923077,2.227886705,100,100,0.0042491,-2.371703048
2.27E-21,-41.28794829,6.36E-06,-10.39308577,0,9.47E-05,0.00063487,10,0.1,2,300,300,0.0015221,-2.817556814
1.5032,0.354033534,0.097962,-2.017884714,0,0.032925,1.19E-09,1,1,0,387,52,0.0023782,-2.623751625
0.0025444,-5.188829226,0.000796,-6.198173865,0.0054188,0.00042634,1.48E-06,20,0.05,2.602059991,70,70,0.014016,-1.853375911
3.27E-06,-10.97090449,8.01E-05,-8.192734968,6.43E-13,0.00010305,1.03E-05,7,0.142857143,1.69019608,180,180,0.00028539,-3.544561249
0.072977,-2.273627988,0.034061,-2.935485211,0.63046,0.021387,0.00017399,3,0.333333333,0.954242509,100,100,0.013033,-1.884955605
2.96E-21,-41.05741658,8.30E-06,-10.16184382,0,0.00012357,0.0008287,18,0.055555556,2.51054501,300,300,0.0064371,-2.191309744
3.47E-07,-12.91934105,0.00024091,-7.236290345,0,0.00034254,1.49E-05,10,0.1,2,272,180,0.0016806,-2.774535641
