Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,wind_x,wind_y,source_rate,source_rate_log,wind_speed
0.0017208,0.00064094,0.00040647,0.00030374,8.16E-07,-98.859,5.181,0.015284,-1.815762971,18
3.65E-06,7.85E-05,4.86E-07,0.00016036,0.00022951,-44.204,250.69,0.00082445,-3.083835678,7
0.001232,0.0010139,0.0057855,0.00083106,7.26E-05,-41.348,135.24,0.0061834,-2.208772658,10
0.00039827,0.00033449,0.00098484,0.00031042,0.00012704,-393.37,158.93,0.0057712,-2.238733875,13
0.00017572,0.00058133,0.00029117,0.00074495,0.00035509,-62.438,198.92,0.0088153,-2.054762903,12
0.02032,0.0071338,0.015902,0.0037089,2.56E-05,-91.787,37.084,0.0039637,-2.401899223,3
0.0011258,0.0005759,0.002648,0.00040064,3.35E-05,-236.02,95.359,0.0079274,-2.100869228,14
0.0011718,0.0004538,0.0018214,0.00026198,4.86E-06,-128.17,59.767,0.0089739,-2.047018774,18
1.39E-19,2.19E-05,0.00E+00,0.00062151,0.011959,243.35,347.54,0.014745,-1.831355223,8
0.0015405,0.0006572,0.00056338,0.00032812,2.15E-06,-219.37,-5.9972,0.005898,-2.229295232,10
0.0090813,0.0033628,0.015559,0.0019163,2.60E-05,-75.835,63.633,0.0092593,-2.033421845,7
6.0928E-06,0.00050542,1.5412E-08,0.0011951,0.0017294,35.428,252.08,0.0096081,-2.017362485,9
0.0034635,0.0024777,0.015488,0.001948,0.0001543,-59.767,128.17,0.0095764,-2.018797722,8
0.0017664,0.00083566,0.0015711,0.00048609,1.92E-05,-424.01,14.807,0.014016,-1.853375911,13
0.00011664,0.00031469,3.7118E-07,0.00015079,2.42E-08,-382.75,-212.46,0.008847,-2.053203973,5
0.0076256,0.0030206,0.033377,0.0018149,1.75E-05,44.943,88.205,0.013857,-1.858330783,10
0.00045524,0.00086529,4.3575E-07,0.00037748,3.24E-08,-208.52,-146.01,0.01446,-1.839831707,6
0.0025222,0.0025466,0.013791,0.0021313,0.00013841,26.984,138.82,0.0036149,-2.441903712,5
1.24E-16,1.49E-06,1.87E-61,5.31E-05,0.001478,124.04,405.73,0.0033612,-2.473505645,8
8.94E-06,1.03E-05,2.63E-05,1.04E-05,4.02E-06,-224.12,172.94,0.00019026,-3.720652508,14
0.0022463,0.0010255,0.0086947,0.00066371,1.60E-05,-25.622,95.622,0.0076738,-2.114989524,12
0.0015564,0.018282,0.00058724,0.033579,0.04192,-74.426,243.44,0.013794,-1.860309778,2
0.077826,0.070569,0.50016,0.056155,0.0024662,50.681,132.03,0.014872,-1.827630623,2
3.6562E-10,0.00039434,6.4338E-21,0.0074533,0.14634,-14.807,424.01,0.0077055,-2.113199175,1
0.00010411,0.0030308,5.6272E-06,0.0062453,0.0080073,-8.0833,246,0.015379,-1.813071903,5
0.0073987,0.0028411,0.0012839,0.0013228,2.84E-06,-98.98,-1.7277,0.01075,-1.968591536,7
0.0014137,0.00064251,0.0004496,0.00031937,2.07E-06,-253.94,-17.757,0.01262,-1.898940645,14
0.00066022,0.0006314,0.0032207,0.00053562,4.72E-05,-14.783,140.65,0.0075152,-2.124059457,14
1.35E-20,1.83E-05,0.00E+00,0.00036996,0.0042562,278.34,320.2,0.014206,-1.84752819,13
0.0026389,0.0041898,0.0062899,0.0050023,0.0038306,-309.66,206.76,0.013667,-1.864326806,5
0.0028124,0.0011565,0.0078717,0.00071096,1.45E-05,-53.917,83.024,0.0089422,-2.048555621,12
6.0826E-06,0.0006774,1.985E-11,0.0013355,0.00078563,123.41,222.64,0.014238,-1.846551011,12
1.34E-04,5.55E-05,2.86E-04,3.39E-05,9.02E-07,-119.93,74.942,0.00095129,-3.021687069,17
4.07E-06,1.93E-05,2.57E-09,9.48E-06,4.84E-10,-351.73,-237.25,0.013445,-1.871439193,19
2.04E-05,2.97E-05,8.60E-08,1.32E-05,2.80E-09,-254.77,-140.13,0.0030441,-2.516541085,16
0.77233,0.28034,2.8615,0.16178,0.0010942,55.357,82.071,0.012589,-1.900008766,1
0.025528,0.011602,0.0081185,0.0057669,3.74E-05,-253.94,-17.757,0.010464,-1.980302269,3
0.00094438,0.00076445,0.0044144,0.00062378,5.40E-05,-43.702,134.5,0.015094,-1.821195654,18
3.87E-09,7.21E-06,2.42E-12,5.40E-05,0.00056977,-145.11,398.68,0.011796,-1.928265236,20
0.00032406,0.0010633,0.00053926,0.0013479,0.00060265,-54.387,196.9,0.013191,-1.87972228,11
0.00088424,0.0004142,0.0040994,0.00026946,5.57E-06,5.181,98.859,0.0020611,-2.685900937,10
0.00013727,0.01727,1.2317E-08,0.039213,0.041449,82.876,240.69,0.013699,-1.863311134,2
0.0028692,0.0011428,0.0007171,0.00054717,1.86E-06,-141.4,-2.4681,0.015665,-1.805069601,13
7.30E-05,5.47E-05,1.76E-04,4.78E-05,1.60E-05,-398.68,145.11,0.0017123,-2.766420143,18
0.0014456,0.00060931,0.0014802,0.00034673,8.69E-06,-264.64,34.647,0.0068176,-2.166368483,12
0.0020559,0.00095562,0.008476,0.00062264,1.49E-05,-17.19,97.491,0.014206,-1.84752819,17
9.18E-07,5.53E-05,8.49E-09,0.00012862,0.00019636,13.323,254.21,0.0019026,-2.720652508,12
0.0010795,0.00090847,0.007551,0.00070225,2.51E-05,59.767,128.17,0.011828,-1.927088684,16
1.58E-20,3.80E-06,0.00E+00,0.00010284,0.0018532,249.38,343.24,0.0069127,-2.16035229,14
0.001427,0.00063048,0.0014815,0.00036661,1.23E-05,-323.41,32.4,0.011891,-1.924781621,15
0.0030216,0.0013502,0.014535,0.00085737,1.36E-05,23.949,96.054,0.014587,-1.836034017,15
0.00017866,0.006331,7.8535E-06,0.013913,0.021208,-17.757,253.94,0.01316,-1.880744111,3
0.0020877,0.00080853,0.0032451,0.00046676,8.66E-06,-128.17,59.767,0.0083397,-2.078849572,13
0.000016182,0.00010189,4.8516E-09,5.08E-05,1.58E-09,-343.24,-249.38,0.01262,-1.898940645,7
0.0017895,0.0014118,0.0048142,0.0012513,0.00037348,-315.34,148.18,0.010274,-1.988260439,9
3.62E-06,1.64E-06,1.74E-05,1.05E-06,1.76E-08,20.582,96.832,3.17E-05,-4.498803758,20
0.00023725,0.00038874,3.9007E-07,0.00016948,2.01E-08,-213.49,-138.64,0.0077689,-2.109640469,7
0.00056907,0.00057723,0.0030756,0.0004847,3.24E-05,24.558,139.27,0.013191,-1.87972228,20
7.18E-21,1.80E-05,0.00E+00,0.00029025,0.0022674,294.72,305.19,0.013033,-1.884955605,16
0.0010151,0.00083125,0.0031806,0.00073063,0.00016537,-215.83,146.47,0.013033,-1.884955605,14
0.011383,0.0045283,0.028176,0.0027279,5.06E-05,-60.947,78.009,0.003932,-2.405386491,4
3.2083E-06,0.00040765,5.451E-11,0.00087361,0.00071801,103.54,232.55,0.013825,-1.85933486,14
0.0022441,0.0015915,0.018304,0.0011563,2.69E-05,74.942,119.93,0.0048516,-2.314115013,8
5.20E-21,8.90E-09,1.67E-147,3.25E-07,8.71E-06,185.99,381.33,6.34E-05,-4.197773762,17
0.0005767,0.00026901,0.0015071,0.00017731,8.10E-06,-141.15,90.093,0.0019977,-2.69946973,11
0.0016485,0.00068633,0.00014469,0.00030922,4.12E-07,-97.776,-15.486,0.0071347,-2.146624283,11
0.00057209,0.00029018,0.00009667,0.00013836,4.94E-07,-251.42,-39.822,0.0099569,-2.001875855,17
0.15565,0.0577,0.11159,0.030127,0.00025619,-138.33,29.403,0.015633,-1.805957672,2
9.31E-07,1.09E-05,5.30E-11,5.68E-06,6.26E-11,-325.01,-272.71,0.012557,-1.901114106,16
0.00049976,0.00022921,0.00029933,0.00012336,2.18E-06,-343.79,-3.2506,0.0044711,-2.349585617,14
0.082962,0.033888,0.22686,0.020752,0.00041663,-55.357,82.071,0.0072933,-2.137075922,2
0.000040589,0.0048525,2.5385E-10,0.0099216,0.0067438,115.57,226.81,0.0068493,-2.164353811,3
0.0079195,0.0076503,0.038766,0.0065,0.00056949,-12.326,140.88,0.0074201,-2.129590242,4
0.00040564,0.00025917,0.00007167,0.000128,7.02E-07,-416.47,-80.953,0.0094178,-2.026050537,14
0.00046712,0.0002052,0.00026237,0.00010829,1.45E-06,-288.92,0.79748,0.0075786,-2.120411014,20
0.00075728,0.00028575,0.0030547,0.00016791,1.33E-06,50.986,84.855,0.0025368,-2.595713771,14
1.58E-04,8.45E-05,2.01E-05,3.97E-05,1.10E-07,-249.88,-48.572,0.0021246,-2.672722823,14
5.80E-05,6.99E-05,2.80E-08,2.87E-05,2.04E-09,-101.73,-98.24,0.0052955,-2.276093028,18
1.99E-08,7.41E-06,1.87E-10,4.05E-05,0.00032678,-185.99,381.33,0.0028222,-2.549412212,13
0.00001287,0.00038391,4.3981E-07,0.00075648,0.00079075,17.551,237.76,0.0044077,-2.355787972,8
0.011331,0.0050632,0.054506,0.0032151,5.09E-05,23.949,96.054,0.002188,-2.659952682,3
0.000054021,0.00014756,0.00010613,0.00019286,0.00012904,-146.01,208.52,0.0045979,-2.337440478,16
0.00092429,0.00077299,0.004359,0.00063634,5.59E-05,-38.981,135.94,0.0057078,-2.243531253,11
0.000096516,0.0006077,2.8936E-08,0.0003028,9.42E-09,-343.24,-249.38,0.013825,-1.85933486,3
6.6917E-06,0.00021428,3.3479E-09,0.00033876,0.00011071,120.92,203.86,0.0065639,-2.182838044,17
0.0010578,0.00041538,0.002481,0.00024807,4.40E-06,-63.633,75.835,0.0011098,-2.95475528,7
0.0008024,0.014512,0.00014748,0.028833,0.03995,-52.926,249,0.01205,-1.919012953,2
0.017053,0.009765,0.15396,0.0065861,9.07E-05,88.999,109.91,0.015696,-1.80421101,6
2.38E-11,2.35E-06,1.36E-18,3.30E-05,0.00054268,-59.046,420.14,0.0010464,-2.980302269,6
0.0024548,0.0023043,0.0064836,0.0022268,0.00094404,-336.46,166.94,0.014872,-1.827630623,8
0.01057,0.006381,0.000076842,0.0026726,7.83E-07,-83.952,-52.459,0.00079274,-3.100869228,1
0.000028135,0.00023466,0.000017274,0.00040212,0.0004515,-91.226,237.65,0.013128,-1.881801432,18
0.00083374,0.00032881,0.00022848,0.00015839,5.80E-07,-141.42,-2.22E-15,0.0084982,-2.070673052,18
4.11E-11,1.94E-06,1.84E-17,2.47E-05,0.00037952,-73.673,417.82,0.0020294,-2.692632344,10
0.00011234,0.005683,2.2303E-44,0.0070285,0.0003466,227.64,173.06,0.013064,-1.883923828,6
0.012147,0.0040659,0.035133,0.0022559,1.08E-05,63.633,75.835,0.0045028,-2.346517343,5
0.000028412,0.00025801,0.000015554,0.00045008,0.00051988,-87.064,239.21,0.011669,-1.93296636,16
0.0020854,0.00089385,0.0049899,0.00056033,1.72E-05,-115.85,81.116,0.015221,-1.817556814,17
2.22E-07,2.05E-05,1.44E-08,8.24E-05,0.0004923,-224.83,359.8,0.0073884,-2.1314496,17
3.1298E-06,0.0039701,4.1903E-72,0.0077826,0.0019058,222.07,208.53,0.0042174,-2.374955206,3
0.0010391,0.00044711,0.0033663,0.00028169,6.35E-06,-43.397,88.976,0.0068493,-2.164353811,17
0.00018494,0.00024623,6.4884E-07,0.00010749,2.05E-08,-220.45,-127.28,0.011986,-1.921325727,12
0.0021618,0.00080283,0.0020218,0.00043183,4.74E-06,-135.94,38.981,0.010242,-1.989615229,14
0.00061402,0.0010346,6.1024E-06,0.00048653,1.91E-07,-384.51,-179.3,0.0026636,-2.574530994,2
0.00058586,0.00029547,0.00083464,0.00019487,1.92E-05,-458.92,59.063,0.000983,-3.007446482,6
0.0016989,0.00069396,0.0046457,0.00042497,8.53E-06,-55.357,82.071,0.014935,-1.825794773,20
2.37E-05,2.78E-05,1.33E-07,1.22E-05,3.16E-09,-224.76,-119.51,0.0033295,-2.477620981,20
2.37E-05,2.22E-05,1.47E-04,1.79E-05,8.61E-07,46.042,133.72,0.00047565,-3.322712499,20
2.76E-12,1.71E-05,2.33E-26,0.00038711,0.0084265,14.807,424.01,0.0017123,-2.766420143,2
0.0018198,0.0012284,0.0042944,0.0010138,0.00026143,-381.75,130.78,0.0039954,-2.398439735,6
0.0155,0.0054636,0.014832,0.0028995,2.37E-05,-88.976,43.397,0.0082128,-2.085508753,5
0.05666,0.044322,0.17855,0.038134,0.0078286,-211.04,142.35,0.013825,-1.85933486,2
0.0085986,0.0034248,0.002149,0.0016398,5.57E-06,-141.4,-2.4681,0.0069444,-2.158365272,5
0.0010341,0.00059345,0.0020725,0.00044291,7.77E-05,-411.66,102.64,0.015062,-1.822117357,17
3.96E-08,3.16E-05,3.77E-11,0.00017107,0.001263,-96.456,355.64,0.0052638,-2.27870062,10
1.64E-04,7.07E-05,1.09E-05,3.15E-05,3.48E-08,-96.832,-20.582,0.0014269,-2.845606462,15
0.000013444,0.00086861,4.8179E-12,0.0014227,0.00040013,153.2,203.3,0.0044711,-2.349585617,7
0.0010874,0.00077789,0.0048627,0.0006116,4.84E-05,-59.767,128.17,0.015221,-1.817556814,18
1.33E-20,4.81E-06,0.00E+00,0.00012364,0.0020713,255.33,338.83,0.015665,-1.805069601,20
9.16E-10,0.00014896,4.7372E-29,0.00099946,0.00598,120.79,311.93,0.011669,-1.93296636,8
0.0058364,0.0022576,0.024625,0.0013418,1.17E-05,47.994,86.583,0.0050419,-2.297405772,7
3.12E-06,3.11E-06,9.91E-06,2.95E-06,8.38E-07,-197.83,160.2,9.51E-05,-4.021687069,19
0.00030939,0.00024207,0.0014314,0.00019563,1.66E-05,-48.369,132.89,0.0028856,-2.539763871,14
1.33E-06,8.37E-06,3.99E-10,4.17E-06,1.30E-10,-343.24,-249.38,0.0076421,-2.116787284,19
7.78E-12,8.54E-08,6.38E-26,7.81E-08,1.04E-16,-153.43,-380.35,0.01224,-1.912218582,20
0.0044695,0.0020775,0.018426,0.0013536,3.23E-05,-17.19,97.491,0.010686,-1.97118483,10
0.00028067,0.008443,0.000018253,0.018153,0.027257,-26.609,253.16,0.0076421,-2.116787284,2
0.0014015,0.00093065,0.0060358,0.00071361,5.24E-05,-68.562,123.69,0.0013952,-2.855363532,5
1.95E-09,1.22E-05,1.11E-13,0.0001127,0.0013964,-116.94,407.83,0.012399,-1.90661334,13
0.0009075,0.00057741,0.00024401,0.0002984,3.19E-06,-523.49,-84.524,0.011416,-1.94248604,10
0.0016307,0.00057393,0.00096928,0.00029091,1.60E-06,-94.669,28.943,0.013286,-1.876605752,19
0.00032836,0.00014371,0.00051345,8.84E-05,3.70E-06,-247,61.583,0.0033295,-2.477620981,18
0.025994,0.013421,0.0011172,0.0059216,5.45E-06,-135.24,-41.348,0.013572,-1.867356149,3
1.35E-13,5.37E-07,9.62E-27,1.16E-05,0.00024692,7.4044,424.2,0.0012684,-2.896743767,10
1.02E-25,3.64E-07,0.00E+00,2.58E-05,0.00098291,247.97,383.52,0.0078323,-2.106110686,19
0.0021754,0.0010202,0.0093651,0.00066642,1.55E-05,-10.348,98.453,0.011701,-1.931777021,15
0.0001948,0.000607,3.0398E-08,0.00026714,8.32E-09,-192.12,-167.01,0.0038052,-2.419622512,3
0.014841,0.0066213,0.039425,0.0042555,0.00014898,-111.44,87.068,0.0062151,-2.206551879,4
0.000015699,0.00037487,1.2995E-10,0.00020592,7.49E-10,-305.19,-294.72,0.012399,-1.90661334,2
1.36E-11,9.33E-05,5.45E-25,0.0023163,0.052947,1.0799,435.33,0.012494,-1.903298498,2
0.0021029,0.0010547,0.000050005,0.00045416,2.63E-07,-91.787,-37.084,0.0054224,-2.265808449,7
0.000020343,0.0025477,2.4729E-10,0.0053806,0.0041652,107.58,230.71,0.015379,-1.813071903,6
0.00021795,0.00021732,0.0012227,0.00018052,1.10E-05,31.813,137.8,0.0035198,-2.453482013,17
0.00017968,0.00014085,0.000016046,6.77E-05,1.85E-07,-409.81,-109.81,0.010147,-1.99366234,17
0.0007612,0.00042832,0.0035741,0.0003031,1.21E-05,-27.049,111.5,0.0092593,-2.033421845,20
0.28991,0.11311,0.66116,0.067255,0.001166,-64.947,74.712,0.0061834,-2.208772658,1
0.00025175,0.00079769,0.00043893,0.0010855,0.00079261,-138.64,213.49,0.0082763,-2.082163775,9
0.0010444,0.00068059,0.004448,0.00051842,3.73E-05,-70.711,122.47,0.0058663,-2.231635731,12
3.33E-16,1.35E-06,1.10E-53,4.68E-05,0.0012806,109.81,409.81,0.0095446,-2.020242268,14
5.19E-08,3.71E-05,1.12E-10,0.00021538,0.0017791,-135.94,372.82,0.0052321,-2.281323964,8
0.0010298,0.00047006,0.000046184,0.00020641,1.77E-07,-95.16,-27.287,0.0087836,-2.05632745,14
0.00063008,0.00030701,0.00136,0.00020678,1.47E-05,-239.21,87.064,0.0062151,-2.206551879,17
0.10321,0.039692,0.036863,0.019483,8.90E-05,-141.23,7.4014,0.012081,-1.917897116,2
0.00029948,0.00038472,0.00072222,0.00043189,0.00031176,-374.6,199.18,0.0059614,-2.224651737,11
0.00063913,0.00039354,0.001396,0.00030781,6.52E-05,-397.63,116.35,0.0028222,-2.549412212,9
0.00332,0.0015321,0.015791,0.00098844,1.84E-05,13.777,98.032,0.014713,-1.832298765,14
9.0858E-06,0.00091891,1.5861E-11,0.0017397,0.00087243,131.11,218.2,0.0060883,-2.215503956,7
0.00044807,0.00046314,4.8536E-07,0.00019136,2.03E-08,-108.34,-90.904,0.013889,-1.857329022,12
1.51E-05,3.12E-05,8.78E-08,1.47E-05,3.76E-09,-378.02,-192.61,0.0036149,-2.441903712,12
1.23E-08,2.03E-05,5.64E-12,0.00013729,0.0013007,-117.09,381.24,0.0038052,-2.419622512,8
0.0031183,0.0014651,0.014262,0.00095513,2.04E-05,1.7277,98.98,0.004693,-2.328549446,8
2.2367E-06,0.00021733,2.4207E-09,0.00051397,0.00070264,48.572,249.88,0.011162,-1.952257982,15
0.0022848,0.001034,0.00627,0.00067007,2.45E-05,-109.91,88.999,0.010242,-1.989615229,13
1.80E-04,9.20E-05,2.94E-04,6.25E-05,6.88E-06,-417.82,73.673,0.0026002,-2.584993246,18
0.00040711,0.0022536,0.00041486,0.0035483,0.0035235,-117.24,230.48,0.0088153,-2.054762903,5
0.72532,0.23625,1.879,0.12928,0.00054443,66.241,73.568,0.010433,-1.981590793,1
0.000020557,0.00072845,9.0362E-07,0.0016009,0.0024402,-17.757,253.94,0.0060566,-2.217771108,6
0.00041055,0.00025765,0.0017062,0.0001936,1.33E-05,-74.942,119.93,0.0049784,-2.302910212,18
0.00082622,0.00039051,0.00080487,0.00023109,1.04E-05,-423.68,22.204,0.0037735,-2.423255646,10
6.58E-07,3.64E-05,9.86E-09,8.58E-05,0.00014211,-1.4044,257.93,0.0011098,-2.95475528,11
0.0050082,0.0022958,0.019648,0.0014884,3.59E-05,-23.949,96.054,0.0058346,-2.233988912,7
0.0005188,0.00060823,0.0015975,0.00061124,0.00020835,-189.17,170.33,0.0092275,-2.034915946,13
0.00045658,0.000461,0.0024965,0.00038583,2.51E-05,26.984,138.82,0.0094495,-2.024591171,19
5.15E-11,3.51E-06,8.51E-18,4.69E-05,0.000746,-66.37,419.04,0.011542,-1.93771893,17
0.00025202,0.00029043,0.0014715,0.00024192,1.10E-05,74.597,138.32,0.0026002,-2.584993246,13
0.00057525,0.00026473,0.0022863,0.00017187,4.14E-06,-22.269,96.458,0.0049467,-2.305684427,19
0.0021338,0.0543,0.00020062,0.11395,0.16753,-35.428,252.08,0.011986,-1.921325727,1
1.00E-04,5.69E-05,2.53E-06,2.47E-05,1.59E-08,-132.03,-50.681,0.00057078,-3.243531253,9
7.11E-08,1.62E-05,1.37E-09,7.99E-05,0.00058587,-199.18,374.6,0.0076738,-2.114989524,16
0.000061166,0.00093664,0,0.000682,3.46E-07,330.92,126.57,0.011891,-1.924781621,20
0.0021236,0.00085509,0.00024319,0.00038986,6.23E-07,-98.453,-10.348,0.0057078,-2.243531253,9
1.77E-05,5.06E-05,3.82E-09,2.22E-05,8.22E-10,-195,-163.63,0.0026636,-2.574530994,9
0.0033988,0.0037907,2.4734E-06,0.0015615,1.36E-07,-105.1,-94.629,0.013382,-1.873478974,4
8.02E-05,4.28E-05,2.92E-05,2.22E-05,2.73E-07,-421.94,-44.348,0.0019026,-2.720652508,18
1.44E-05,1.74E-05,2.01E-07,7.93E-06,4.02E-09,-317.54,-138.97,0.0026002,-2.584993246,20
0.0022357,0.0010273,0.010671,0.00066133,1.20E-05,15.486,97.776,0.011289,-1.947344527,15
2.62E-06,7.88E-05,1.70E-07,0.00016937,0.0002543,-26.609,253.16,0.0030124,-2.521087361,13
0.0016207,0.0013639,0.011337,0.0010543,3.77E-05,59.767,128.17,0.0044394,-2.352675722,8
0.0058894,0.0032694,0.011285,0.0023814,0.00037275,-413.39,95.439,0.00028539,-3.544561249,1
0.089805,0.066103,0.002985,0.029667,2.74E-05,-241.25,-84.563,0.012367,-1.907735639,1
0.0030221,0.0014436,0.000099383,0.00062754,4.43E-07,-93.602,-32.23,0.014428,-1.840793866,10
0.004799,0.010581,0.010983,0.013014,0.0075749,-156.72,200.59,0.01075,-1.968591536,3
0.035245,0.013117,0.035088,0.0071092,8.30E-05,-135.24,41.348,0.01354,-1.868381336,4
5.57E-11,3.79E-06,9.19E-18,5.07E-05,0.00080552,-66.37,419.04,0.0010781,-2.967340954,5
0.0058683,0.0037005,0.00019006,0.0016359,1.36E-06,-183.94,-64.326,0.013572,-1.867356149,5
0.0018077,0.0007357,0.00018971,0.00033408,5.03E-07,-98.257,-12.064,0.0049784,-2.302910212,9
0.00044415,0.00046652,0.0013992,0.00045063,0.00013622,-195,163.63,0.010306,-1.986909862,16
0.06633,0.039241,0.5944,0.026767,0.00039942,87.068,111.44,0.0070713,-2.150500737,2
0.0001211,0.00042158,0.00018704,0.00068348,0.0011309,-334.32,261.2,0.0095764,-2.018797722,10
0.00056781,0.00097208,0.0012518,0.0012253,0.0011923,-366.31,220.99,0.011955,-1.92245042,9
5.01E-05,1.91E-05,9.41E-06,8.93E-06,2.03E-08,-98.995,-1.55E-15,0.00028539,-3.544561249,14
0.00028616,0.000381,0.000001004,0.00016632,3.18E-08,-220.45,-127.28,0.010433,-1.981590793,9
0.00083923,0.00038441,0.000074602,0.00017428,2.67E-07,-138.82,-26.984,0.010908,-1.962254871,17
1.97E-05,7.20E-05,2.48E-08,3.48E-05,2.86E-09,-359.8,-224.83,0.0038369,-2.41601952,6
0.0067031,0.0061946,0.00020067,0.0028369,2.63E-06,-315.38,-115.54,0.015157,-1.819386749,3
0.0064526,0.0023113,0.023117,0.0013255,8.48E-06,56.781,81.092,0.012525,-1.902222265,11
0.000035834,0.0018892,8.9024E-12,0.002927,0.00065488,160.2,197.83,0.0045345,-2.343470594,5
4.37E-05,4.35E-05,5.75E-08,1.80E-05,2.11E-09,-109.91,-88.999,0.0012684,-2.896743767,12
1.01E-11,3.17E-06,1.52E-20,5.18E-05,0.00093384,-36.977,422.65,0.0097666,-2.010256599,14
0.0020332,0.00083367,0.0021503,0.00047147,1.04E-05,-230.84,38.258,0.0049784,-2.302910212,9
0.011446,0.0043252,0.0023234,0.0020314,4.88E-06,-98.98,1.7277,0.011733,-1.930590929,6
0.008591,0.0089178,0.000075551,0.0039168,1.38E-06,-228.8,-111.59,0.0095129,-2.021687069,2
0.0042913,0.0019656,0.00038146,0.00089116,1.37E-06,-138.82,-26.984,0.015633,-1.805957672,9
0.00013224,0.00014498,4.3372E-06,6.83E-05,7.36E-08,-398.68,-145.11,0.0045345,-2.343470594,9
6.29E-07,6.58E-05,2.62E-10,0.00015127,0.00017936,65.519,244.52,0.0031076,-2.507574887,15
0.0057335,0.0018178,0.013091,0.00098065,3.63E-06,68.768,71.211,0.015696,-1.80421101,14
3.3496E-06,0.0003197,4.334E-12,0.00059224,0.00027259,134.9,215.88,0.004154,-2.381533508,10
0.0027569,0.0010324,0.0030955,0.00056823,7.49E-06,-133.72,46.042,0.012842,-1.891367334,14
0.00050627,0.0015679,0.00083899,0.0024435,0.0037441,-338.83,255.33,0.011986,-1.921325727,6
0.050566,0.054422,0.00051841,0.024141,9.52E-06,-251.87,-118.23,0.01576,-1.802443787,1
0.0038115,0.0013792,0.0054134,0.0007665,8.82E-06,-81.092,56.781,0.0064054,-2.193453745,9
6.73E-07,8.62E-05,1.60E-11,0.00018727,0.00016287,99.464,234.32,0.0055492,-2.255769622,19
0.0024438,0.0010201,0.0004142,0.00047724,1.19E-06,-140.88,-12.326,0.01075,-1.968591536,11
1.57E-09,3.91E-06,5.66E-13,3.09E-05,0.00033955,-138.13,401.15,0.0029807,-2.525681732,13
0.00057922,0.00051094,0.0017872,0.0004649,0.00012295,-224.51,153.15,0.0061517,-2.211004852,12
0.0019299,0.00078189,0.0086993,0.00047463,5.00E-06,41.837,89.72,0.011701,-1.931777021,18
0.00044361,0.00022501,0.00007496,0.00010728,3.83E-07,-251.42,-39.822,0.010686,-1.97118483,20
0.0006397,0.00044926,0.0028366,0.0003511,2.73E-05,-61.995,127.11,0.0039003,-2.408901987,12
0.0010322,0.00059238,0.0020687,0.00044211,7.75E-05,-411.66,102.64,0.0033295,-2.477620981,8
0.0000494,0.00014294,0.000086628,0.00021283,0.00027938,-303.43,243.77,0.0068176,-2.166368483,16
0.019938,0.0083624,0.059622,0.0051984,0.00011141,-49.497,85.732,0.011162,-1.952257982,5
0.00053829,0.00059691,0.001679,0.00058808,0.00018888,-192.12,167.01,0.0033612,-2.473505645,8
0.0012225,0.001006,0.0057408,0.00082463,7.20E-05,-41.348,135.24,0.010369,-1.984263126,13
0.000095846,0.00055511,0.00010453,0.0010604,0.0023555,-315.29,283.89,0.0026953,-2.569392889,4
7.42E-09,8.45E-06,3.43E-12,4.89E-05,0.00038428,-89.043,359.29,0.0040589,-2.391591648,16
0.0020061,0.00084138,0.0059989,0.00052304,1.12E-05,-49.497,85.732,0.014555,-1.83698779,18
0.000091517,0.011514,8.2116E-09,0.026142,0.027633,82.876,240.69,0.0022831,-2.641475066,1
0.21574,0.2196,1.1534,0.18495,0.012733,22.123,139.68,0.01262,-1.898940645,1
1.15E-07,2.63E-05,2.21E-09,0.0001293,0.00094824,-199.18,374.6,0.0048516,-2.314115013,10
0.000044826,0.00011676,6.0832E-10,4.80E-05,6.93E-10,-86,-130,0.0094178,-2.026050537,14
0.15356,0.060826,0.67212,0.036547,0.0003516,44.943,88.205,0.011162,-1.952257982,2
0.00001572,0.00030983,2.4636E-06,0.00062451,0.00088006,-48.572,249.88,0.0094178,-2.026050537,12
0.002846,0.0010621,0.0030113,0.00058009,7.20E-06,-134.5,43.702,0.0033295,-2.477620981,7
0.000076706,0.00092511,0.000045707,0.0021977,0.0068622,-289.35,310.29,0.0067225,-2.172469189,4
4.57E-13,7.14E-06,1.71E-30,0.00015981,0.0034438,45.127,411.48,0.0052955,-2.276093028,6
0.31427,0.13511,1.493,0.084265,0.0011283,32.23,93.602,0.0063737,-2.195608382,1
0.00071205,0.00030946,0.00031702,0.0001583,1.45E-06,-254.52,-4.4427,0.010274,-1.988260439,19
0.00082041,0.00048674,0.0032669,0.00035798,2.28E-05,-81.116,115.85,0.0093544,-2.028984063,18
0.00047152,0.00060572,0.0011371,0.00068,0.00049086,-374.6,199.18,0.0093861,-2.027514823,11
1.43E-08,2.19E-05,3.74E-12,0.00013435,0.0011204,-85.552,363.43,0.011828,-1.927088684,16
0.0031665,0.0013492,0.01496,0.000838,1.08E-05,33.858,93.025,0.014269,-1.845606462,15
0.042285,0.018621,0.016887,0.0094318,7.70E-05,-254.4,-8.884,0.0070396,-2.152452017,2
0.0076047,0.003078,0.01491,0.0018511,4.46E-05,-122.47,70.711,0.0090056,-2.045487347,7
1.25E-20,2.67E-05,0.00E+00,0.0004662,0.0041906,289.35,310.29,0.0014269,-2.845606462,4
