Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Log
0.0017366,-5.520600407,0.00081055,-6.18244038,0.015003,0.00050894,-6.59E+00,4.14E-06,14,0.071428571,2.292256071,100,100,-2.170426084
0.0018459,-5.46758366,0.00086156,-6.129428945,0.015947,0.00054097,-6.53E+00,4.40E-06,19,0.052631579,2.557507202,100,100,-1.878670002
0.0074575,-4.254813476,0.0034807,-4.916666814,0.064427,0.0021855,-5.32E+00,1.78E-05,3,0.333333333,0.954242509,100,100,-2.875560989
0.0011114,-5.908259215,0.00051875,-6.570083781,0.0096019,0.00032572,-6.97E+00,2.65E-06,17,0.058823529,2.460897843,100,100,-2.195608382
0.0025767,-5.177872285,0.0012027,-5.839685378,0.022261,0.00075515,-6.24E+00,6.14E-06,17,0.058823529,2.460897843,100,100,-1.830413727
0.058328,-2.46824583,0.027224,-3.130096128,0.50391,0.017094,-3.53E+00,0.00013906,2,0.5,0.602059991,100,100,-2.334456531
0.00059186,-6.45556202,0.00027624,-7.117426869,0.0051132,0.00017345,-7.52E+00,1.41E-06,18,0.055555556,2.51054501,100,100,-2.419622512
0.0042614,-4.740895397,0.001989,-5.402730434,0.036815,0.0012489,-5.81E+00,1.02E-05,9,0.111111111,1.908485019,100,100,-2.164353811
0.0021654,-5.328923735,0.0010107,-5.990755469,0.018707,0.00063459,-6.40E+00,5.16E-06,13,0.076923077,2.227886705,100,100,-2.138973658
0.00036741,-6.869698055,0.00017149,-7.531522399,0.0031742,0.00010768,-7.94E+00,8.76E-07,19,0.052631579,2.557507202,100,100,-2.579730616
0.00091237,-6.079658007,0.00042584,-6.741507094,0.0078821,0.00026738,-7.15E+00,2.18E-06,17,0.058823529,2.460897843,100,100,-2.281323964
0.013339,-3.749753455,0.0062257,-4.411623621,0.11524,0.0039091,-4.82E+00,3.18E-05,7,0.142857143,1.69019608,100,100,-1.88709351
0.028764,-3.08230144,0.013426,-3.744106714,0.2485,0.0084298,-4.15E+00,6.86E-05,5,0.2,1.397940009,100,100,-1.845606462
0.0027216,-5.130351407,0.0012703,-5.792187404,0.023513,0.00079761,-6.20E+00,6.49E-06,8,0.125,1.806179974,100,100,-2.461376004
0.00033046,-6.961762203,0.00015424,-7.623605967,0.0028549,9.68E-05,-8.03E+00,7.88E-07,18,0.055555556,2.51054501,100,100,-2.672722823
0.0005672,-6.492527556,0.00026473,-7.154393681,0.0049002,0.00016623,-7.56E+00,1.35E-06,18,0.055555556,2.51054501,100,100,-2.438111872
0.0054016,-4.534955159,0.0025211,-5.196819855,0.046665,0.001583,-5.60E+00,1.29E-05,11,0.090909091,2.08278537,100,100,-1.88709351
0.13543,-1.736570243,0.063212,-2.398400937,1.17,0.03969,-2.80E+00,0.0003229,2,0.5,0.602059991,100,100,-1.968591536
0.080967,-2.183383904,0.03779,-2.845246216,0.69949,0.023728,-3.25E+00,0.00019304,3,0.333333333,0.954242509,100,100,-1.839831707
0.00017756,-7.501309727,8.29E-05,-8.162890939,0.001534,5.20E-05,-8.57E+00,4.23E-07,3,0.333333333,0.954242509,100,100,-4.498940738
0.0054044,-4.534505029,0.0025225,-5.19633765,0.04669,0.0015838,-5.60E+00,1.29E-05,12,0.083333333,2.158362492,100,100,-1.811268329
0.0053662,-4.54066629,0.0025046,-5.202523248,0.04636,0.0015726,-5.61E+00,1.28E-05,9,0.111111111,1.908485019,100,100,-2.064235861
0.0027965,-5.106770353,0.0013053,-5.768579324,0.02416,0.00081956,-6.17E+00,6.67E-06,12,0.083333333,2.158362492,100,100,-2.097404304
0.080256,-2.191044979,0.037459,-2.852887641,0.69335,0.02352,-3.26E+00,0.00019135,3,0.333333333,0.954242509,100,100,-1.843662899
0.0024565,-5.219366463,0.0011465,-5.881251882,0.021222,0.0007199,-6.29E+00,5.86E-06,11,0.090909091,2.08278537,100,100,-2.229295232
0.0015169,-5.638086097,0.00070799,-6.299945753,0.013105,0.00044454,-6.70E+00,3.62E-06,16,0.0625,2.408239965,100,100,-2.113199175
0.4826,-0.632825365,0.22525,-1.294670401,4.1693,0.14143,-1.70E+00,0.0011506,1,1,0,100,100,-2.018797722
0.0011222,-5.899859471,0.00052376,-6.561735344,0.0096947,0.00032887,-6.97E+00,2.68E-06,15,0.066666667,2.352182518,100,100,-2.300153606
0.0010727,-5.939043439,0.00050068,-6.600879513,0.0092675,0.00031438,-7.01E+00,2.56E-06,17,0.058823529,2.460897843,100,100,-2.211004852
0.0018589,-5.461487945,0.00086763,-6.12333088,0.01606,0.00054478,-6.53E+00,4.43E-06,14,0.071428571,2.292256071,100,100,-2.140873717
0.0059427,-4.452032387,0.0027737,-5.113881027,0.05134,0.0017416,-5.52E+00,1.42E-05,8,0.125,1.806179974,100,100,-2.122231405
0.0044243,-4.708310865,0.002065,-5.370159888,0.038222,0.0012966,-5.77E+00,1.05E-05,11,0.090909091,2.08278537,100,100,-1.973752819
0.00065919,-6.361978779,0.00030767,-7.023829697,0.0056948,0.00019318,-7.43E+00,1.57E-06,20,0.05,2.602059991,100,100,-2.281323964
0.0053046,-4.550694718,0.0024758,-5.212568883,0.045827,0.0015546,-5.62E+00,1.26E-05,12,0.083333333,2.158362492,100,100,-1.819386749
0.14063,-1.703844046,0.065636,-2.365715787,1.2149,0.041212,-2.77E+00,0.00033528,2,0.5,0.602059991,100,100,-1.952257982
0.0015061,-5.644292383,0.00070297,-6.306126417,0.013012,0.00044139,-6.71E+00,3.59E-06,20,0.05,2.602059991,100,100,-1.92245042
0.0059563,-4.450046873,0.00278,-5.111910408,0.051458,0.0017456,-5.52E+00,1.42E-05,11,0.090909091,2.08278537,100,100,-1.844633593
0.0019285,-5.429560714,0.0009001,-6.091418477,0.016661,0.00056517,-6.50E+00,4.60E-06,18,0.055555556,2.51054501,100,100,-1.90661334
0.00089578,-6.095597276,0.0004181,-6.757439665,0.0077388,0.00026252,-7.16E+00,2.14E-06,17,0.058823529,2.460897843,100,100,-2.289290434
0.020641,-3.370538532,0.009634,-4.032386716,0.17832,0.0060492,-4.44E+00,4.92E-05,6,0.166666667,1.556302501,100,100,-1.831355223
0.644,-0.382228265,0.30058,-1.04407984,5.5637,0.18873,-1.45E+00,0.0015354,1,1,0,100,100,-1.89350313
0.0038992,-4.818048976,0.0018199,-5.47990495,0.033686,0.0011427,-5.88E+00,9.30E-06,5,0.2,1.397940009,100,100,-2.713476168
0.0069445,-4.316718036,0.0032413,-4.978561542,0.059995,0.0020352,-5.38E+00,1.66E-05,9,0.111111111,1.908485019,100,100,-1.952257982
0.016069,-3.588022298,0.0075,-4.249877473,0.13882,0.0047092,-4.65E+00,3.83E-05,6,0.166666667,1.556302501,100,100,-1.940095944
0.0052575,-4.558441437,0.0024539,-5.220286279,0.045421,0.0015408,-5.62E+00,1.25E-05,10,0.1,2,100,100,-1.981590793
1.60E-05,-9.591760035,7.46E-06,-10.25452235,0.00013806,4.68E-06,-1.07E+01,3.81E-08,10,0.1,2,100,100,-4.498940738
0.0020715,-5.367430125,0.00096686,-6.029272813,0.017896,0.00060708,-6.43E+00,4.94E-06,18,0.055555556,2.51054501,100,100,-1.875560989
0.00053083,-6.550089082,0.00024776,-7.211937615,0.004586,0.00015557,-7.62E+00,1.27E-06,17,0.058823529,2.460897843,100,100,-2.516541085
0.0019975,-5.399026424,0.00093233,-6.060860682,0.017257,0.0005854,-6.47E+00,4.76E-06,14,0.071428571,2.292256071,100,100,-2.109640469
0.0020761,-5.365503463,0.000969,-6.027352446,0.017936,0.00060843,-6.43E+00,4.95E-06,19,0.052631579,2.557507202,100,100,-1.827630623
0.0054932,-4.520349177,0.0025639,-5.182197835,0.047457,0.0016099,-5.59E+00,1.31E-05,4,0.25,1.204119983,100,100,-2.758453519
0.00074969,-6.250236564,0.00034991,-6.912087291,0.0064767,0.00021971,-7.32E+00,1.79E-06,9,0.111111111,1.908485019,100,100,-2.919012953
0.00095482,-6.040156985,0.00044565,-6.702012178,0.0082489,0.00027982,-7.11E+00,2.28E-06,20,0.05,2.602059991,100,100,-2.120411014
0.00079901,-6.19489557,0.00037293,-6.856745358,0.0069028,0.00023416,-7.26E+00,1.91E-06,6,0.166666667,1.556302501,100,100,-3.243531253
0.019776,-3.407723093,0.00923,-4.069596598,0.17085,0.0057955,-4.47E+00,4.71E-05,4,0.25,1.204119983,100,100,-2.202144101
0.059127,-2.456428312,0.027597,-3.118276253,0.51081,0.017328,-3.52E+00,0.00014097,3,0.333333333,0.954242509,100,100,-1.97637721
0.0035157,-4.907976382,0.0016409,-5.56983577,0.030373,0.0010303,-5.97E+00,8.38E-06,5,0.2,1.397940009,100,100,-2.758453519
0.0049526,-4.610333493,0.0023116,-5.272174628,0.042786,0.0014514,-5.68E+00,1.18E-05,11,0.090909091,2.08278537,100,100,-1.924781621
0.0024719,-5.213938205,0.0011538,-5.875738931,0.021356,0.00072444,-6.28E+00,5.89E-06,16,0.0625,2.408239965,100,100,-1.901114106
0.00022694,-7.288177899,0.00010592,-7.950044056,0.0019606,6.65E-05,-8.35E+00,5.41E-07,13,0.076923077,2.227886705,100,100,-3.118592516
0.0067669,-4.339220483,0.0031584,-5.001065738,0.058461,0.0019831,-5.41E+00,1.61E-05,9,0.111111111,1.908485019,100,100,-1.963530801
0.0016868,-5.545872815,0.0007873,-6.207719497,0.014573,0.00049434,-6.61E+00,4.02E-06,6,0.166666667,1.556302501,100,100,-2.919012953
0.0096381,-4.032017144,0.0044985,-4.69386455,0.083266,0.0028246,-5.10E+00,2.30E-05,8,0.125,1.806179974,100,100,-1.912218582
0.11066,-1.912018668,0.051651,-2.573842532,0.95604,0.032431,-2.98E+00,0.00026384,2,0.5,0.602059991,100,100,-2.05632745
0.064809,-2.376729359,0.030249,-3.038577956,0.5599,0.018993,-3.44E+00,0.00015452,3,0.333333333,0.954242509,100,100,-1.936516522
0.0015224,-5.634942449,0.00071055,-6.296810712,0.013152,0.00044615,-6.70E+00,3.63E-06,13,0.076923077,2.227886705,100,100,-2.291978733
0.029963,-3.046829411,0.013985,-3.708675059,0.25886,0.008781,-4.11E+00,7.14E-05,2,0.5,0.602059991,100,100,-2.623751625
0.0017756,-5.501309727,0.00082873,-6.163173879,0.01534,0.00052036,-6.57E+00,4.23E-06,15,0.066666667,2.352182518,100,100,-2.100869228
0.00042551,-6.742180458,0.0001986,-7.404041512,0.0036761,0.0001247,-7.81E+00,1.01E-06,13,0.076923077,2.227886705,100,100,-2.845606462
0.0043375,-4.725521024,0.0020245,-5.387364438,0.037473,0.0012712,-5.79E+00,1.03E-05,7,0.142857143,1.69019608,100,100,-2.374955206
0.001312,-5.76413233,0.00061234,-6.42601474,0.011334,0.00038449,-6.83E+00,3.13E-06,18,0.055555556,2.51054501,100,100,-2.073925211
0.0018395,-5.470600416,0.00085857,-6.132448581,0.015892,0.00053909,-6.54E+00,4.39E-06,15,0.066666667,2.352182518,100,100,-2.085508753
0.67117,-0.346334928,0.31326,-1.008190113,5.7984,0.1967,-1.41E+00,0.0016002,1,1,0,100,100,-1.875560989
0.14542,-1.674751719,0.067873,-2.336605909,1.2563,0.042617,-2.74E+00,0.00034671,1,1,0,100,100,-2.539763871
0.0017418,-5.518003428,0.00081296,-6.179861645,0.015048,0.00051045,-6.58E+00,4.15E-06,17,0.058823529,2.460897843,100,100,-2.000495378
0.16739,-1.552540981,0.078129,-2.214375469,1.4461,0.049057,-2.62E+00,0.0003991,2,0.5,0.602059991,100,100,-1.876605752
0.62802,-0.404053051,0.29312,-1.065909096,5.4256,0.18405,-1.47E+00,0.0014973,1,1,0,100,100,-1.904412253
0.018217,-3.479046283,0.0085028,-4.140876072,0.15738,0.0053389,-4.55E+00,4.34E-05,5,0.2,1.397940009,100,100,-2.043961301
0.16699,-1.554619071,0.077942,-2.216456909,1.4427,0.04894,-2.62E+00,0.00039814,2,0.5,0.602059991,100,100,-1.877620268
0.00066718,-6.351513962,0.0003114,-7.013362784,0.0057639,0.00019552,-7.42E+00,1.59E-06,20,0.05,2.602059991,100,100,-2.276093028
0.046942,-2.656876822,0.02191,-3.318715245,0.40554,0.013757,-3.72E+00,0.00011192,4,0.25,1.204119983,100,100,-1.826697158
0.00038707,-6.824420975,0.00018066,-7.486275988,0.0033439,0.00011343,-7.89E+00,9.23E-07,17,0.058823529,2.460897843,100,100,-2.653705718
0.0018217,-5.479046283,0.00085028,-6.140876072,0.015738,0.00053389,-6.55E+00,4.34E-06,20,0.05,2.602059991,100,100,-1.839831707
0.0011736,-5.860959798,0.00054774,-6.522851085,0.010139,0.00034392,-6.93E+00,2.80E-06,8,0.125,1.806179974,100,100,-2.826697158
0.0079262,-4.201869947,0.0036995,-4.863713937,0.068476,0.0023229,-5.27E+00,1.89E-05,10,0.1,2,100,100,-1.8033265
0.0011496,-5.87890649,0.00053656,-6.540763413,0.0099316,0.00033691,-6.94E+00,2.74E-06,14,0.071428571,2.292256071,100,100,-2.349585617
0.001381,-5.719612643,0.00064457,-6.381459823,0.011931,0.00040472,-6.79E+00,3.29E-06,9,0.111111111,1.908485019,100,100,-2.653705718
0.038053,-2.839222198,0.017761,-3.501065171,0.32875,0.011152,-3.91E+00,9.07E-05,4,0.25,1.204119983,100,100,-1.917897116
0.025632,-3.182435011,0.011964,-3.844247191,0.22144,0.0075119,-4.25E+00,6.11E-05,5,0.2,1.397940009,100,100,-1.895649481
0.0022421,-5.298690043,0.0010465,-5.960521535,0.01937,0.00065708,-6.36E+00,5.35E-06,14,0.071428571,2.292256071,100,100,-2.059473554
0.022245,-3.30553518,0.010382,-3.967437951,0.19218,0.006519,-4.37E+00,5.30E-05,5,0.2,1.397940009,100,100,-1.957227663
0.0011009,-5.916504257,0.00051382,-6.57837799,0.0095106,0.00032262,-6.98E+00,2.62E-06,15,0.066666667,2.352182518,100,100,-2.308476478
4.98E-05,-8.605541314,2.32E-05,-9.26902403,0.00042993,1.46E-05,-9.67E+00,1.19E-07,17,0.058823529,2.460897843,100,100,-3.544561249
0.00065544,-6.366934116,0.00030592,-7.028784259,0.0056625,0.00019209,-7.43E+00,1.56E-06,16,0.0625,2.408239965,100,100,-2.477620981
0.061968,-2.415665041,0.028923,-3.077513325,0.53535,0.01816,-3.48E+00,0.00014774,3,0.333333333,0.954242509,100,100,-1.95597009
0.023203,-3.26891172,0.01083,-3.930743087,0.20046,0.0068,-4.33E+00,5.53E-05,5,0.2,1.397940009,100,100,-1.938886946
0.025269,-3.194823889,0.011794,-3.856677753,0.2183,0.0074053,-4.26E+00,6.02E-05,4,0.25,1.204119983,100,100,-2.095684861
0.0012306,-5.819766178,0.00057438,-6.481601381,0.010632,0.00036065,-6.89E+00,2.93E-06,19,0.052631579,2.557507202,100,100,-2.054762903
0.0014266,-5.691395561,0.00066586,-6.353234147,0.012325,0.00041809,-6.76E+00,3.40E-06,17,0.058823529,2.460897843,100,100,-2.087188299
0.0013423,-5.74430082,0.00062652,-6.406130121,0.011597,0.00039339,-6.81E+00,3.20E-06,10,0.1,2,100,100,-2.574530994
0.0015318,-5.62959587,0.00071497,-6.291424361,0.013234,0.00044892,-6.70E+00,3.65E-06,13,0.076923077,2.227886705,100,100,-2.289290434
0.00093218,-6.061000438,0.00043509,-6.722841797,0.0080533,0.00027319,-7.13E+00,2.22E-06,12,0.083333333,2.158362492,100,100,-2.574530994
0.0010672,-5.943508367,0.0004981,-6.605366917,0.0092197,0.00031275,-7.01E+00,2.54E-06,17,0.058823529,2.460897843,100,100,-2.213248578
0.004274,-4.738330964,0.0019948,-5.400201281,0.036924,0.0012526,-5.80E+00,1.02E-05,13,0.076923077,2.227886705,100,100,-1.843662899
0.0012216,-5.826141952,0.00057017,-6.487991274,0.010554,0.00035801,-6.89E+00,2.91E-06,15,0.066666667,2.352182518,100,100,-2.263276904
0.0058902,-4.459739917,0.0027492,-5.12158733,0.050887,0.0017262,-5.53E+00,1.40E-05,11,0.090909091,2.08278537,100,100,-1.849458459
0.0031641,-4.999499599,0.0014768,-5.661356633,0.027335,0.00092728,-6.07E+00,7.54E-06,10,0.1,2,100,100,-2.202144101
0.27007,-1.137047311,0.12605,-1.7989143,2.3332,0.079146,-2.20E+00,0.00064389,1,1,0,100,100,-2.270916243
0.0012571,-5.801260347,0.00058674,-6.463108607,0.01086,0.00036841,-6.87E+00,3.00E-06,15,0.066666667,2.352182518,100,100,-2.250835908
0.0029055,-5.07355824,0.0013561,-5.735416568,0.025101,0.00085149,-6.14E+00,6.93E-06,11,0.090909091,2.08278537,100,100,-2.156381077
0.0049261,-4.614993552,0.0022992,-5.276846498,0.042558,0.0014437,-5.68E+00,1.17E-05,11,0.090909091,2.08278537,100,100,-1.927088684
0.00065072,-6.37321169,0.00030372,-7.035053218,0.0056217,0.0001907,-7.44E+00,1.55E-06,19,0.052631579,2.557507202,100,100,-2.331492945
0.054333,-2.529872629,0.025359,-3.191735753,0.46939,0.015923,-3.60E+00,0.00012954,2,0.5,0.602059991,100,100,-2.365270892
0.0045861,-4.677112959,0.0021405,-5.338969536,0.03962,0.001344,-5.74E+00,1.09E-05,13,0.076923077,2.227886705,100,100,-1.813071903
0.0093884,-4.05481683,0.0043819,-4.716675076,0.081108,0.0027514,-5.12E+00,2.24E-05,4,0.25,1.204119983,100,100,-2.525681732
0.0019105,-5.437705916,0.00089172,-6.099542985,0.016505,0.0005599,-6.50E+00,4.56E-06,15,0.066666667,2.352182518,100,100,-2.06905606
0.0014732,-5.66347658,0.00068759,-6.325340896,0.012727,0.00043173,-6.73E+00,3.51E-06,16,0.0625,2.408239965,100,100,-2.125895237
0.0023072,-5.273829514,0.0010769,-5.935649246,0.019932,0.00067616,-6.34E+00,5.50E-06,13,0.076923077,2.227886705,100,100,-2.111416177
0.028764,-3.08230144,0.013426,-3.744106714,0.2485,0.0084298,-4.15E+00,6.86E-05,2,0.5,0.602059991,100,100,-2.641475066
0.001623,-5.57936296,0.00075752,-6.241211793,0.014021,0.00047564,-6.65E+00,3.87E-06,16,0.0625,2.408239965,100,100,-2.083835678
0.16779,-1.550467852,0.078315,-2.212310095,1.4496,0.049174,-2.62E+00,0.00040005,1,1,0,100,100,-2.477620981
0.0014844,-5.656898109,0.00069282,-6.318759168,0.012824,0.00043502,-6.72E+00,3.54E-06,15,0.066666667,2.352182518,100,100,-2.17866337
0.0010506,-5.957125207,0.00049033,-6.619023069,0.009076,0.00030788,-7.02E+00,2.50E-06,18,0.055555556,2.51054501,100,100,-2.170426084
0.0073379,-4.268856422,0.0034249,-4.930704209,0.063393,0.0021505,-5.33E+00,1.75E-05,7,0.142857143,1.69019608,100,100,-2.146624283
0.0031711,-4.997580125,0.0014801,-5.659417883,0.027396,0.00092933,-6.06E+00,7.56E-06,8,0.125,1.806179974,100,100,-2.395007586
0.003513,-4.9086437,0.0016397,-5.570471207,0.03035,0.0010295,-5.97E+00,8.38E-06,11,0.090909091,2.08278537,100,100,-2.073925211
0.0024969,-5.205197701,0.0011654,-5.867049972,0.021571,0.00073175,-6.27E+00,5.95E-06,4,0.25,1.204119983,100,100,-3.100869228
0.0062145,-4.413187615,0.0029006,-5.075024315,0.053689,0.0018213,-5.48E+00,1.48E-05,6,0.166666667,1.556302501,100,100,-2.352675722
0.012132,-3.832135197,0.0056625,-4.49398357,0.10481,0.0035554,-4.90E+00,2.89E-05,7,0.142857143,1.69019608,100,100,-1.928265236
0.0020295,-5.385221889,0.00094724,-6.047079942,0.017533,0.00059477,-6.45E+00,4.84E-06,10,0.1,2,100,100,-2.395007586
0.0013494,-5.739718588,0.00062984,-6.401539523,0.011658,0.00039547,-6.81E+00,3.22E-06,15,0.066666667,2.352182518,100,100,-2.220050157
0.039651,-2.803491711,0.018507,-3.46532795,0.34255,0.01162,-3.87E+00,9.45E-05,4,0.25,1.204119983,100,100,-1.900008766
0.0016642,-5.557588965,0.00077675,-6.219437476,0.014378,0.00048772,-6.62E+00,3.97E-06,13,0.076923077,2.227886705,100,100,-2.253295759
0.00019975,-7.399026424,9.32E-05,-8.061168175,0.0017257,5.85E-05,-8.47E+00,4.76E-07,12,0.083333333,2.158362492,100,100,-3.243531253
0.012621,-3.797812467,0.0058908,-4.459651444,0.10904,0.0036988,-4.86E+00,3.01E-05,7,0.142857143,1.69019608,100,100,-1.911084653
0.002287,-5.281467671,0.0010674,-5.943345603,0.019757,0.00067022,-6.35E+00,5.45E-06,15,0.066666667,2.352182518,100,100,-1.990931724
0.0016292,-5.576051197,0.00076043,-6.237881516,0.014075,0.00047747,-6.64E+00,3.88E-06,16,0.0625,2.408239965,100,100,-2.082163775
0.0086643,-4.124533037,0.004044,-4.786377706,0.074853,0.0025392,-5.19E+00,2.07E-05,8,0.125,1.806179974,100,100,-1.958488887
0.0012784,-5.786666476,0.00059669,-6.448502481,0.011045,0.00037466,-6.85E+00,3.05E-06,5,0.2,1.397940009,100,100,-3.197773762
0.019576,-3.416552087,0.0091368,-4.078411763,0.16912,0.0057369,-4.48E+00,4.67E-05,6,0.166666667,1.556302501,100,100,-1.854368585
0.0011088,-5.910293565,0.00051754,-6.572112157,0.0095795,0.00032496,-6.98E+00,2.64E-06,14,0.071428571,2.292256071,100,100,-2.365270892
0.00028607,-7.087055368,0.00013352,-7.748907353,0.0024714,8.38E-05,-8.15E+00,6.82E-07,18,0.055555556,2.51054501,100,100,-2.735371042
0.026783,-3.144281557,0.012501,-3.80611049,0.23138,0.0078491,-4.21E+00,6.39E-05,5,0.2,1.397940009,100,100,-1.876605752
0.010187,-3.983907388,0.0047549,-4.645717225,0.088011,0.0029856,-5.05E+00,2.43E-05,8,0.125,1.806179974,100,100,-1.888132853
0.0024907,-5.207357158,0.0011625,-5.869214077,0.021517,0.00072992,-6.27E+00,5.94E-06,16,0.0625,2.408239965,100,100,-1.897840817
0.0023155,-5.270710429,0.0010807,-5.932589697,0.020004,0.00067859,-6.34E+00,5.52E-06,14,0.071428571,2.292256071,100,100,-2.045487347
0.0053662,-4.54066629,0.0025046,-5.202523248,0.04636,0.0015726,-5.61E+00,1.28E-05,9,0.111111111,1.908485019,100,100,-2.064235861
0.0013381,-5.747022859,0.00062456,-6.408851667,0.01156,0.00039216,-6.81E+00,3.19E-06,17,0.058823529,2.460897843,100,100,-2.114989524
0.00080562,-6.187739521,0.00037601,-6.84960121,0.0069599,0.0002361,-7.25E+00,1.92E-06,11,0.090909091,2.08278537,100,100,-2.713476168
0.00076572,-6.231860019,0.00035739,-6.893715207,0.0066152,0.0002244,-7.30E+00,1.83E-06,12,0.083333333,2.158362492,100,100,-2.659952682
4.43E-06,-10.70719255,2.07E-06,-11.36805931,3.82E-05,1.30E-06,-1.18E+01,1.06E-08,19,0.052631579,2.557507202,100,100,-4.498940738
0.0060246,-4.440143565,0.0028119,-5.102000257,0.052047,0.0017656,-5.51E+00,1.44E-05,10,0.1,2,100,100,-1.92245042
0.00027166,-7.131948607,0.0001268,-7.793761493,0.002347,7.96E-05,-8.20E+00,6.48E-07,20,0.05,2.602059991,100,100,-2.666290817
0.093884,-2.05481683,0.043819,-2.716675076,0.81108,0.027514,-3.12E+00,0.00022384,2,0.5,0.602059991,100,100,-2.12773881
0.0020321,-5.384109848,0.00094844,-6.045980276,0.017555,0.00059552,-6.45E+00,4.84E-06,9,0.111111111,1.908485019,100,100,-2.485970522
0.0807,-2.186252931,0.037666,-2.848100996,0.69719,0.02365,-3.25E+00,0.0001924,2,0.5,0.602059991,100,100,-2.193453745
0.00051936,-6.569063004,0.0002424,-7.230934769,0.0044868,0.0001522,-7.64E+00,1.24E-06,20,0.05,2.602059991,100,100,-2.384860406
0.0048496,-4.628588162,0.0022635,-5.290439002,0.041896,0.0014212,-5.69E+00,1.16E-05,12,0.083333333,2.158362492,100,100,-1.858330783
0.0035086,-4.909732282,0.0016376,-5.571584341,0.030311,0.0010282,-5.98E+00,8.37E-06,15,0.066666667,2.352182518,100,100,-1.805069601
0.37234,-0.858120611,0.17379,-1.519950434,3.2167,0.10912,-1.92E+00,0.00088773,1,1,0,100,100,-2.1314496
0.0023674,-5.251456713,0.001105,-5.913275444,0.020453,0.00069381,-6.32E+00,5.64E-06,18,0.055555556,2.51054501,100,100,-1.817556814
0.011436,-3.883451707,0.0053376,-4.545307951,0.098797,0.0033514,-4.95E+00,2.73E-05,8,0.125,1.806179974,100,100,-1.837943663
0.005642,-4.497133836,0.0026333,-5.158999322,0.048743,0.0016535,-5.56E+00,1.35E-05,7,0.142857143,1.69019608,100,100,-2.26076003
0.0069248,-4.31918553,0.0032321,-4.981030422,0.059825,0.0020294,-5.39E+00,1.65E-05,9,0.111111111,1.908485019,100,100,-1.953504836
0.0018098,-5.484738832,0.00084469,-6.146605295,0.015635,0.00053037,-6.55E+00,4.31E-06,20,0.05,2.602059991,100,100,-1.84269437
0.76545,-0.232166345,0.35727,-0.8940069,6.6129,0.22433,-1.30E+00,0.001825,1,1,0,100,100,-1.818470818
0.0040909,-4.776362273,0.0019094,-5.438206164,0.035343,0.0011989,-5.84E+00,9.75E-06,10,0.1,2,100,100,-2.090567003
0.0016417,-5.569412404,0.00076626,-6.231247689,0.014183,0.00048113,-6.64E+00,3.91E-06,16,0.0625,2.408239965,100,100,-2.078849572
0.17538,-1.512039869,0.081858,-2.173877741,1.5152,0.051398,-2.58E+00,0.00041815,2,0.5,0.602059991,100,100,-1.856329567
0.00034757,-6.917915432,0.00016222,-7.579791206,0.0030027,0.00010186,-7.98E+00,8.29E-07,20,0.05,2.602059991,100,100,-2.559279783
0.041904,-2.755489038,0.019558,-3.417351116,0.36202,0.01228,-3.82E+00,9.99E-05,3,0.333333333,0.954242509,100,100,-2.125895237
0.00062423,-6.409310727,0.00029135,-7.071169955,0.0053928,0.00018294,-7.48E+00,1.49E-06,8,0.125,1.806179974,100,100,-3.100869228
9.99E-05,-8.000869024,4.66E-05,-8.663228167,0.00086286,2.93E-05,-9.07E+00,2.38E-07,20,0.05,2.602059991,100,100,-3.100869228
0.015393,-3.625353461,0.0071846,-4.287194812,0.13299,0.0045112,-4.69E+00,3.67E-05,7,0.142857143,1.69019608,100,100,-1.824865241
0.0020186,-5.389899462,0.00094214,-6.051769114,0.017439,0.00059156,-6.46E+00,4.81E-06,19,0.052631579,2.557507202,100,100,-1.839831707
0.00064296,-6.383632089,0.00030009,-7.045496953,0.0055546,0.00018843,-7.45E+00,1.53E-06,16,0.0625,2.408239965,100,100,-2.485970522
0.016274,-3.577011377,0.0075956,-4.238875828,0.14059,0.0047692,-4.64E+00,3.88E-05,7,0.142857143,1.69019608,100,100,-1.800711172
0.0029297,-5.066353698,0.0013674,-5.728208849,0.02531,0.00085859,-6.13E+00,6.99E-06,12,0.083333333,2.158362492,100,100,-2.077201906
0.37554,-0.850687596,0.17528,-1.512535271,3.2443,0.11006,-1.92E+00,0.00089535,1,1,0,100,100,-2.12773881
0.0074377,-4.257122686,0.0034715,-4.918965661,0.064256,0.0021797,-5.32E+00,1.77E-05,9,0.111111111,1.908485019,100,100,-1.92245042
0.0030004,-5.045641686,0.0014004,-5.707495796,0.025921,0.0008793,-6.11E+00,7.15E-06,7,0.142857143,1.69019608,100,100,-2.535018908
0.016679,-3.555659983,0.0077849,-4.217493923,0.1441,0.0048881,-4.62E+00,3.98E-05,4,0.25,1.204119983,100,100,-2.276093028
0.51137,-0.582529508,0.23868,-1.244367942,4.4178,0.14986,-1.65E+00,0.0012192,1,1,0,100,100,-1.99366234
0.001527,-5.632321926,0.00071271,-6.294174295,0.013192,0.00044751,-6.70E+00,3.64E-06,15,0.066666667,2.352182518,100,100,-2.166368483
