Receptor_measurement1,,Receptor_measurement2,,Receptor_measurement4,,Receptor_measurement5,,wind speed log,Wind_speed,,Source_Location_X,,Source_Location_Y,
0.00075903,-3.119741059,9.03E-05,-4.04431225,3.30E-05,-4.48E+00,5.43E-11,-1.03E+01,1.26E+00,18,2.488550717,308,1.653212514,45,-3.051650618
0.014379,-1.842271316,0.0044986,-2.346922621,0.0024095,-2.62E+00,8.34E-06,-5.08E+00,8.45E-01,7,1.84509804,70,1.84509804,70,-2.013085017
0.0011883,-2.925073903,0.029111,-1.535942876,0.037451,-1.43E+00,0.0037437,-2.43E+00,3.01E-01,2,2.255272505,180,2.255272505,180,-2.072296087
0.018921,-1.723055914,0.008831,-2.053990115,0.0055449,-2.26E+00,4.51E-05,-4.35E+00,6.99E-01,5,2,100,2,100,-2.027514823
1.83E-18,-17.73754891,0.0051122,-2.291392164,0.076129,-1.12E+00,0.51054,-2.92E-01,0.00E+00,1,2.477121255,300,2.477121255,300,-1.912218582
0.054297,-1.265224165,0.028647,-1.542920852,0.01942,-1.71E+00,0.00045343,-3.34E+00,4.77E-01,3,1.361727836,23,2.029383778,107,-1.895649481
0.0045582,-2.341206623,0.001426,-2.845880474,0.00076378,-3.12E+00,2.64E-06,-5.58E+00,8.45E-01,7,1.84509804,70,1.84509804,70,-2.512041907
1.92E-05,-4.716698771,0.00046932,-3.328530938,0.00060378,-3.22E+00,6.04E-05,-4.22E+00,1.23E+00,17,2.255272505,180,2.255272505,180,-2.006048213
0.00049136,-3.308600201,0.00022934,-3.639520192,0.000144,-3.84E+00,1.17E-06,-5.93E+00,1.28E+00,19,2,100,2,100,-2.453482013
2.78E-21,-20.5559552,7.77E-06,-5.109578981,0.00011572,-3.94E+00,0.00077604,-3.11E+00,1.15E+00,14,2.477121255,300,2.477121255,300,-2.438111872
4.36E-05,-4.360513511,0.00016775,-3.775337471,9.86E-05,-4.01E+00,6.00E-09,-8.22E+00,1.00E+00,10,2.547774705,353,2.037426498,109,-3.352675722
0.78288,-0.106304802,0.24492,-0.610975749,0.13118,-8.82E-01,0.00045392,-3.34E+00,0.00E+00,1,1.84509804,70,1.84509804,70,-1.967340954
0.00012156,-3.915209309,0.0029779,-2.52608989,0.0038311,-2.42E+00,0.00038295,-3.42E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-1.858330783
0.0039543,-2.402930385,0.0018456,-2.733862418,0.0011589,-2.94E+00,9.43E-06,-5.03E+00,1.15E+00,14,2,100,2,100,-1.813071903
2.75E-20,-19.56066731,7.70E-05,-4.113509275,0.0011464,-2.94E+00,0.0076879,-2.11E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-2.530325227
2.16E-13,-12.66554625,1.51E-05,-4.821023053,9.46E-05,-4.02E+00,0.00026601,-3.58E+00,1.18E+00,15,2.382017043,241,2.440909082,276,-2.623751625
0.035546,-1.449209263,0.011121,-1.953856159,0.0059562,-2.23E+00,2.06E-05,-4.69E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-2.106110686
0.00027273,-3.564267088,0.0066814,-2.175132527,0.0085956,-2.07E+00,0.00085922,-3.07E+00,6.99E-01,5,2.255272505,180,2.255272505,180,-1.915602481
0.0010355,-2.984849897,0.00048329,-3.315792191,0.00030345,-3.52E+00,2.47E-06,-5.61E+00,1.15E+00,14,2,100,2,100,-2.395007586
1.72E-18,-17.76447155,0.0048076,-2.318071673,0.071592,-1.15E+00,0.48012,-3.19E-01,0.00E+00,1,2.477121255,300,2.477121255,300,-1.938886946
0.0020953,-2.678753787,0.0033902,-2.46977468,0.0031861,-2.50E+00,0.00030061,-3.52E+00,6.02E-01,4,1.653212514,45,2.187520721,154,-2.473505645
0.010689,-1.971062923,0.0033439,-2.475746719,0.001791,-2.75E+00,6.20E-06,-5.21E+00,9.54E-01,9,1.84509804,70,1.84509804,70,-1.923614456
9.60E-05,-4.017728767,0.002351,-2.628747371,0.0030245,-2.52E+00,0.00030233,-3.52E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-1.960982678
0.004345,-2.362010219,0.002028,-2.692932049,0.0012734,-2.90E+00,1.04E-05,-4.98E+00,1.04E+00,11,2,100,2,100,-1.981590793
3.09E-21,-20.51004152,8.66E-06,-5.062482108,0.00012893,-3.89E+00,0.00086467,-3.06E+00,1.28E+00,19,2.477121255,300,2.477121255,300,-2.125895237
0.011688,-1.932259797,0.0042269,-2.373978027,0.002418,-2.62E+00,9.91E-06,-5.00E+00,7.78E-01,6,2.029383778,107,1.934498451,86,-2.204342398
2.30E-05,-4.638272164,7.20E-06,-5.142667504,3.86E-06,-5.41E+00,1.34E-08,-7.87E+00,1.30E+00,20,1.84509804,70,1.84509804,70,-3.896743767
9.44E-06,-5.025028006,0.00023115,-3.636106102,0.00029737,-3.53E+00,2.97E-05,-4.53E+00,1.30E+00,20,2.255272505,180,2.255272505,180,-2.172469189
0.00091127,-3.040352927,0.00042533,-3.371273984,0.00026706,-3.57E+00,2.17E-06,-5.66E+00,1.04E+00,11,2,100,2,100,-2.659952682
3.76E-21,-20.42481216,1.05E-05,-4.978810701,0.00015696,-3.80E+00,0.0010526,-2.98E+00,1.23E+00,17,2.477121255,300,2.477121255,300,-2.137075922
0.018551,-1.731632675,0.0047109,-2.326896115,0.0022245,-2.65E+00,1.80E-06,-5.74E+00,7.78E-01,6,2.037426498,109,1.707570176,51,-2.137075922
0.043289,-1.363622447,0.013543,-1.868285122,0.0072536,-2.14E+00,2.51E-05,-4.60E+00,6.99E-01,5,1.84509804,70,1.84509804,70,-1.826697158
0.00010936,-3.961141498,0.002679,-2.572027286,0.0034466,-2.46E+00,0.00034452,-3.46E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-2.020242268
0.011442,-1.941498057,0.0053404,-2.272426213,0.0033532,-2.47E+00,2.73E-05,-4.56E+00,6.99E-01,5,2,100,2,100,-2.245949962
9.51E-20,-19.02181948,0.00026635,-3.574547299,0.0039664,-2.40E+00,0.0266,-1.58E+00,4.77E-01,3,2.477121255,300,2.477121255,300,-2.24112594
0.014989,-1.82422734,0.0030361,-2.517683928,0.001372,-2.86E+00,6.65E-08,-7.18E+00,1.04E+00,11,2.440909082,276,1.857332496,72,-1.968591536
0.070517,-1.151706172,0.022061,-1.656374805,0.011816,-1.93E+00,4.09E-05,-4.39E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-1.808604883
2.90E-05,-4.537602002,0.00071078,-3.148264801,0.00091441,-3.04E+00,9.14E-05,-4.04E+00,1.23E+00,17,2.255272505,180,2.255272505,180,-1.825794773
0.0013999,-2.853902986,0.0006534,-3.18482087,0.00041027,-3.39E+00,3.34E-06,-5.48E+00,1.04E+00,11,2,100,2,100,-2.473505645
2.96E-21,-20.52870829,8.28E-06,-5.081969663,0.00012327,-3.91E+00,0.00082666,-3.08E+00,1.08E+00,12,2.477121255,300,2.477121255,300,-2.544561249
4.85E-17,-16.31425826,1.31E-06,-5.882728704,3.93E-05,-4.41E+00,0.00096175,-3.02E+00,1.04E+00,11,2.187520721,154,2.58546073,385,-2.490206272
0.0061563,-2.210680225,0.001926,-2.715343717,0.0010316,-2.99E+00,3.57E-06,-5.45E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-1.913355479
2.68E-05,-4.571865206,0.00065688,-3.182513961,0.00084507,-3.07E+00,8.45E-05,-4.07E+00,1.26E+00,18,2.255272505,180,2.255272505,180,-1.810397407
0.00234,-2.630784143,0.0010922,-2.961697828,0.00068576,-3.16E+00,5.58E-06,-5.25E+00,1.15E+00,14,2,100,2,100,-2.040925202
4.67E-21,-20.33068312,1.31E-05,-4.882728704,0.00019479,-3.71E+00,0.0013063,-2.88E+00,1.26E+00,18,2.477121255,300,2.477121255,300,-1.99366234
1.2773,0.106292912,0.33922,-0.46951855,0.16192,-7.91E-01,0.00017793,-3.75E+00,0.00E+00,1,1.934498451,86,1.69019608,49,-1.815762971
0.00089297,-3.049163131,0.00027936,-3.553835778,0.00014963,-3.82E+00,5.18E-07,-6.29E+00,1.28E+00,19,1.84509804,70,1.84509804,70,-2.352675722
0.00010959,-3.960229073,0.0026849,-2.571071885,0.0034541,-2.46E+00,0.00034527,-3.46E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-1.903298498
0.01052,-1.97798426,0.0049103,-2.308891973,0.0030831,-2.51E+00,2.51E-05,-4.60E+00,7.78E-01,6,2,100,2,100,-2.124059457
4.12E-21,-20.38510278,1.15E-05,-4.93930216,0.00017159,-3.77E+00,0.0011507,-2.94E+00,1.00E+00,10,2.477121255,300,2.477121255,300,-2.559279783
1.57E-05,-4.804100348,0.00034442,-3.462911638,0.00059253,-3.23E+00,0.00037864,-3.42E+00,1.23E+00,17,1.707570176,51,2.342422681,220,-1.868381336
0.0086578,-2.062592451,0.0027086,-2.567255126,0.0014507,-2.84E+00,5.02E-06,-5.30E+00,6.99E-01,5,1.84509804,70,1.84509804,70,-2.525681732
2.33E-05,-4.632644079,0.00056963,-3.244407146,0.00073283,-3.13E+00,7.33E-05,-4.13E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-2.090567003
0.0026003,-2.584976544,0.0012137,-2.915888648,0.00076206,-3.12E+00,6.20E-06,-5.21E+00,1.11E+00,13,2,100,2,100,-2.059473554
5.02E-21,-20.29929628,1.41E-05,-4.850780887,0.00020951,-3.68E+00,0.001405,-2.85E+00,1.23E+00,17,2.477121255,300,2.477121255,300,-2.011668505
9.43E-07,-6.025488307,0.00011137,-3.95323178,0.00025745,-3.59E+00,0.00029971,-3.52E+00,1.28E+00,19,1.857332496,72,2.387389826,244,-2.075560468
0.0020028,-2.698362417,0.00062657,-3.203030403,0.0003356,-3.47E+00,1.16E-06,-5.94E+00,1.28E+00,19,1.84509804,70,1.84509804,70,-2.001875855
0.00026846,-3.571120414,0.0065767,-2.181991968,0.0084609,-2.07E+00,0.00084576,-3.07E+00,6.99E-01,5,2.255272505,180,2.255272505,180,-1.92245042
0.016811,-1.774406452,0.0078465,-2.105324021,0.0049267,-2.31E+00,4.01E-05,-4.40E+00,6.99E-01,5,2,100,2,100,-2.078849572
2.47E-20,-19.60730305,6.91E-05,-4.160521953,0.0010293,-2.99E+00,0.0069026,-2.16E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-1.975063032
3.90E-83,-82.40893539,8.31E-08,-7.080398976,7.22E-05,-4.14E+00,0.0081338,-2.09E+00,9.54E-01,9,2.58546073,385,2.596597096,395,-1.915602481
0.003807,-2.419417123,0.001191,-2.924088239,0.0006379,-3.20E+00,2.21E-06,-5.66E+00,1.18E+00,15,1.84509804,70,1.84509804,70,-1.928265236
0.00018692,-3.728344228,0.0045793,-2.339200904,0.0058912,-2.23E+00,0.00058889,-3.23E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-1.921325727
0.00093449,-3.029425342,0.00043616,-3.360354166,0.00027386,-3.56E+00,2.23E-06,-5.65E+00,1.23E+00,17,2,100,2,100,-2.270916243
1.80E-19,-18.74472749,0.00050327,-3.298198957,0.0074945,-2.13E+00,0.050261,-1.30E+00,3.01E-01,2,2.477121255,300,2.477121255,300,-2.316961972
0.00016794,-3.774845851,0.00063904,-3.194471957,0.00074154,-3.13E+00,0.00014886,-3.83E+00,1.08E+00,12,1.69019608,49,2.252853031,179,-2.140873717
0.00094011,-3.026821328,0.00029411,-3.531490209,0.00015753,-3.80E+00,5.45E-07,-6.26E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-2.659952682
0.00020472,-3.688839727,0.0050154,-2.299694424,0.0064523,-2.19E+00,0.00064498,-3.19E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-1.881801432
0.0010028,-2.998785675,0.00046807,-3.329689193,0.0002939,-3.53E+00,2.39E-06,-5.62E+00,1.15E+00,14,2,100,2,100,-2.408901987
1.64E-20,-19.78515615,4.59E-05,-4.338187314,0.0006842,-3.16E+00,0.0045885,-2.34E+00,9.54E-01,9,2.477121255,300,2.477121255,300,-2.050097925
0.0023622,-2.626683335,0.0005898,-3.229295232,0.0002881,-3.54E+00,8.27E-08,-7.08E+00,8.45E-01,7,2.342422681,220,1.875061263,75,-3.021687069
0.0072316,-2.140765604,0.0022624,-2.645430608,0.0012117,-2.92E+00,4.19E-06,-5.38E+00,9.03E-01,8,1.84509804,70,1.84509804,70,-2.195608382
0.00036383,-3.439101494,0.0089133,-2.049961476,0.011467,-1.94E+00,0.0011462,-2.94E+00,6.02E-01,4,2.255272505,180,2.255272505,180,-1.984263126
0.00027422,-3.561900873,0.00012799,-3.892823961,8.04E-05,-4.09E+00,6.54E-07,-6.18E+00,1.11E+00,13,2,100,2,100,-3.036410483
7.80E-21,-20.1079054,2.18E-05,-4.661543506,0.0003252,-3.49E+00,0.0021809,-2.66E+00,1.18E+00,15,2.477121255,300,2.477121255,300,-1.929444984
0.017281,-1.76243113,0.036193,-1.441375417,0.026619,-1.57E+00,9.17E-05,-4.04E+00,4.77E-01,3,2.387389826,244,2.100370545,126,-1.917897116
0.0086014,-2.065430855,0.0026909,-2.570102441,0.0014413,-2.84E+00,4.99E-06,-5.30E+00,1.04E+00,11,1.84509804,70,1.84509804,70,-1.843662899
6.77E-05,-4.169411331,0.0016597,-2.779970406,0.0021352,-2.67E+00,0.00021343,-3.67E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-2.362090189
0.016247,-1.78922682,0.0075829,-2.120164671,0.0047613,-2.32E+00,3.87E-05,-4.41E+00,7.78E-01,6,2,100,2,100,-1.935317434
3.30E-20,-19.48148606,9.23E-05,-4.034798299,0.0013751,-2.86E+00,0.0092218,-2.04E+00,7.78E-01,6,2.477121255,300,2.477121255,300,-2.099130582
8.15E-13,-12.08884239,0.00078498,-3.105141408,0.0010634,-2.97E+00,2.04E-06,-5.69E+00,1.20E+00,16,2.596597096,395,2.220108088,166,-1.984263126
0.0030986,-2.508834483,0.00096937,-3.013510425,0.0005192,-3.28E+00,1.80E-06,-5.74E+00,9.54E-01,9,1.84509804,70,1.84509804,70,-2.461376004
5.51E-05,-4.258848401,0.0013493,-2.86989148,0.0017358,-2.76E+00,0.00017351,-3.76E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-2.202144101
0.0012873,-2.890320231,0.00060083,-3.221248391,0.00037726,-3.42E+00,3.07E-06,-5.51E+00,1.26E+00,18,2,100,2,100,-2.082163775
8.65E-21,-20.06298389,2.42E-05,-4.616184634,0.00036055,-3.44E+00,0.002418,-2.62E+00,1.20E+00,16,2.477121255,300,2.477121255,300,-1.828566099
3.65E-12,-11.43770714,2.90E-05,-4.537602002,0.00023529,-3.63E+00,0.0014371,-2.84E+00,1.28E+00,19,2.252853031,179,2.487138375,307,-1.835112042
0.0034579,-2.46118757,0.0010818,-2.965853023,0.00057941,-3.24E+00,2.00E-06,-5.70E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-1.861318446
2.98E-05,-4.525783736,0.00072984,-3.136772338,0.00093893,-3.03E+00,9.39E-05,-4.03E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-1.982924904
0.0043446,-2.362050202,0.0020278,-2.692974881,0.0012733,-2.90E+00,1.04E-05,-4.98E+00,9.03E-01,8,2,100,2,100,-2.258257658
6.32E-21,-20.19928292,1.77E-05,-4.752026734,0.00026333,-3.58E+00,0.001766,-2.75E+00,1.28E+00,19,2.477121255,300,2.477121255,300,-1.815762971
1.18E-07,-6.928117993,0.00078416,-3.105595315,0.0038129,-2.42E+00,0.016962,-1.77E+00,6.99E-01,5,1.875061263,75,2.480006943,302,-1.816673203
0.0020237,-2.693853868,0.00063312,-3.198513967,0.0003391,-3.47E+00,1.17E-06,-5.93E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-2.093972198
0.00018,-3.744727495,0.0044097,-2.355590955,0.005673,-2.25E+00,0.00056708,-3.25E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-1.93771893
0.002397,-2.620331966,0.0011188,-2.951247542,0.00070248,-3.15E+00,5.72E-06,-5.24E+00,1.15E+00,14,2,100,2,100,-2.030458291
6.93E-21,-20.15926677,1.94E-05,-4.71219827,0.00028879,-3.54E+00,0.0019367,-2.71E+00,1.15E+00,14,2.477121255,300,2.477121255,300,-2.040925202
0.0037066,-2.431024279,0.00088204,-3.054511719,0.00039161,-3.41E+00,1.40E-07,-6.85E+00,1.11E+00,13,2.100370545,126,1.612783857,41,-2.187053237
0.06217,-1.206419133,0.01945,-1.711080394,0.010417,-1.98E+00,3.60E-05,-4.44E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-1.863311134
8.97E-06,-5.047207557,0.00021977,-3.658031592,0.00028273,-3.55E+00,2.83E-05,-4.55E+00,1.20E+00,16,2.255272505,180,2.255272505,180,-2.388212986
0.11825,-0.927198851,0.055194,-1.258108131,0.034656,-1.46E+00,0.00028194,-3.55E+00,0.00E+00,1,2,100,2,100,-2.629579441
2.98E-21,-20.52578374,8.34E-06,-5.078833949,0.00012425,-3.91E+00,0.00083327,-3.08E+00,1.00E+00,10,2.477121255,300,2.477121255,300,-2.69946973
0.0036728,-2.43500272,0.055319,-1.257125679,0.068004,-1.17E+00,0.0066633,-2.18E+00,3.01E-01,2,2.220108088,166,2.247973266,177,-1.807711387
0.017142,-1.765938509,0.0053627,-2.270616498,0.0028723,-2.54E+00,9.94E-06,-5.00E+00,7.78E-01,6,1.84509804,70,1.84509804,70,-2.070673052
1.79E-06,-5.747146969,4.38E-05,-4.358525889,5.63E-05,-4.25E+00,5.63E-06,-5.25E+00,1.23E+00,17,2.255272505,180,2.255272505,180,-3.036410483
0.0063525,-2.197055326,0.002965,-2.527975302,0.0018617,-2.73E+00,1.51E-05,-4.82E+00,1.04E+00,11,2,100,2,100,-1.816673203
4.42E-21,-20.35457773,1.24E-05,-4.906578315,0.0001844,-3.73E+00,0.0012367,-2.91E+00,1.30E+00,20,2.477121255,300,2.477121255,300,-1.925951931
0.0041529,-2.381648526,0.0076484,-2.116429407,0.0047705,-2.32E+00,1.62E-06,-5.79E+00,7.78E-01,6,2.487138375,307,2.049218023,112,-2.085508753
0.0043191,-2.364606741,0.0013512,-2.869280363,0.00072371,-3.14E+00,2.50E-06,-5.60E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-1.99774752
2.82E-06,-5.549750892,6.90E-05,-4.161150909,8.87E-05,-4.05E+00,8.87E-06,-5.05E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-3.007446482
0.0033852,-2.470415668,0.00158,-2.801342913,0.00099207,-3.00E+00,8.07E-06,-5.09E+00,1.11E+00,13,2,100,2,100,-1.944927618
7.02E-21,-20.15366289,1.97E-05,-4.705533774,0.00029275,-3.53E+00,0.0019633,-2.71E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-2.521087361
5.19E-12,-11.28483264,0.0006899,-3.161213855,0.0025151,-2.60E+00,0.0011849,-2.93E+00,9.54E-01,9,2.480006943,302,2.367355921,233,-1.872474075
0.083405,-1.078807913,0.026093,-1.583475986,0.013976,-1.85E+00,4.84E-05,-4.32E+00,4.77E-01,3,1.84509804,70,1.84509804,70,-1.985605484
1.93E-05,-4.714442691,0.00047225,-3.325828033,0.00060755,-3.22E+00,6.07E-05,-4.22E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.236354913
0.0065669,-2.182639597,0.003065,-2.513569521,0.0019245,-2.72E+00,1.57E-05,-4.80E+00,9.03E-01,8,2,100,2,100,-2.078849572
1.87E-19,-18.72815839,0.00052388,-3.280768181,0.0078013,-2.11E+00,0.052318,-1.28E+00,4.77E-01,3,2.477121255,300,2.477121255,300,-1.947344527
0.00023304,-3.632569528,0.0004572,-3.339893778,0.00045406,-3.34E+00,5.46E-05,-4.26E+00,1.20E+00,16,1.612783857,41,2.206825876,161,-2.111416177
1.17E-05,-4.931814138,3.68E-06,-5.434152181,1.97E-06,-5.71E+00,6.81E-09,-8.17E+00,1.15E+00,14,1.84509804,70,1.84509804,70,-4.498940738
9.01E-05,-4.045275209,0.0022073,-2.656138637,0.0028397,-2.55E+00,0.00028386,-3.55E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-2.104356495
0.057529,-1.240113175,0.026851,-1.571039535,0.01686,-1.77E+00,0.00013716,-3.86E+00,3.01E-01,2,2,100,2,100,-2.34044507
1.44E-20,-19.84163751,4.02E-05,-4.395773947,0.00059898,-3.22E+00,0.0040169,-2.40E+00,9.54E-01,9,2.477121255,300,2.477121255,300,-2.107871991
3.15E-11,-10.50168945,0.00014093,-3.850996548,0.0010744,-2.97E+00,0.0060729,-2.22E+00,9.54E-01,9,2.247973266,177,2.482873584,304,-1.843662899
0.0028092,-2.55141734,0.00087884,-3.056090185,0.00047071,-3.33E+00,1.63E-06,-5.79E+00,1.00E+00,10,1.84509804,70,1.84509804,70,-2.412446173
1.06E-05,-4.974694135,0.00025956,-3.585762235,0.00033392,-3.48E+00,3.34E-05,-4.48E+00,1.23E+00,17,2.255272505,180,2.255272505,180,-2.263276904
0.0024036,-2.619137805,0.0011219,-2.950045852,0.00070442,-3.15E+00,5.73E-06,-5.24E+00,1.04E+00,11,2,100,2,100,-2.238733875
3.01E-21,-20.5214335,8.44E-06,-5.073657553,0.00012566,-3.90E+00,0.00084269,-3.07E+00,1.28E+00,19,2.477121255,300,2.477121255,300,-2.137075922
3.36E-10,-9.473660723,1.17E-05,-4.931814138,6.44E-05,-4.19E+00,0.00029898,-3.52E+00,1.30E+00,20,2.049218023,112,2.478566496,301,-2.391591648
1.1352,0.055072382,0.35514,-0.44960041,0.19021,-7.21E-01,0.00065818,-3.18E+00,0.00E+00,1,1.84509804,70,1.84509804,70,-1.805957672
1.21E-05,-4.91721463,0.00029613,-3.528517593,0.00038097,-3.42E+00,3.81E-05,-4.42E+00,9.54E-01,9,2.255272505,180,2.255272505,180,-2.758453519
0.017578,-1.75503054,0.0082045,-2.085947881,0.0051515,-2.29E+00,4.19E-05,-4.38E+00,7.78E-01,6,2,100,2,100,-1.901114106
4.02E-20,-19.39577395,0.00011244,-3.949079163,0.0016744,-2.78E+00,0.011229,-1.95E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-1.87972228
0.0015885,-2.799012781,0.00074225,-3.129449794,0.0004222,-3.37E+00,3.36E-07,-6.47E+00,9.03E-01,8,2.367355921,233,1.986771734,97,-2.808604883
0.002199,-2.657774771,0.00068796,-3.162436812,0.00036847,-3.43E+00,1.28E-06,-5.89E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-2.057897653
0.001571,-2.803823815,0.038488,-1.414674656,0.049514,-1.31E+00,0.0049495,-2.31E+00,3.01E-01,2,2.255272505,180,2.255272505,180,-1.951014697
0.17818,-0.749141045,0.083164,-1.08006463,0.052218,-1.28E+00,0.00042481,-3.37E+00,3.01E-01,2,2,100,2,100,-1.849458459
1.97E-19,-18.70553377,0.00055036,-3.259353138,0.0081958,-2.09E+00,0.054963,-1.26E+00,4.77E-01,3,2.477121255,300,2.477121255,300,-1.925951931
1.09E-06,-5.962573502,5.93E-05,-4.226945307,9.21E-05,-4.04E+00,2.07E-05,-4.68E+00,1.23E+00,17,2.206825876,161,2.29666519,198,-2.782805682
0.070229,-1.153483516,0.021971,-1.658150176,0.011768,-1.93E+00,4.07E-05,-4.39E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-2.412446173
0.0071921,-2.143144283,0.17619,-0.754018744,0.22667,-6.45E-01,0.022658,-1.64E+00,0.00E+00,1,2.255272505,180,2.255272505,180,-1.892416969
0.0041073,-2.386443575,0.001917,-2.717377887,0.0012037,-2.92E+00,9.79E-06,-5.01E+00,1.04E+00,11,2,100,2,100,-2.006048213
3.02E-21,-20.51999306,8.44E-06,-5.073657553,0.00012573,-3.90E+00,0.00084319,-3.07E+00,1.30E+00,20,2.477121255,300,2.477121255,300,-2.092266263
2.33E-09,-8.632644079,0.0010461,-2.980426798,0.0022852,-2.64E+00,0.00025252,-3.60E+00,1.04E+00,11,2.482873584,304,2.309630167,204,-1.839831707
0.17615,-0.754117352,0.055108,-1.25878535,0.029516,-1.53E+00,0.00010213,-3.99E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-2.013085017
7.41E-05,-4.130181792,0.0018157,-2.740955906,0.0023359,-2.63E+00,0.0002335,-3.63E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-2.189176276
0.079191,-1.101324173,0.036962,-1.432244537,0.023208,-1.63E+00,0.00018881,-3.72E+00,4.77E-01,3,2,100,2,100,-1.849458459
1.79E-20,-19.74714697,5.02E-05,-4.299296283,0.00074748,-3.13E+00,0.0050128,-2.30E+00,1.00E+00,10,2.477121255,300,2.477121255,300,-1.9201678
1.28E-11,-10.89279003,0.00020804,-3.681853155,0.00063975,-3.19E+00,0.00019799,-3.70E+00,1.20E+00,16,2.478566496,301,2.350248018,224,-2.001875855
0.0015543,-2.808465153,0.00048624,-3.313149317,0.00026043,-3.58E+00,9.01E-07,-6.05E+00,1.30E+00,20,1.84509804,70,1.84509804,70,-2.067445066
1.88E-05,-4.725842151,0.00046035,-3.336911853,0.00059224,-3.23E+00,5.92E-05,-4.23E+00,1.26E+00,18,2.255272505,180,2.255272505,180,-1.964770444
0.032959,-1.482025974,0.015383,-1.81295896,0.0096591,-2.02E+00,7.86E-05,-4.10E+00,6.02E-01,4,2,100,2,100,-1.980302269
1.20E-20,-19.92081875,3.35E-05,-4.474955193,0.0004991,-3.30E+00,0.0033471,-2.48E+00,1.15E+00,14,2.477121255,300,2.477121255,300,-1.8033265
2.57E-14,-13.59006688,3.45E-06,-5.462180905,7.79E-05,-4.11E+00,0.001644,-2.78E+00,1.18E+00,15,1.986771734,97,2.593286067,392,-1.914459694
0.012735,-1.895001051,0.0039842,-2.399658869,0.002134,-2.67E+00,7.38E-06,-5.13E+00,9.54E-01,9,1.84509804,70,1.84509804,70,-1.84752819
3.96E-05,-4.402304814,0.00096916,-3.013604519,0.0012468,-2.90E+00,0.00012463,-3.90E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-2.595713771
0.0061674,-2.209897884,0.0028786,-2.540818679,0.0018074,-2.74E+00,1.47E-05,-4.83E+00,9.03E-01,8,2,100,2,100,-2.106110686
4.34E-21,-20.36251027,1.22E-05,-4.913640169,0.00018112,-3.74E+00,0.0012147,-2.92E+00,1.15E+00,14,2.477121255,300,2.477121255,300,-2.243531253
0.028572,-1.544059359,0.0055824,-2.253179048,0.0023787,-2.62E+00,2.34E-07,-6.63E+00,7.78E-01,6,2.29666519,198,1.681241237,48,-2.12773881
0.021428,-1.669018362,0.0067038,-2.173678951,0.0035906,-2.44E+00,1.24E-05,-4.91E+00,8.45E-01,7,1.84509804,70,1.84509804,70,-1.839831707
8.53E-06,-5.069050969,0.00020898,-3.679895275,0.00026885,-3.57E+00,2.69E-05,-4.57E+00,1.08E+00,12,2.255272505,180,2.255272505,180,-2.659952682
0.0016424,-2.784521064,0.00076658,-3.115442516,0.00048133,-3.32E+00,3.92E-06,-5.41E+00,1.26E+00,18,2,100,2,100,-1.97637721
3.70E-22,-21.43179828,1.03E-06,-5.987162775,1.54E-05,-4.81E+00,0.00010333,-3.99E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-3.799833754
3.64E-16,-15.43889862,1.40E-05,-4.853871964,0.00026368,-3.58E+00,0.0039039,-2.41E+00,1.04E+00,11,2.309630167,204,2.53529412,343,-1.990931724
0.0031882,-2.496454443,0.00099742,-3.001121928,0.00053422,-3.27E+00,1.85E-06,-5.73E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-2.129590242
0.00012709,-3.89588862,0.0031134,-2.506765079,0.0040054,-2.40E+00,0.00040038,-3.40E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-2.088874365
